,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,11672,9313,5189,7016,7853,8225,7799,8096,5905,5463,6201,7137,9618,7054,8604,7107,7928,10131,10730,12180,11835,Upgrade
1,Market Cap Growth,13.23%,13.23%,-33.46%,-13.35%,32.99%,50.56%,25.77%,13.43%,-38.61%,-22.55%,-27.92%,0.43%,21.31%,-30.38%,-19.81%,-41.65%,-33.01%,-26.13%,-9.98%,5.17%,64.04%,Upgrade
2,Enterprise Value,11805,9302,5151,7137,7974,8087,7674,7854,5662,4815,5718,6817,9297,5287,8098,6555,7376,7996,9818,11545,11200,Upgrade
3,Last Close Price,15.34,12.24,6.82,9.22,10.32,10.81,10.25,10.64,7.76,7.18,8.15,9.38,12.64,9.27,11.21,9.26,10.33,13.20,13.98,15.87,15.42,Upgrade
4,PE Ratio,-,-,-,-,-,-,85.32,-,62.97,-41.62,-26.87,-,-,-,-,160.87,223.00,-27.05,-28.76,-,-,Upgrade
5,Forward PE,-,25.08,25.08,25.08,25.08,25.08,25.08,25.08,25.08,25.08,25.08,25.08,25.08,25.08,25.08,25.08,25.08,25.08,25.08,25.08,25.08,Upgrade
6,PS Ratio,5.47,3.84,2.13,2.80,3.15,3.48,2.98,3.11,2.28,2.03,2.44,2.96,3.92,3.03,4.01,3.16,3.63,4.71,4.94,5.47,5.06,Upgrade
7,PB Ratio,2.90,2.12,1.16,1.54,1.70,1.73,1.64,1.71,1.25,1.16,1.35,1.56,1.85,1.41,1.71,1.40,1.55,2.01,2.13,2.44,2.37,Upgrade
8,P/TBV Ratio,2.40,2.40,1.32,1.75,1.93,1.96,1.85,1.95,1.41,1.31,1.51,1.75,2.10,1.55,1.88,1.54,1.70,2.18,2.32,2.65,2.57,Upgrade
9,P/FCF Ratio,1045.39,-,-,-,-22.04,-,-,-,-11.20,-,-,-,-,-,-,-,-,-,-,137.45,46.02,Upgrade
10,P/OCF Ratio,43.26,-,29.39,37.69,98.80,-,45.90,-,34.36,-,-68.70,-,-,-,55.10,106.69,50.31,-,-,25.85,20.28,Upgrade
11,EV/Sales Ratio,4.87,3.84,2.11,2.84,3.20,3.43,2.93,3.01,2.18,1.79,2.25,2.82,3.79,2.27,3.78,2.92,3.37,3.72,4.52,5.18,4.79,Upgrade
12,EV/EBITDA Ratio,293.02,-438.71,-,152.79,-,62.84,36.12,33.82,26.05,63.10,-208.81,-66.19,-,-147.96,-,62.84,-,91.95,119.58,208.75,-,Upgrade
13,EV/EBIT Ratio,-,-,-,-,-,-,250.17,-,-,-37.18,-24.50,-,-,-,-,-,-,-65.68,-75.57,-73.44,-,Upgrade
14,EV/FCF Ratio,1057.32,-,-,-,-22.38,-,-,-,-10.74,-,-,-,-,-,-,-,-,-,-,130.28,43.55,Upgrade
15,Debt / Equity Ratio,0.14,0.14,0.15,0.16,0.18,0.17,0.15,0.14,0.15,0.16,0.18,0.16,0.10,0.10,0.10,0.08,0.05,0.06,0.06,0.10,0.10,Upgrade
16,Debt / EBITDA Ratio,15.58,3.31,60.25,203.25,16.55,5.18,2.22,4.67,2.81,1.50,2.07,8.55,-,6.74,7.24,2.43,-,1.04,0.83,2.44,-,Upgrade
17,Debt / FCF Ratio,56.23,-,-,-,-2.28,-,-,-,-1.36,-,-,-,-,-,-,-,-,-,-,5.74,1.98,Upgrade
18,Asset Turnover,0.39,0.39,0.34,0.43,0.37,0.42,0.32,0.34,0.53,0.42,0.31,0.40,0.45,0.34,0.35,0.35,0.35,0.42,0.31,0.31,Upgrade,
19,Inventory Turnover,3.06,2.80,3.29,2.69,3.73,2.80,3.04,2.39,2.50,4.02,3.19,2.81,4.51,4.29,3.45,3.72,4.25,3.40,4.20,3.32,3.97,Upgrade
20,Quick Ratio,1.08,1.08,1.20,1.25,1.23,1.27,1.32,1.32,1.54,1.51,1.72,1.63,2.40,1.37,2.51,1.65,3.20,1.67,3.24,1.81,2.90,Upgrade
21,Current Ratio,1.76,1.76,1.79,1.91,1.82,2.02,2.10,2.18,2.20,2.18,2.24,2.45,2.97,2.88,3.09,3.56,3.78,3.83,3.80,3.29,3.34,Upgrade
22,Return on Equity (ROE),-7.28%,-6.15%,-5.51%,-13.32%,-1.78%,2.16%,-1.92%,0.95%,6.67%,3.50%,-1.78%,-15.15%,-1.74%,-0.94%,0.92%,0.06%,1.42%,3.19%,0.07%,-31.38%,Upgrade,
23,Return on Assets (ROA),-0.11%,-3.67%,-1.93%,-3.56%,-0.16%,0.25%,-0.29%,-1.46%,2.69%,0.84%,-1.23%,-7.20%,-1.32%,-2.34%,-0.47%,-5.83%,0.72%,1.24%,0.01%,-6.55%,Upgrade,
24,Return on Capital (ROIC),-0.13%,-4.36%,-2.30%,-4.21%,-0.19%,0.30%,-0.35%,-1.77%,3.23%,0.99%,-1.45%,-8.43%,-1.53%,-2.71%,-0.54%,-6.65%,0.82%,1.40%,0.01%,-7.41%,Upgrade,
25,Return on Capital Employed (ROCE),-,-,-,-,-,-,0.59%,-,-,-2.52%,-4.60%,-,-,-,-,-,-,-2.39%,-2.56%,-3.12%,-,Upgrade
26,Earnings Yield,-3.21%,-4.03%,-6.02%,-3.01%,-2.17%,-0.01%,1.17%,1.26%,1.59%,-2.40%,-3.72%,-4.06%,-2.70%,-0.64%,-0.09%,0.62%,0.45%,-3.70%,-3.48%,-3.15%,-3.00%,Upgrade
27,FCF Yield,0.10%,0.12%,-1.46%,-2.12%,-4.54%,-5.47%,-5.21%,-6.00%,-8.93%,-11.55%,-11.42%,-8.32%,-4.45%,-5.15%,-2.48%,-3.75%,-1.77%,-0.77%,-0.36%,0.73%,2.17%,Upgrade
28,Payout Ratio,0.00%,-,-,-,-,-,40.19%,-,27.83%,10.59%,29.95%,-,-,-,-,172.45%,-,91.62%,13.37%,-,-,Upgrade
29,Buyback Yield / Dilution,-22.41%,14.78%,-117.97%,-13.50%,-31.43%,-22.34%,55.33%,6.08%,-82.92%,10.69%,-26.51%,8.41%,12.48%,-7.88%,23.79%,-11.39%,30.62%,-3.93%,11.44%,5.07%,21.43%,Upgrade
30,Total Shareholder Return,-22.41%,14.78%,-117.97%,-13.50%,-31.43%,-22.34%,55.33%,6.08%,-82.92%,10.69%,-26.51%,8.41%,12.48%,-7.88%,23.79%,-11.39%,30.62%,-3.93%,11.44%,5.07%,21.43%,Upgrade
