,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,217.71,149.1,211.15,227.17,176.79,311.07,287.64,354.08,362.7,383.33,565.94,558.43,554.45,539.28,648.72,430.62,349.68,241.47,218.44,251.56,Upgrade
1,Accounts Receivable,157.01,149.43,164.85,140.43,194.18,182.69,205.71,207.13,185.88,168.6,177.2,201.41,184.9,166.23,135.68,121.87,176.01,172.23,125.61,117.28,Upgrade
2,Other Receivables,2.92,2.7,3.02,2.66,4.84,2.67,2.26,4.86,3.12,1.83,2.2,2.02,11.96,2.58,3.3,3.49,3.38,2.95,4.31,2.9,Upgrade
3,Inventory,96.59,91.76,84.93,88.45,84.07,77.03,77.27,75.74,70.9,69.31,59.71,62.72,78.54,66.37,65.71,65.15,38.83,32.27,77.82,75.52,Upgrade
4,Prepaid Expenses,-,0.81,-,0.37,-,0.14,-,0.21,-,0.08,-,0.67,-,0.42,-,0.35,-,1.42,-,0.43,Upgrade
5,Other Current Assets,56.75,52.19,55.33,75.81,38.47,33.76,38.6,44.9,42.98,34.93,40.34,34,51.56,50.85,38.83,43.26,47.68,46.55,35.24,39.15,Upgrade
6,Total Current Assets,530.98,445.98,519.27,534.88,498.34,607.36,611.47,686.93,665.59,658.07,845.39,859.23,881.41,825.73,892.23,664.75,615.58,496.89,461.42,486.83,Upgrade
7,"Property, Plant & Equipment",926.5,942.08,945.29,953.51,871.83,745.1,744.28,761.03,764.41,763.94,775.18,791.74,769.94,772.53,778.11,793.63,787.88,797.95,810.2,831.69,Upgrade
8,Goodwill,219.96,219.96,219.96,219.96,213.76,103.66,103.66,103.66,103.66,103.66,103.66,103.66,103.66,103.66,103.66,103.66,103.66,103.66,103.66,103.66,Upgrade
9,Other Intangible Assets,485.14,490.82,496.52,502.23,503.96,189.51,191.72,193.95,196.22,165.97,162.25,148.48,141.52,141.46,143.1,144.72,132.96,129.53,130.53,131.61,Upgrade
10,Long-Term Investments,27.85,23.21,27.06,24.46,21.23,22.97,27.84,24.26,21.63,22.68,23.2,30.78,38.14,27.3,26.01,24.87,33.16,33.07,39.16,37.74,Upgrade
11,Long-Term Deferred Tax Assets,49.42,43.99,43.1,46.36,42.27,36.34,33.76,38.71,33.9,31.27,21.28,37.03,39.69,32.21,27.67,33.45,25.22,21.79,20.95,24.58,Upgrade
