,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,2268,2205,1905,2019,2357,2352,2008,1982,1970,2060,1851,1950,2434,2677,1742,2301,1838,1931,1800,1748,2347,Upgrade
1,Market Cap Growth,-6.26%,-6.26%,-5.14%,1.86%,19.68%,14.15%,8.49%,1.67%,-19.07%,-23.04%,6.26%,-15.25%,32.41%,38.61%,-3.22%,31.66%,-21.70%,-32.26%,-32.56%,-44.42%,-20.39%,Upgrade
2,Enterprise Value,2218,2234,1904,2069,2407,2041,1770,1780,1767,1887,1673,1880,2364,2622,1630,2235,1772,1893,1775,1764,2364,Upgrade
3,PE Ratio,16.19,15.75,13.68,13.91,17.57,18.19,20.70,23.20,20.50,17.99,15.62,18.66,23.83,21.92,16.71,24.70,24.79,22.63,25.87,24.14,26.97,Upgrade
4,PS Ratio,1.63,1.59,1.47,1.63,2.16,2.43,2.24,2.31,2.32,2.27,2.03,2.15,2.70,3.07,2.16,3.06,2.71,2.82,2.60,2.73,4.09,Upgrade
5,PB Ratio,1.52,1.35,1.21,1.27,1.52,1.53,1.47,1.47,1.49,1.57,1.43,1.49,1.90,2.12,1.41,1.87,1.54,1.67,1.56,1.51,2.06,Upgrade
6,P/FCF Ratio,11.29,10.98,10.07,-,9.98,11.34,12.30,-,14.80,11.12,10.68,18.18,50.46,54.02,-,-,14.83,19.48,18.11,-,24.62,Upgrade
7,P/OCF Ratio,6.34,6.34,5.45,-,5.94,8.60,9.09,-,10.37,7.88,7.13,9.79,17.27,15.50,-,-,8.60,15.56,14.66,-,15.48,Upgrade
8,EV/Sales Ratio,1.60,1.61,1.47,1.67,2.21,2.11,1.98,2.07,2.08,2.08,1.83,2.07,2.63,3.00,2.02,2.97,2.62,2.76,2.56,2.75,4.12,Upgrade
