,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Jan '21 Jan 1, 2021","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,11548,8800,7595,9195,9613,9613,10548,10220,10077,9932,12305,10579,13668,9154,8916,9579,10011,7458,6930,6874,7706,Upgrade
1,Market Cap Growth,-8.46%,-8.46%,-27.99%,-10.03%,-4.60%,-3.21%,-14.28%,-3.39%,-26.27%,8.49%,38.01%,10.44%,36.53%,22.75%,28.66%,39.35%,29.91%,28.31%,-4.75%,20.58%,59.51%,Upgrade
2,Enterprise Value,10908,8216,6669,8647,9065,9099,9981,9132,9277,9058,11566,9651,12769,8191,7894,8529,9105,6509,6214,5894,7069,Upgrade
3,Last Close Price,13.85,10.78,9.26,10.99,11.49,11.49,12.61,12.02,12.09,11.91,14.76,12.75,16.48,11.04,10.49,11.35,11.86,8.84,8.21,7.95,8.82,Upgrade
4,PE Ratio,42.10,32.70,21.33,22.54,21.48,20.60,24.04,23.33,24.94,25.69,34.43,33.09,51.57,41.73,45.23,64.47,75.25,70.11,73.16,68.90,82.75,Upgrade
5,Forward PE,34.63,16.98,14.58,11.21,14.56,15.39,15.12,15.77,14.65,15.83,21.70,30.15,36.73,32.53,34.17,41.13,53.42,47.67,51.92,68.72,55.69,Upgrade
6,PS Ratio,2.24,1.74,1.45,1.62,1.64,1.50,1.57,1.54,1.59,1.80,2.64,2.77,4.06,3.04,3.44,4.30,5.12,3.96,3.83,3.85,4.28,Upgrade
7,PB Ratio,2.90,2.26,1.96,2.31,2.45,2.47,2.80,2.69,2.74,3.14,4.02,3.62,4.83,3.37,3.38,3.55,3.78,2.88,2.72,2.58,2.90,Upgrade
8,P/TBV Ratio,2.47,2.47,2.14,2.50,2.67,2.69,3.05,2.93,2.94,3.39,4.37,3.95,5.29,3.72,3.67,3.83,4.07,3.11,2.93,2.77,3.13,Upgrade
9,P/FCF Ratio,23.84,18.17,-,-,30.10,-23.56,-19.94,-,-,-,-72.45,-,-,-,73.49,-,71.61,111.34,55.46,72.43,-,Upgrade
10,P/OCF Ratio,10.96,10.96,-,-,13.44,-,95.87,-,43.53,57.61,61.07,-,38.35,26.02,28.93,44.57,34.96,32.82,22.57,25.47,118.35,Upgrade
11,PEG Ratio,0.80,0.80,0.80,0.80,0.80,0.80,0.80,0.80,0.80,0.80,0.80,0.80,0.80,0.80,0.80,0.80,0.80,0.80,0.80,0.80,0.80,Upgrade
12,EV/Sales Ratio,2.16,1.62,1.27,1.52,1.54,1.42,1.48,1.38,1.47,1.64,2.48,2.53,3.79,2.72,3.05,3.83,4.66,3.46,3.43,3.30,3.93,Upgrade
13,EV/EBITDA Ratio,21.80,23.65,16.52,-,14.29,14.08,17.93,16.55,18.83,18.43,24.33,22.15,34.52,27.78,30.19,43.27,51.80,46.26,56.97,62.01,-,Upgrade
14,EV/EBIT Ratio,32.53,24.50,16.71,18.44,17.46,16.89,21.90,19.92,22.90,22.05,29.33,26.70,43.25,37.26,42.18,71.41,92.12,100.82,178.76,250.99,-,Upgrade
15,EV/FCF Ratio,22.52,16.96,-,-,28.39,-22.30,-18.87,-,-,-,-68.11,-,-,-,65.07,-,65.14,97.17,49.74,62.11,-,Upgrade
16,Debt / Equity Ratio,0.32,0.32,0.32,0.31,0.31,0.31,0.31,0.34,0.35,0.08,0.08,0.02,0.02,0.01,0.01,0.00,0.01,-,-,0.00,0.01,Upgrade
17,Debt / EBITDA Ratio,2.51,2.02,3.13,-,2.84,1.41,1.83,1.95,2.91,0.51,0.41,0.11,0.11,0.03,0.03,0.07,0.13,-,-,0.06,-,Upgrade
18,Debt / FCF Ratio,2.60,2.60,-,-,3.80,-2.93,-2.24,-,-,-,-1.52,-,-,-,0.13,-,0.13,-,-,0.06,-,Upgrade
19,Asset Turnover,0.64,0.67,-,0.60,0.71,0.84,0.62,0.88,1.03,1.06,0.77,0.77,0.79,0.74,0.58,0.64,0.58,0.53,0.38,0.59,Upgrade,
20,Inventory Turnover,2.84,2.76,3.17,-,2.92,3.30,3.74,2.58,3.59,3.48,3.17,2.34,2.70,2.72,2.43,2.21,2.98,2.30,2.38,1.82,3.23,Upgrade
21,Quick Ratio,1.40,1.40,1.46,1.38,1.40,1.46,1.40,1.22,1.24,0.88,0.84,0.79,1.10,1.09,1.17,1.20,1.67,1.82,1.93,1.60,2.24,Upgrade
22,Current Ratio,2.01,2.01,1.99,1.90,1.90,1.96,1.86,1.73,1.68,1.37,1.38,1.48,1.68,1.68,1.81,1.90,2.31,2.61,2.68,2.73,2.89,Upgrade
23,Return on Equity (ROE),3.99%,7.16%,-,8.05%,13.29%,13.12%,12.69%,11.61%,12.62%,16.64%,11.80%,11.66%,10.44%,13.04%,4.32%,5.57%,7.27%,5.59%,2.04%,1.10%,Upgrade,
24,Return on Assets (ROA),3.83%,1.72%,-,1.94%,5.64%,3.71%,4.05%,2.62%,3.68%,5.06%,4.05%,4.47%,4.58%,5.28%,1.36%,0.92%,3.74%,1.97%,0.18%,-1.37%,Upgrade,
25,Return on Capital (ROIC),5.95%,2.73%,-,3.15%,9.27%,6.28%,7.10%,5.01%,7.64%,10.25%,7.64%,7.98%,8.03%,8.97%,2.16%,1.34%,5.23%,2.72%,0.24%,-1.87%,Upgrade,
26,Return on Capital Employed (ROCE),6.41%,6.41%,7.69%,8.84%,9.94%,10.29%,8.95%,9.12%,8.30%,12.31%,12.37%,11.85%,9.98%,7.72%,6.77%,4.20%,3.54%,2.37%,1.32%,0.86%,-,Upgrade
27,Earnings Yield,2.33%,3.06%,4.69%,4.44%,4.66%,4.85%,4.16%,4.29%,4.01%,3.89%,2.90%,3.02%,1.94%,2.40%,2.21%,1.55%,1.33%,1.43%,1.37%,1.45%,1.21%,Upgrade
28,FCF Yield,4.19%,5.50%,5.21%,6.90%,3.32%,-4.24%,-5.01%,-5.60%,-2.49%,-1.83%,-1.38%,-1.30%,0.10%,0.60%,1.36%,0.45%,1.40%,0.90%,1.80%,1.38%,-1.50%,Upgrade
29,Dividend Yield,1.39%,-,-,-,1.74%,-,-,-,1.65%,-,-,-,-,-,-,-,1.69%,-,-,-,2.27%,Upgrade
30,Payout Ratio,62.59%,-,229.44%,0.71%,3.17%,0.44%,133.29%,0.42%,0.17%,1.34%,-,-,-,-,192.75%,-,-,-,437.88%,1.10%,16.92%,Upgrade
31,Buyback Yield / Dilution,0.12%,-2.24%,-7.23%,7.12%,2.59%,4.08%,-0.97%,-0.33%,-1.87%,5.73%,9.93%,-15.19%,-15.83%,-14.59%,8.90%,-7.28%,3.43%,14.25%,-7.23%,1.95%,9.05%,Upgrade
