,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Revenue,57.19,110.8,70.2,60.43,108.27,117.41,148.35,171.84,194,202.01,Upgrade
1,Revenue Growth (YoY),-18.54%,83.35%,-35.16%,-48.53%,-27.02%,-31.68%,-23.53%,-14.94%,-22.02%,-10.25%,Upgrade
2,Cost of Revenue,57.87,83.44,61.86,81.38,105.57,112.93,137.1,163.48,170.97,193.14,Upgrade
3,Gross Profit,-0.68,27.35,8.34,-20.95,2.7,4.47,11.25,8.36,23.03,8.87,Upgrade
4,"Selling, General & Admin",26.46,23.51,16.21,14.34,21.64,20.76,27.06,26.01,26.33,30.6,Upgrade
5,Other Operating Expenses,-,-2.72,-,-9.5,-,-9.05,-,-5.54,-,-6.24,Upgrade
6,Operating Expenses,26.46,20.79,16.21,4.84,21.64,11.94,27.06,19.85,26.33,25.67,Upgrade
7,Operating Income,-27.14,6.56,-7.87,-25.79,-18.94,-7.46,-15.81,-11.49,-3.31,-16.8,Upgrade
8,Interest Expense,-1.15,-1.17,-0.25,-0.64,-0.58,-0.38,-0.26,-0.39,-0.89,-0.94,Upgrade
9,Interest & Investment Income,-,0.06,-,0.02,-,0.02,-,0.03,-,0.05,Upgrade
10,Currency Exchange Gain (Loss),-,-3.25,-,-0.83,-,-0.21,-,-8.79,-,0.71,Upgrade
11,Other Non Operating Income (Expenses),4.79,0.21,-0.21,-0.36,0.36,-7.83,3.83,-2.1,2.1,-3.31,Upgrade
12,EBT Excluding Unusual Items,-23.5,2.41,-8.34,-27.61,-19.15,-15.86,-12.24,-22.75,-2.1,-20.29,Upgrade
13,Gain (Loss) on Sale of Assets,-,1.87,-,0.43,-,19.25,-,1.55,-,-,Upgrade
14,Asset Writedown,-,-,-,-,-,-2.62,-,-2.66,-,-8.34,Upgrade
15,Other Unusual Items,-,-,-,-,-,-,-,1.62,-,-,Upgrade
16,Pretax Income,-23.5,4.28,-8.34,-27.18,-19.15,0.77,-12.24,-22.23,-2.1,-28.63,Upgrade
17,Income Tax Expense,-,3.79,-,-1.96,-,-0.83,0.83,0.08,0.02,0.06,Upgrade
18,Earnings From Continuing Operations,-23.5,0.5,-8.34,-25.23,-19.15,1.6,-13.07,-22.31,-2.12,-28.69,Upgrade
19,Minority Interest in Earnings,2.5,-7.67,-,-,-,-,-,-,-,-,Upgrade
20,Net Income,-21,-7.17,-8.34,-25.23,-19.15,1.6,-13.07,-22.31,-2.12,-28.69,Upgrade
21,Net Income to Common,-21,-7.17,-8.34,-25.23,-19.15,1.6,-13.07,-22.31,-2.12,-28.69,Upgrade
22,Shares Outstanding (Basic),533,533,448,446,446,446,446,446,446,446,Upgrade
23,Shares Outstanding (Diluted),533,533,448,446,446,446,446,446,446,446,Upgrade
24,Shares Change (YoY),19.12%,19.64%,0.43%,-,-,-,-,-,-,-,Upgrade
25,EPS (Basic),-0.04,-0.01,-0.02,-0.06,-0.04,0.00,-0.03,-0.05,-0.00,-0.06,Upgrade
26,EPS (Diluted),-0.04,-0.01,-0.02,-0.06,-0.04,0.00,-0.03,-0.05,-0.00,-0.06,Upgrade
27,Free Cash Flow,-26.77,-15.21,-7.04,15.43,0.69,-31.25,-5.67,6.53,4.52,-11.27,Upgrade
28,Free Cash Flow Per Share,-0.05,-0.03,-0.02,0.03,0.00,-0.07,-0.01,0.01,0.01,-0.03,Upgrade
29,Operating Margin,-47.46%,5.92%,-11.22%,-42.68%,-17.49%,-6.36%,-10.66%,-6.69%,-1.70%,-8.31%,Upgrade
30,Profit Margin,-36.72%,-6.47%,-11.87%,-41.75%,-17.69%,1.37%,-8.81%,-12.98%,-1.09%,-14.20%,Upgrade
31,Free Cash Flow Margin,-46.81%,-13.73%,-10.03%,25.54%,0.64%,-26.61%,-3.82%,3.80%,2.33%,-5.58%,Upgrade
32,EBITDA,-27.13,6.64,-7.77,-25.69,-18.92,-6.85,-14.48,-9.27,-2.02,-15.19,Upgrade
33,D&A For EBITDA,0.01,0.08,0.11,0.1,0.02,0.62,1.33,2.23,1.28,1.61,Upgrade
34,EBIT,-27.14,6.56,-7.87,-25.79,-18.94,-7.46,-15.81,-11.49,-3.31,-16.8,Upgrade
