,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,5.22,39.94,34.83,8.88,12.97,12.36,25.52,27.99,25.57,31.06,Upgrade
1,Short-Term Investments,36.29,0.57,4.52,0.39,14.47,1.21,26.2,0.5,20.16,0.94,Upgrade
2,Cash & Short-Term Investments,41.51,40.51,39.35,9.27,27.44,13.57,51.72,28.49,45.72,32,Upgrade
3,Cash Growth,5.49%,336.93%,43.40%,-31.67%,-46.95%,-52.37%,13.12%,-10.97%,-35.72%,-68.84%,Upgrade
4,Accounts Receivable,41.55,39,32.79,25.25,41.6,49.06,65.62,74.79,122.08,78.31,Upgrade
5,Other Receivables,-,2.36,-,2.58,0.13,5.51,-,2.61,-,3.62,Upgrade
6,Receivables,41.55,41.35,32.79,27.83,41.73,54.57,65.62,77.4,122.08,81.92,Upgrade
7,Inventory,8.86,11.54,15.73,13.74,43.7,69.01,67.62,69.55,85.87,106.47,Upgrade
8,Prepaid Expenses,-,31.38,-,9.93,-,26.48,-,15.01,-,17.03,Upgrade
9,Other Current Assets,6.78,5.87,-,-,-,-,-,-,-,-,Upgrade
10,Total Current Assets,98.7,130.65,87.86,60.76,112.87,163.62,184.96,190.44,253.67,237.42,Upgrade
11,"Property, Plant & Equipment",12.56,15.64,3.67,5.51,5.9,7.65,102.78,100.58,96.72,90.48,Upgrade
12,Long-Term Deferred Tax Assets,1.48,1.48,1.96,1.96,-,-,-,-,-,-,Upgrade
13,Other Long-Term Assets,1.27,1.41,2.95,4.55,9.02,9.75,1.59,1.77,1.69,1.85,Upgrade
14,Total Assets,114.01,149.18,96.43,72.77,127.78,181.01,289.34,292.79,352.08,329.74,Upgrade
15,Accounts Payable,19.7,26.14,17.36,17.08,23.41,53.83,55.32,55.79,95.65,71.49,Upgrade
16,Accrued Expenses,25.21,13.44,4.23,5.75,7.88,9.22,33.22,32.13,31.69,28.11,Upgrade
17,Short-Term Debt,37.3,41.36,19.44,8.77,23.17,26.35,91.73,89.56,93.8,105.46,Upgrade
18,Current Portion of Leases,5.87,5.45,3.51,3.59,3.8,3.92,0.55,0.16,0.65,2.09,Upgrade
19,Current Income Taxes Payable,2.95,3.13,-,-,-,-,5.18,3.56,4.78,4.58,Upgrade
20,Current Unearned Revenue,-,10.37,6.65,8.88,10.69,10.96,8.42,7.49,8.22,5.4,Upgrade
21,Total Current Liabilities,91.03,99.9,51.19,44.08,68.96,104.28,194.41,188.7,234.78,217.12,Upgrade
22,Long-Term Leases,5.55,9.2,1.06,2.71,4.48,6.3,0.38,-,-,0.65,Upgrade
23,Long-Term Deferred Tax Liabilities,-,-,-,-,-,-,17.14,16.79,15.09,14.18,Upgrade
24,Total Liabilities,96.58,109.1,52.25,46.79,73.44,110.58,211.92,205.48,249.86,231.95,Upgrade
25,Common Stock,0.53,0.53,0.53,0.45,0.45,0.45,0.45,0.45,0.45,0.45,Upgrade
26,Additional Paid-In Capital,86.92,86.92,85.52,63.1,63.1,63.1,63.1,63.1,63.1,63.1,Upgrade
27,Retained Earnings,-79.75,-58.75,-51.58,-43.24,-18.02,1.14,-50.31,-37.24,-14.93,-12.81,Upgrade
28,Comprehensive Income & Other,3.99,3.55,9.71,5.68,8.82,5.75,64.18,61,53.6,47.05,Upgrade
29,Total Common Equity,11.69,32.25,44.18,25.98,54.35,70.44,77.41,87.31,102.22,97.79,Upgrade
30,Minority Interest,5.74,7.83,-,-,-,-,-,-,-,-,Upgrade
31,Shareholders' Equity,17.43,40.08,44.18,25.98,54.35,70.44,77.41,87.31,102.22,97.79,Upgrade
32,Total Liabilities & Equity,114.01,149.18,96.43,72.77,127.78,181.01,289.34,292.79,352.08,329.74,Upgrade
33,Total Debt,48.71,56.02,24.01,15.07,31.45,36.57,92.65,89.72,94.45,108.19,Upgrade
34,Net Cash (Debt),-7.21,-15.51,15.34,-5.8,-4.01,-23,-40.93,-61.23,-48.73,-76.2,Upgrade
35,Net Cash Per Share,-0.01,-0.03,0.03,-0.01,-0.01,-0.05,-0.09,-0.14,-0.11,-0.17,Upgrade
36,Filing Date Shares Outstanding,533.15,533.15,533.15,445.65,445.65,445.65,445.65,445.65,445.65,445.65,Upgrade
37,Total Common Shares Outstanding,533.15,533.15,533.15,445.65,445.65,445.65,445.65,445.65,445.65,445.65,Upgrade
38,Working Capital,7.66,30.75,36.67,16.68,43.91,59.34,-9.45,1.74,18.9,20.29,Upgrade
39,Book Value Per Share,0.02,0.06,0.08,0.06,0.12,0.16,0.17,0.20,0.23,0.22,Upgrade
40,Tangible Book Value,11.69,32.25,44.18,25.98,54.35,70.44,77.41,87.31,102.22,97.79,Upgrade
41,Tangible Book Value Per Share,0.02,0.06,0.08,0.06,0.12,0.16,0.17,0.20,0.23,0.22,Upgrade
42,Buildings,-,-,-,-,-,-,-,95.62,-,85.8,Upgrade
43,Machinery,-,134.39,-,133.52,-,133.45,-,195.01,-,187.69,Upgrade
44,Leasehold Improvements,-,8.84,-,8.84,-,8.84,-,39,-,35.23,Upgrade
