,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,326.07,412.6,560.01,510.27,525.02,515.34,461.03,413.14,406.36,393.91,351.08,350.86,191.87,76.51,92.83,137.38,80.7,211.05,144.04,124,Upgrade
1,Trading Asset Securities,192.13,130,40.15,100.15,50.08,-,119.67,120.11,39.37,59.78,203.05,181.34,302.15,409.11,401.69,408.6,361.72,362.57,340.37,340.27,Upgrade
2,Cash & Short-Term Investments,518.2,542.6,600.16,610.42,575.1,515.34,580.7,533.24,445.72,453.69,554.13,532.2,494.02,485.61,494.52,545.98,442.42,573.61,484.42,464.28,Upgrade
3,Cash Growth,-9.89%,5.29%,3.35%,14.47%,29.03%,13.59%,4.80%,0.20%,-9.78%,-6.57%,12.05%,-2.52%,11.66%,-15.34%,2.09%,17.60%,5.85%,40.84%,46.46%,54.78%,Upgrade
4,Accounts Receivable,313.09,321.79,281.97,372.66,348.21,362.23,317.53,417.79,418.02,293.17,252.47,390.1,320.55,257.17,197.52,375.17,226.29,218.88,185.26,260.4,Upgrade
5,Other Receivables,61.29,40.51,50.93,21.77,3.25,2.77,3.17,8.3,5.48,8.29,8.8,10.92,7.4,4.45,1.87,1.61,0.84,0.71,1.09,0.84,Upgrade
6,Receivables,374.38,362.3,332.9,394.44,351.46,365,320.69,426.09,423.5,301.46,261.27,401.02,327.95,261.62,199.39,376.78,227.13,219.58,186.35,261.24,Upgrade
7,Inventory,325.7,342.11,320.29,311.5,324.03,323.22,359.85,353.82,370.1,372.14,365.39,321.38,353.26,337.78,295.88,288.23,322.44,321.35,357.17,308.63,Upgrade
8,Prepaid Expenses,-,-,-,-,-,-,-,-,-,-,-,-,-,0.01,-,-,-,-,-,-,Upgrade
