,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,8530,9039,6682,7954,10311,10860,10726,12173,12226,11429,13488,14363,15831,13354,13542,12411,15157,15009,13650,11308,13609,Upgrade
1,Market Cap Growth,-16.77%,-16.77%,-37.70%,-34.65%,-15.66%,-4.97%,-20.48%,-15.25%,-22.77%,-14.42%,-0.40%,15.73%,4.44%,-11.03%,-0.79%,9.76%,11.37%,3.43%,-6.64%,-45.74%,19.91%,Upgrade
2,Enterprise Value,5354,5880,3536,4905,7262,7416,7360,9203,9257,8542,8492,9416,10883,8877,9207,8291,11037,11333,10436,8921,11222,Upgrade
3,Last Close Price,6.37,6.75,4.96,5.90,7.65,8.06,7.94,9.01,9.05,8.42,9.90,10.54,11.62,9.80,9.94,9.09,11.11,11.00,10.00,8.28,9.97,Upgrade
4,PE Ratio,33.48,36.08,24.72,21.13,24.16,21.41,16.53,17.60,16.90,14.45,15.91,14.50,15.01,13.08,14.59,15.29,20.17,16.10,12.02,7.17,8.07,Upgrade
5,Forward PE,18.20,9.68,9.68,9.68,9.68,9.68,9.68,9.68,9.68,9.68,9.68,9.68,9.68,9.68,9.68,9.68,9.68,9.68,9.68,9.68,9.68,Upgrade
6,PS Ratio,1.25,1.35,1.02,1.21,1.57,1.66,1.61,1.87,1.90,1.76,2.12,2.23,2.48,2.15,2.24,2.18,2.68,2.37,1.97,1.27,1.43,Upgrade
7,PB Ratio,0.49,0.48,0.35,0.42,0.55,0.58,0.57,0.67,0.67,0.63,0.77,0.78,0.85,0.75,0.77,0.72,0.89,0.89,0.81,0.68,0.84,Upgrade
8,P/TBV Ratio,1.07,1.07,0.79,0.94,1.24,1.29,1.28,1.51,1.54,1.43,1.76,1.61,1.78,1.59,1.67,1.58,2.01,2.03,1.88,1.62,2.03,Upgrade
