,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Operating Revenue,290.46,268.53,191.4,482.09,272.75,304.59,165.23,535.15,230.61,166.4,132.88,474.71,183.77,183.59,105.48,401.46,172.13,188.82,62.97,384.02,Upgrade
1,Other Revenue,-,-,-,-,-,-,-,-,-0.05,0.05,-,-,-,-,-,0.22,-,-,-,-,Upgrade
2,Revenue,290.46,268.53,191.4,482.09,272.75,304.59,165.23,535.15,230.56,166.44,132.88,474.71,183.77,183.59,105.48,401.67,172.13,188.82,62.97,384.02,Upgrade
3,Revenue Growth (YoY),6.49%,-11.84%,15.84%,-9.92%,18.30%,83.00%,24.34%,12.73%,25.46%,-9.34%,25.98%,18.18%,6.76%,-2.77%,67.51%,4.60%,31.35%,31.53%,-31.87%,33.71%,Upgrade
4,Cost of Revenue,166.32,142.05,111.1,305.95,154.15,164.53,96.18,366.03,127.44,86.83,77.98,295.9,106.56,101.78,61.28,271.24,98.56,107.07,40.85,256.32,Upgrade
5,Gross Profit,124.13,126.47,80.3,176.14,118.61,140.05,69.05,169.12,103.13,79.61,54.9,178.81,77.22,81.81,44.2,130.43,73.57,81.75,22.12,127.69,Upgrade
6,"Selling, General & Admin",62.08,72.58,52.51,97.48,57.55,66.32,48.61,82.49,41.1,54.85,43.2,69.23,36.76,39.97,32.18,56.2,36.35,31.4,30.4,52.48,Upgrade
7,Research & Development,33.22,40.4,36.98,56.51,35.86,36.61,34.38,56.29,32.61,33.18,28.13,49.73,28.54,26.65,26.69,38.59,28.21,23.42,25.24,28.59,Upgrade
8,Other Operating Expenses,-8.83,-1.36,-4.46,1.91,-3.03,-5.76,-8.61,-2.67,-3.72,-4.27,-6.46,-5.11,-3.37,-1.79,-8.23,-0.7,-3.22,-5.37,-6.12,-6.2,Upgrade
9,Operating Expenses,89.27,117.1,85.36,176.31,90.98,100.65,74,145.87,71.41,90.9,66.78,125.21,65.27,70.64,52.59,99.47,68.77,50.53,51.85,89.09,Upgrade
10,Operating Income,34.86,9.37,-5.06,-0.17,27.63,39.41,-4.95,23.26,31.71,-11.29,-11.88,53.61,11.95,11.17,-8.39,30.96,4.8,31.22,-29.73,38.61,Upgrade
11,Interest Expense,-9.99,-9.35,-9.81,-6.23,-10.97,-9.95,-5.22,-4.24,-5.06,-5.2,-4.79,-11.67,-4.96,-4.77,-4.78,-5.86,-5.76,-6.34,-4.61,-4.89,Upgrade
12,Interest & Investment Income,0.21,1.32,1.56,2.63,5.84,5.57,0.49,16.54,2.83,32.63,2.47,4.28,3.74,5.71,1.03,5,0.18,0.31,0.22,1.66,Upgrade
13,Currency Exchange Gain (Loss),0.01,-0.01,-,0.04,-0.05,0.05,-,-4.42,4.51,-4.51,-,1.13,-,-,-,-,-,-,-,-,Upgrade
14,Other Non Operating Income (Expenses),-1.64,0.11,-0.17,0.07,-1.23,0.1,-0.11,3.65,-4.56,-0.72,0.22,2.78,-0.08,-2.54,-0.82,0.01,2.64,-4.07,-0.12,3.22,Upgrade
15,EBT Excluding Unusual Items,23.45,1.44,-13.47,-3.66,21.22,35.17,-9.79,34.79,29.43,10.91,-13.97,50.13,10.65,9.58,-12.96,30.11,1.87,21.12,-34.24,38.6,Upgrade
16,Impairment of Goodwill,1.46,-1.46,-,-2.98,1.49,-1.49,-,-2.42,0.23,-0.23,-,-0.05,-,-,-,-,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Investments,-1.29,1.94,-1.94,-,-,0.32,-0.32,-,-,-,-,-,-,-,-,0.67,1.72,-0.41,-1.98,-,Upgrade
18,Gain (Loss) on Sale of Assets,-0.61,-0.29,-0.08,-0.07,-0.15,-0.02,-0,0.25,-0.07,-,-,-,0,-0,0.01,-0.01,-,-0.01,0.07,0.04,Upgrade
19,Asset Writedown,-4.02,0.39,-0.4,3.57,-3.91,1.1,-1.18,0.63,-0.63,-0.04,0.04,0.36,-0.37,0.5,-0.5,-0.01,0,-0,-,-,Upgrade
20,Other Unusual Items,-1.74,1.38,0.36,13.2,-0.07,0.07,-,5.22,-0,0,-,9.96,-0,-0.5,0.51,5.16,-,-,-,4.52,Upgrade
21,Pretax Income,17.25,3.4,-15.52,10.06,18.58,35.15,-11.29,38.47,28.95,10.65,-13.93,60.39,10.28,9.57,-12.94,35.92,3.6,20.69,-36.15,43.15,Upgrade
22,Income Tax Expense,0.41,-5.49,-2.96,-17.53,2.77,2.26,0.66,-8.58,0.4,-1.67,0.03,1.76,1.96,1.06,-1.88,-3.42,-2.19,4.75,-5.04,1.35,Upgrade
23,Earnings From Continuing Operations,16.84,8.9,-12.56,27.59,15.81,32.89,-11.95,47.05,28.55,12.32,-13.96,58.63,8.32,8.51,-11.06,39.34,5.79,15.94,-31.11,41.8,Upgrade
