,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,52037,47357,42860,51723,50535,39930,29039,35243,38301,27560,33619,42641,30048,29633,31117,39308,26929,22798,12416,32281,Upgrade
1,Other Revenue,-1212,1212,-,1986,-1003,1003,-,2617,-955.14,955.14,-,2966,-1179,1179,-,1857,-715.07,715.07,-,1352,Upgrade
2,Revenue,50825,48569,42860,53709,49532,40933,29039,37860,37346,28515,33619,45607,28869,30811,31117,41164,26214,23513,12416,33632,Upgrade
3,Revenue Growth (YoY),2.61%,18.66%,47.60%,41.86%,32.63%,43.55%,-13.63%,-16.99%,29.36%,-7.45%,8.04%,10.79%,10.13%,31.04%,150.62%,22.39%,23.64%,25.41%,-45.13%,3.21%,Upgrade
4,Cost of Revenue,39835,38612,34272,44253,38293,34320,24372,31327,28682,23143,27843,39381,23549,25779,26410,34441,20829,19822,11233,28227,Upgrade
5,Gross Profit,10991,9958,8587,9456,11240,6613,4666,6532,8665,5372,5776,6226,5320,5032,4707,6723,5385,3691,1183,5405,Upgrade
6,"Selling, General & Admin",3680,2853,2708,4821,3083,2602,2515,3456,3078,2006,2229,2519,2709,1806,1807,2538,1904,1018,876.42,1888,Upgrade
7,Research & Development,2014,2225,1960,2553,1992,1975,1534,1738,1530,1853,1324,1633,998.62,949.84,907.92,1172,674.96,608.9,611.16,1242,Upgrade
8,Other Operating Expenses,-194.89,2206,379.86,2460,1128,1607,791.59,2054,1014,1281,772.14,2453,-16.83,1186,611.06,1695,472.17,757.45,257.3,1257,Upgrade
9,Operating Expenses,5510,7274,5051,9845,6243,6194,4853,7221,5643,5172,4300,6607,3740,3932,3346,5369,3043,2399,1767,4347,Upgrade
10,Operating Income,5481,2684,3536,-388.66,4996,419.31,-186.5,-688.23,3022,200.18,1476,-380.33,1579,1100,1360,1355,2342,1292,-583.62,1058,Upgrade
11,Interest Expense,-235.44,-211.87,-235.49,-252.24,-246.59,-244.63,-203.19,-229.46,-184.12,-155.23,-147.47,-107.68,-132.27,-134.41,-97.2,-91.47,-49.4,-75.09,-47.19,-43.38,Upgrade
12,Interest & Investment Income,529.36,495.36,493.79,484.17,454.94,460.76,556.3,416.25,502.81,491.81,451.19,401.44,491.56,439.97,561.17,410.44,478.01,291.62,442.38,109.68,Upgrade
13,Currency Exchange Gain (Loss),-138.64,138.64,-,-127,-130.2,130.2,-,2027,-2685,2685,-,147.09,-192.83,192.83,-,-715.52,338.85,-338.85,-,295.72,Upgrade
14,Other Non Operating Income (Expenses),-86.7,-35.45,4.9,158.29,-138.01,-27.77,22.78,-3126,3102,-104.74,89.45,-447.21,395.24,-94.3,72.94,507.29,-630.02,544.02,-549.95,-453.44,Upgrade
15,EBT Excluding Unusual Items,5549,3070,3799,-125.44,4936,737.87,189.39,-1601,3758,3117,1869,-386.69,2141,1504,1897,1466,2480,1714,-738.38,966.91,Upgrade
16,Gain (Loss) on Sale of Investments,-78.89,39.67,30.01,-95.92,202.3,-179.36,46.94,-130.78,303.02,-103.11,-18.79,137.75,76.96,82.76,8.97,159.04,-19.39,70.09,-44.54,1.96,Upgrade
17,Gain (Loss) on Sale of Assets,-0.69,0.62,-18.03,3.76,-1.51,5.98,-8.14,50.99,-14.66,-27.67,-3.81,-13.7,10.04,-13.17,-10.85,-15.69,22.15,-15.19,-0.47,-18.92,Upgrade
18,Asset Writedown,-312.18,13.55,-53.22,304.14,-327.7,165.98,-165.98,-3.63,-77.96,-,-,146.45,-152.15,-107.46,-0.06,106.08,-286.44,-21.82,-,-134,Upgrade
19,Other Unusual Items,-1407,1407,-,2135,-599.58,599.58,-,1690,-1033,1033,-,2161,-573.95,573.95,-,1353,-354.88,354.88,-,699.96,Upgrade
20,Pretax Income,3750,4532,3758,2222,4210,1330,62.22,5.62,2935,4019,1847,2044,1502,2040,1895,3068,1841,2102,-783.38,1516,Upgrade
21,Income Tax Expense,400.46,679.32,530.76,196.26,575.37,143.02,-113.42,-98.14,377.69,59.22,214.97,264.39,85.57,151.29,255.83,292.35,400.22,305.46,-133.24,-63.53,Upgrade
