,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,42566,39537,34543,38337,22538,27829,26238,35773,34382,43055,25713,33048,21225,22272,13191,14588,11518,18632,10809,9723,Upgrade
1,Short-Term Investments,-,1000,-,-,-,4342,-,6909,-,6909,-,7956,-,7930,-,10373,-,9802,-,10136,Upgrade
2,Trading Asset Securities,1236,2459,4456,4112,4437,2194,489.35,2054,7499,4807,1813,6046,9839,8637,1652,4826,6073,10009,4003,4363,Upgrade
3,Cash & Short-Term Investments,43802,42995,38999,42450,26975,34364,26727,44736,41881,54771,27526,47050,31064,38839,14843,29787,17591,38443,14812,24222,Upgrade
4,Cash Growth,62.38%,25.12%,45.92%,-5.11%,-35.59%,-37.26%,-2.90%,-4.92%,34.82%,41.02%,85.45%,57.95%,76.59%,1.03%,0.21%,22.97%,27.25%,205.45%,42.30%,100.85%,Upgrade
5,Accounts Receivable,41396,36367,39539,39121,43980,34676,33899,31504,31166,31578,45888,40376,49981,46984,52388,57416,42261,27677,26322,34639,Upgrade
6,Other Receivables,3680,3389,3052,3942,4082,4029,4155,4344,3421,3235,3292,3362,3182,3067,3285,2917,3065,2128,1913,1755,Upgrade
7,Receivables,45076,39756,42592,43062,48062,38705,38054,35848,34587,34813,49179,43738,53163,50051,55673,60333,45326,29804,28235,36393,Upgrade
8,Inventory,25123,26761,26079,26628,24918,23558,23975,22375,22634,20251,16436,13966,12891,9631,8666,7498,5907,4441,5493,6237,Upgrade
9,Other Current Assets,7029,6235,6129,6444,10768,7250,9953,4722,11041,4309,12435,3611,12131,2391,11900,1781,13149,1597,12337,1649,Upgrade
10,Total Current Assets,121030,115748,113799,118584,110722,103876,98710,107681,110142,114145,105577,108366,109249,100911,91082,99399,81973,74286,60877,68502,Upgrade
11,"Property, Plant & Equipment",36381,37276,36904,37448,37671,37788,36572,36348,34741,35345,33212,32135,30509,30365,31111,31784,30268,30764,30760,32091,Upgrade
12,Long-Term Investments,13548,13351,13101,12880,12340,12057,12100,11901,11668,11438,10969,10396,9616,9363,9034,8447,3864,3712,3476,3190,Upgrade
13,Goodwill,27.76,27.76,27.76,27.76,27.76,27.76,27.76,27.76,27.76,27.76,27.76,27.76,-,-,-,-,-,-,-,-,Upgrade
14,Other Intangible Assets,11782,12083,11525,11310,10714,9933,8209,8197,7673,7567,7250,7091,5849,5923,5505,5543,4632,4663,4566,4710,Upgrade
15,Long-Term Deferred Tax Assets,4939,4580,4539,4660,4265,4060,3742,3253,3108,2929,2525,2777,1489,1986,1067,1183,627.07,885.57,821.66,684.28,Upgrade
16,Long-Term Deferred Charges,12491,11659,12507,12065,11503,11785,13127,11981,10876,9408,8602,7145,5881,4400,4275,3723,3473,2785,2598,2189,Upgrade
17,Other Long-Term Assets,4174,3898,3309,4296,4109,4695,5611,5969,6459,6288,6777,7471,4163,4229,3915,3930,2570,2268,1706,1730,Upgrade
18,Total Assets,204371,198623,195713,201270,191354,184223,178098,185357,184694,187148,174940,175408,166756,157178,145989,154011,127408,119363,104805,113096,Upgrade
19,Accounts Payable,65614,64585,63061,68486,61726,57962,57538,59367,57313,64622,62300,63892,59257,55818,48964,49841,35167,36032,28782,35460,Upgrade
20,Accrued Expenses,1057,7788,1169,10743,1156,7735,1240,9059,1137,4591,949.17,7929,847.38,2922,693.46,6086,594.92,2076,525.29,4318,Upgrade
21,Short-Term Debt,4711,3448,4835,5701,4481,4824,4008,5943,5105,4481,5500,5204,4398,3190,6352,9926,6530,10007,2733,3195,Upgrade
22,Current Portion of Long-Term Debt,7643,10130,5939,6520,6868,6388,5772,4481,3970,3536,3714,3517,1201,1274,985.3,707.46,589.49,2684,2615,3148,Upgrade
23,Current Portion of Leases,-,321.97,-,354.37,-,320.92,-,402.23,-,172.64,-,151.16,-,192.44,-,184.48,-,85.08,-,32.16,Upgrade
24,Current Income Taxes Payable,5278,437.39,3270,594.38,3273,282.05,2124,297.84,2348,344.5,1188,716.79,1263,405.8,1140,777.55,1568,210.22,934.73,223.53,Upgrade
25,Current Unearned Revenue,10411,9428,8834,9583,10208,8853,8650,7753,7534,5256,6754,7388,9235,7124,7203,8028,6715,3368,4320,4604,Upgrade
26,Other Current Liabilities,12389,8992,12891,8853,12845,10809,11313,8498,9477,7384,8881,6799,11141,5682,6640,5615,8186,4268,6072,3620,Upgrade
27,Total Current Liabilities,107103,105130,99998,110835,100557,97173,90644,95802,86885,90389,89285,95597,87342,76609,71979,81166,59350,58730,45982,54600,Upgrade
28,Long-Term Debt,13916,14213,18774,16749,19520,19262,18680,18917,20605,20407,14777,12132,15732,16630,12878,10777,9327,3101,1679,1206,Upgrade
29,Long-Term Leases,1369,919.67,630.84,661.57,739.62,773.33,831.25,978.71,817.73,969.97,674.1,475.91,494.88,473.07,459.65,495.28,464.5,468.64,37.89,59.18,Upgrade
30,Long-Term Unearned Revenue,3348,3170,3182,3198,3405,3542,3655,3585,3884,4759,4472,4113,3253,3208,3262,3462,3040,3091,2927,2193,Upgrade
31,Long-Term Deferred Tax Liabilities,1171,1131,1095,1064,1134,862.64,860.68,770.88,1079,812.29,780.79,845.45,707.52,608.16,630.65,543.72,531.3,572.6,506.44,489.41,Upgrade
32,Other Long-Term Liabilities,71.25,74.06,234.43,205.59,247.82,205.08,90.31,46.46,107.47,51.29,111.96,55.53,237.31,147.73,234.07,153.98,154.24,122.98,156.02,150.16,Upgrade
