,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Market Capitalization,427674,434664,421412,269115,287690,315556,325217,297968,329453,315957,269461,355507,362372,391564,370397,363779,342625,411618,404176,315071,290625,Upgrade
1,Market Cap Growth,37.75%,37.75%,29.58%,-9.68%,-12.68%,-0.13%,20.69%,-16.19%,-9.08%,-19.31%,-27.25%,-2.27%,5.76%,-4.87%,-8.36%,15.46%,17.89%,29.05%,46.41%,3.80%,-11.07%,Upgrade
2,Last Close Price,22.85,21.35,20.29,10.84,12.16,15.02,14.96,12.88,15.20,14.31,12.10,15.91,15.82,17.42,16.98,16.23,14.91,14.56,14.35,12.22,11.42,Upgrade
3,PE Ratio,18.52,18.82,19.43,13.66,14.17,14.92,14.66,13.18,13.72,13.42,11.17,13.99,12.75,13.90,15.42,16.64,18.06,23.26,23.95,18.98,21.30,Upgrade
4,PS Ratio,6.40,6.40,6.20,4.38,4.67,4.84,5.06,4.56,4.52,4.38,4.09,4.59,4.27,4.59,4.41,4.65,5.05,6.44,6.85,6.13,5.98,Upgrade
5,PB Ratio,1.40,1.40,1.30,0.88,0.93,1.04,1.13,1.05,1.12,1.08,0.96,1.23,1.18,1.49,1.47,1.58,1.52,1.86,1.93,1.60,1.47,Upgrade
6,P/FCF Ratio,-,-,3.03,-,8.72,-6.75,-,-17.74,-,3.62,-,2.88,2.94,-,4.55,4.17,-,3.42,4.82,22.60,10.13,Upgrade
7,P/OCF Ratio,-,-,2.99,-,8.33,-7.01,-,-19.52,-,3.56,-,2.85,2.91,-,4.50,4.13,-,3.40,4.79,21.92,9.98,Upgrade
8,Debt / Equity Ratio,2.30,2.30,2.30,2.02,2.29,2.12,1.97,1.89,1.64,1.64,1.83,2.05,2.07,2.73,2.11,2.44,2.47,2.41,2.51,2.32,2.19,Upgrade
9,Debt / FCF Ratio,-,-,5.35,-,21.51,-13.69,-,-31.93,-,5.48,-,4.80,5.17,-,6.52,6.45,-,4.42,6.27,32.92,15.16,Upgrade
10,Asset Turnover,-,0.04,0.04,0.03,0.04,0.04,-,-,0.05,0.04,0.05,0.05,0.04,0.07,0.07,0.06,0.05,0.06,0.06,0.06,Upgrade,
11,Quick Ratio,-,-,1.39,0.96,1.43,1.23,1.21,1.25,-,1.22,1.28,1.05,1.66,0.79,1.29,1.04,1.62,1.09,1.51,1.04,1.26,Upgrade
12,Current Ratio,-,-,1.51,1.30,1.55,1.36,1.25,1.70,-,1.35,1.41,1.40,1.81,1.18,1.40,1.38,1.74,1.40,1.61,1.38,1.46,Upgrade
13,Return on Equity (ROE),5.83%,8.98%,8.16%,7.37%,5.12%,8.02%,9.40%,8.72%,7.76%,8.92%,9.98%,9.37%,10.82%,11.41%,15.21%,11.37%,5.20%,8.56%,11.07%,9.75%,Upgrade,
14,Return on Assets (ROA),-,1.60%,1.52%,1.37%,0.97%,1.50%,-,-,1.50%,1.63%,1.79%,1.64%,1.83%,1.92%,2.50%,1.94%,0.92%,1.54%,2.11%,1.97%,Upgrade,
15,Earnings Yield,5.40%,5.31%,5.28%,7.58%,7.26%,6.88%,6.98%,7.77%,7.46%,7.63%,9.02%,7.28%,7.90%,7.24%,6.49%,6.01%,5.54%,4.30%,4.18%,5.27%,4.69%,Upgrade
16,FCF Yield,-,33.05%,-6.17%,11.47%,-14.81%,-12.85%,-5.64%,-0.88%,27.63%,15.31%,34.76%,34.00%,1.50%,22.00%,23.98%,18.33%,29.20%,20.75%,4.42%,9.87%,Upgrade,
17,Dividend Yield,3.42%,-,-,7.09%,-,3.48%,-,-,-,3.87%,-,-,-,3.81%,-,-,-,3.26%,-,-,-,Upgrade
18,Payout Ratio,0.00%,-,147.05%,25.54%,36.87%,24.62%,185.74%,29.25%,32.95%,28.90%,188.79%,34.28%,28.85%,38.11%,128.70%,36.04%,16.96%,71.51%,206.06%,63.96%,32.40%,Upgrade
19,Buyback Yield / Dilution,-3.86%,-12.04%,-4.02%,3.07%,-2.97%,-0.14%,1.38%,-0.76%,-3.60%,11.73%,-23.77%,-11.91%,-12.49%,-18.44%,-2.26%,-0.72%,-1.38%,-7.31%,-6.60%,-5.94%,-4.70%,Upgrade
20,Total Shareholder Return,-0.44%,-12.04%,-4.02%,10.16%,-2.97%,3.35%,1.38%,-0.76%,-3.60%,15.60%,-23.77%,-11.91%,-12.49%,-14.63%,-2.26%,-0.72%,-1.38%,-4.05%,-6.60%,-5.94%,-4.70%,Upgrade
