,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Cash & Equivalents,-,347974,81185,334349,302792,287095,119912,-,316234,142302,171854,156699,97611,75327,83532,78937,75442,64519,42394,65480,Upgrade
1,Short-Term Investments,-,40779,255284,49774,62209,41007,261456,-,31483,242254,262934,243895,46393,243698,219017,212229,197478,179893,193415,195052,Upgrade
2,Trading Asset Securities,-,804027,453185,708581,657801,692732,402321,-,567311,587090,374405,569246,547103,510647,303306,501328,303919,473825,302330,412511,Upgrade
3,Accounts Receivable,-,113408,146195,114280,144701,113771,138369,-,125862,104456,143903,114174,13896,127687,163795,117891,138572,104566,106147,-,Upgrade
4,Other Receivables,-,126190,41174,76856,34959,64643,41665,-,36317,57450,28853,60985,13353,60999,29731,61468,19571,50692,18530,46881,Upgrade
5,"Property, Plant & Equipment",-,10838,11003,11139,11201,11021,10400,-,10225,10175,9924,9759,9694,8837,9272,9110,9296,9173,9280,9288,Upgrade
6,Goodwill,-,8434,8443,8441,8440,8447,8450,-,8432,8756,8710,8666,8676,10020,10757,10791,10777,10939,11023,11025,Upgrade
7,Other Intangible Assets,-,3249,3273,3308,3352,3243,3274,-,3421,3402,3448,3493,3592,2673,2741,2794,2855,2956,2996,3084,Upgrade
8,Investments in Debt & Equity Securities,-,133322,107138,128959,51203,59026,26983,-,44363,42399,7822,63384,98488,59512,20909,54993,26318,61250,30701,33178,Upgrade
9,Other Current Assets,-,128492,339352,108918,116384,42576,346071,-,114954,111656,324028,106737,360773,87089,262922,70155,197662,55583,213271,119265,Upgrade
10,Long-Term Deferred Tax Assets,-,4510,5810,5600,6694,9589,10465,-,11570,11413,8445,8564,9493,8378,10165,9541,9662,8025,7058,6481,Upgrade
11,Other Long-Term Assets,-,10493,41504,17125,51950,79670,55977,-,37510,13900,57500,16528,67216,17498,50222,19398,56418,22714,32268,20083,Upgrade
12,Total Assets,-,1731716,1495012,1567330,1453359,1412821,1425939,-,1308603,1335253,1403187,1362131,1278665,1212366,1169139,1148634,1052962,1044136,975039,922327,Upgrade
13,Accounts Payable,-,-,33803,-,32068,198838,47052,-,42491,215671,43525,-,267080,169360,32276,-,24167,-,17882,250837,Upgrade
14,Accrued Expenses,-,398236,342717,319567,336295,307634,370654,-,344007,300474,356242,313412,44943,306543,290362,256414,239693,206739,204642,15436,Upgrade
15,Short-Term Debt,-,507214,387367,488770,380373,376359,110379,-,264066,279525,296317,299921,341980,237203,268758,270771,264152,294780,272482,241894,Upgrade
16,Current Portion of Long-Term Debt,-,-,-,-,-,-,-,-,-,-,-,-,105649,-,-,-,-,-,-,-,Upgrade
17,Current Portion of Leases,-,-,-,-,-,-,671.14,-,-,-,589.87,-,541.97,-,498.64,-,494.21,-,515.21,-,Upgrade
18,Other Current Liabilities,-,124492,250835,88197,223723,104290,237936,-,228947,84800,237847,72503,149302,73058,173900,64036,137208,69939,140158,60360,Upgrade
19,Long-Term Debt,-,162719,185255,163789,197893,149834,383894,-,157297,183367,208334,213587,133963,200470,197133,197143,181362,164710,144286,154000,Upgrade
20,Long-Term Leases,-,2309,2377,2463,2429,2405,1219,-,1972,1907,1283,1881,1343,1865,1378,1607,1212,1608,1060,1551,Upgrade
21,Long-Term Unearned Revenue,-,-,931.47,-,941.75,16.02,947.92,-,956.89,84.85,1325,338.14,-,278.61,2073,1632,3198,2157,3290,2147,Upgrade
22,Long-Term Deferred Tax Liabilities,-,422.04,329.25,120.49,170.27,3238,2584,-,3491,3738,3717,2834,3188,1290,2905,1962,3176,3670,4034,3001,Upgrade
23,Other Long-Term Liabilities,-,242053,5048,215871,3467,-,4593,-,2627,6546,4615,204304,12828,8129,4431,156743,6005,111535,4038,7340,Upgrade
24,Total Liabilities,-,1439754,1210529,1281426,1179160,1145162,1163082,-,1050231,1081441,1155699,1113396,1064857,1004080,977560,958719,867080,860349,795040,741131,Upgrade
25,Common Stock,-,14821,14821,14821,14821,14821,14821,-,14821,14821,14821,14821,12927,12927,12927,12927,12927,12927,12927,12927,Upgrade
26,Additional Paid-In Capital,-,90807,90811,90811,90825,90928,90927,-,90936,90938,90938,90936,-,65626,65627,65629,65628,65508,65508,-,Upgrade
27,Retained Earnings,-,154387,148489,150125,145340,142183,137202,-,133407,128799,123554,125714,120604,115262,109879,107999,102840,100599,96866,98473,Upgrade
28,Comprehensive Income & Other,-,26500,25150,25145,17854,14527,14910,-,13954,14236,13502,12849,75640,10060,-1026,-607.42,316.81,711.67,742.37,65954,Upgrade
29,Total Common Equity,286515,286515,279272,280901,268840,262458,257860,253118,253118,248794,242814,244320,209171,203874,187406,185947,181712,179746,176044,177354,Upgrade
30,Minority Interest,-,5447,5211,5004,5360,5201,4997,-,5254,5018,4674,4414,4636,4411,4173,3968,4171,4041,3956,3843,Upgrade
31,Shareholders' Equity,291963,291963,284483,285905,274199,267660,262857,258372,258372,253812,247488,248734,213808,208285,191579,189915,185883,183787,179999,181196,Upgrade
32,Total Liabilities & Equity,-,1731716,1495012,1567330,1453359,1412821,1425939,-,1308603,1335253,1403187,1362131,1278665,1212366,1169139,1148634,1052962,1044136,975039,922327,Upgrade
33,Total Debt,672243,672243,574999,655022,580695,528598,496163,423335,423335,464800,506524,515388,583477,439538,467766,469521,447219,461098,418344,397445,Upgrade
34,Net Cash (Debt),520537,520537,214655,437682,442108,492237,287526,491694,491694,506846,302670,454452,107630,390134,138088,322972,129620,257139,119795,275598,Upgrade
35,Net Cash Growth,17.74%,5.75%,-25.34%,-10.98%,-10.08%,-2.88%,-5.00%,8.19%,356.84%,29.92%,119.19%,40.71%,-16.97%,51.72%,15.27%,17.19%,115.28%,37.82%,-27.73%,50.84%,Upgrade
36,Net Cash Per Share,33.94,31.37,15.17,28.25,32.30,30.86,19.70,32.68,35.97,31.33,20.90,31.29,6.95,29.85,10.67,25.01,9.91,20.12,9.32,21.64,Upgrade
37,Filing Date Shares Outstanding,15336,14821,14821,14821,14821,14821,14821,15048,14821,14821,14821,14821,12927,12927,12927,12927,12927,12927,12927,12927,Upgrade
38,Total Common Shares Outstanding,15336,14821,14821,14821,14821,14821,14821,15048,14821,14821,14821,14821,12927,12927,12927,12927,12927,12927,12927,12927,Upgrade
39,Working Capital,-,528620,301200,493576,346196,252156,540862,-,309189,359410,370882,561284,167895,313400,295317,442375,265471,352409,243242,266097,Upgrade
40,Book Value Per Share,19.33,17.59,17.24,17.35,17.01,16.78,16.47,16.15,16.15,15.86,15.46,16.49,16.18,14.94,14.50,14.38,14.06,13.90,13.62,13.72,Upgrade
41,Tangible Book Value,274831,274831,267556,269152,257048,250768,246135,241265,241265,236636,230655,232161,196903,191181,173908,172362,168080,165851,162024,163245,Upgrade
42,Tangible Book Value Per Share,18.54,16.81,16.45,16.56,16.21,15.99,15.68,15.35,15.35,15.04,14.63,15.66,15.23,13.96,13.45,13.33,13.00,12.83,12.53,12.63,Upgrade
