,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Jul '24 Jul 31, 2024","Apr '24 Apr 30, 2024","Jan '24 Jan 31, 2024","Oct '23 Oct 31, 2023","Jul '23 Jul 31, 2023","Apr '23 Apr 30, 2023","Jan '23 Jan 31, 2023","Oct '22 Oct 31, 2022","Jul '22 Jul 31, 2022","Apr '22 Apr 30, 2022","Jan '22 Jan 31, 2022","Oct '21 Oct 31, 2021","Jul '21 Jul 31, 2021","Apr '21 Apr 30, 2021","Jan '21 Jan 31, 2021","Oct '20 Oct 31, 2020","Jul '20 Jul 31, 2020","Apr '20 Apr 30, 2020","Jan '20 Jan 31, 2020","Oct '19 Oct 31, 2019",+20 Quarters
0,Revenue,2.41,2.41,3.11,4.38,4.29,4.05,5.38,4.8,3.39,2.14,2.43,1.82,1.15,1.94,1.78,0.89,2.91,1.29,6.24,5.41,Upgrade
1,Revenue Growth (YoY),-43.82%,-40.47%,-42.26%,-8.63%,26.60%,89.41%,121.01%,163.38%,193.98%,10.10%,37.02%,104.58%,-60.41%,50.37%,-71.55%,-83.54%,-43.56%,-76.53%,-5.52%,-3.32%,Upgrade
2,Cost of Revenue,1.77,1.77,2.36,3.4,3.29,2.98,4.22,3.74,2.66,1.67,1.89,1.4,0.86,1.47,1.33,0.62,1.99,0.86,4.73,4.13,Upgrade
3,Gross Profit,0.65,0.65,0.74,0.98,1,1.08,1.16,1.05,0.73,0.47,0.55,0.43,0.29,0.47,0.45,0.27,0.92,0.44,1.52,1.28,Upgrade
4,"Selling, General & Admin",1.04,1.04,1.44,0.95,0.52,1.67,1.15,1.08,1.11,0.93,1.07,0.81,0.89,1.03,0.94,0.8,1.09,0.89,1.63,2.71,Upgrade
5,Other Operating Expenses,0.07,0.07,0.05,0.01,0.03,-0.01,0.05,0.04,0.1,0.08,0.05,0.01,0.07,0.02,0,0.02,0.08,0.13,0.09,0.09,Upgrade
6,Operating Expenses,1.21,1.21,1.46,0.96,0.56,1.67,1.2,1.12,1.25,1.01,1.12,0.83,0.96,1.05,0.94,0.82,1.16,1.03,1.73,2.8,Upgrade
7,Operating Income,-0.56,-0.56,-0.72,0.02,0.44,-0.59,-0.03,-0.07,-0.52,-0.54,-0.57,-0.4,-0.67,-0.57,-0.49,-0.55,-0.24,-0.59,-0.21,-1.52,Upgrade
8,Interest Expense,-0.05,-0.05,-0.05,-0.05,-0.03,-0.03,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.05,-0.01,-0.02,-0.02,Upgrade
9,Interest & Investment Income,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.05,-,Upgrade
10,Earnings From Equity Investments,0,0,-0.05,0,0.03,0.01,-0.04,-0,0,-,-,-,-,-,-,-,-,-,-,-,Upgrade
11,Currency Exchange Gain (Loss),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.02,0.01,-,0.02,Upgrade
12,Other Non Operating Income (Expenses),0.01,0.01,0.01,0.01,0.04,0.03,0.03,0.03,0.08,0.02,0.01,0.01,0.01,0.01,0.01,0.01,-1.24,1.38,0.03,0.02,Upgrade
13,EBT Excluding Unusual Items,-0.6,-0.6,-0.8,-0.02,0.49,-0.57,-0.06,-0.06,-0.47,-0.54,-0.58,-0.41,-0.68,-0.59,-0.51,-0.57,-1.56,0.79,-0.15,-1.5,Upgrade
14,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.89,-,-,-,Upgrade
15,Gain (Loss) on Sale of Investments,-0.92,-0.92,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
16,Gain (Loss) on Sale of Assets,0.06,0.06,-,-,0.21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Asset Writedown,-0,-0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
18,Other Unusual Items,0.21,0.21,0.03,0.02,0.01,0.53,0.05,0.07,0.08,0.13,0.03,0.02,0.37,0.08,0.21,0.35,2.29,0.01,0.02,0.01,Upgrade
19,Pretax Income,-1.25,-1.25,-0.77,0.01,0.71,-0.04,-0.01,0.01,-0.39,-0.41,-0.54,-0.4,-0.31,-0.51,-0.3,-0.22,-0.15,0.79,-0.13,-1.49,Upgrade
20,Income Tax Expense,-,-,-0.01,0.01,0,0.07,0.02,0.01,-0.02,-,-0,-,-0,-,0,-,-0.05,-0.02,0.02,0.01,Upgrade
21,Earnings From Continuing Operations,-1.25,-1.25,-0.76,-0,0.7,-0.11,-0.03,-0,-0.37,-0.41,-0.54,-0.4,-0.31,-0.51,-0.3,-0.22,-0.1,0.81,-0.15,-1.5,Upgrade
22,Minority Interest in Earnings,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,Upgrade
23,Net Income,-1.25,-1.25,-0.76,-0,0.7,-0.11,-0.03,-0,-0.37,-0.41,-0.54,-0.4,-0.31,-0.51,-0.3,-0.22,-0.1,0.81,-0.15,-1.5,Upgrade
24,Net Income to Common,-1.25,-1.25,-0.76,-0,0.7,-0.11,-0.03,-0,-0.37,-0.41,-0.54,-0.4,-0.31,-0.51,-0.3,-0.22,-0.1,0.81,-0.15,-1.5,Upgrade
25,Shares Outstanding (Basic),95,95,72,72,72,72,83,61,64,60,60,60,60,60,60,60,60,60,60,51,Upgrade
26,Shares Outstanding (Diluted),95,95,72,72,72,72,83,61,64,60,60,60,60,60,60,60,60,60,60,51,Upgrade
27,Shares Change (YoY),31.90%,31.90%,-13.20%,17.93%,12.14%,20.00%,38.25%,1.75%,7.01%,-,-,-,-0.03%,-,-,18.20%,20.03%,20.00%,20.00%,1.52%,Upgrade
28,EPS (Basic),-0.01,-0.01,-0.01,-0.00,0.01,-0.00,-0.00,-0.00,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.00,-0.00,0.01,-0.00,-0.03,Upgrade
29,EPS (Diluted),-0.01,-0.01,-0.01,-0.00,0.01,-0.00,-0.00,-0.00,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.00,-0.00,0.01,-0.00,-0.03,Upgrade
30,Free Cash Flow,0.09,0.09,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
31,Free Cash Flow Per Share,0.00,0.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
32,Gross Margin,26.80%,26.80%,23.92%,22.35%,23.30%,26.57%,21.63%,21.96%,21.43%,22.08%,22.47%,23.38%,25.19%,24.34%,25.18%,29.94%,31.57%,33.77%,24.32%,23.68%,Upgrade
33,Operating Margin,-23.26%,-23.26%,-23.19%,0.37%,10.24%,-14.55%,-0.60%,-1.36%,-15.39%,-25.30%,-23.39%,-22.00%,-57.95%,-29.59%,-27.79%,-61.97%,-8.36%,-45.61%,-3.33%,-28.08%,Upgrade
34,Profit Margin,-52.03%,-52.03%,-24.45%,-0.02%,16.41%,-2.67%,-0.56%,-0.03%,-11.01%,-18.96%,-22.24%,-21.75%,-26.95%,-26.29%,-17.03%,-24.69%,-3.43%,63.04%,-2.48%,-27.64%,Upgrade
35,Free Cash Flow Margin,3.53%,3.53%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
36,EBITDA,-0.53,-0.53,-0.71,0.03,0.45,-0.55,-0.02,-0.02,-0.48,-0.47,-0.52,-0.33,-0.6,-0.49,-0.42,-0.46,-0.15,-0.45,-0.11,-1.38,Upgrade
37,EBITDA Margin,-21.88%,-21.88%,-22.88%,0.64%,10.52%,-13.45%,-0.33%,-0.43%,-14.08%,-22.12%,-21.36%,-18.26%,-52.06%,-24.97%,-23.81%,-51.89%,-5.28%,-34.61%,-1.82%,-25.45%,Upgrade
38,D&A For EBITDA,0.03,0.03,0.01,0.01,0.01,0.04,0.01,0.04,0.04,0.07,0.05,0.07,0.07,0.09,0.07,0.09,0.09,0.14,0.09,0.14,Upgrade
39,EBIT,-0.56,-0.56,-0.72,0.02,0.44,-0.59,-0.03,-0.07,-0.52,-0.54,-0.57,-0.4,-0.67,-0.57,-0.49,-0.55,-0.24,-0.59,-0.21,-1.52,Upgrade
40,EBIT Margin,-23.26%,-23.26%,-23.19%,0.37%,10.24%,-14.55%,-0.60%,-1.36%,-15.39%,-25.30%,-23.39%,-22.00%,-57.95%,-29.59%,-27.79%,-61.97%,-8.36%,-45.61%,-3.33%,-28.08%,Upgrade
41,Effective Tax Rate,-,-,-,112.53%,0.55%,-,-,109.55%,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
