,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,6136,6543,7393,7987,8416,9743,8844,10572,8982,9535,10848,Upgrade
1,Market Cap Growth,-18.08%,-18.08%,-12.15%,-18.01%,-4.84%,-7.84%,-1.54%,10.87%,-17.20%,-19.20%,3.02%,Upgrade
2,Enterprise Value,238,1147,2105,2797,3151,4679,3696,5698,3990,4549,5864,Upgrade
3,Last Close Price,8.88,9.25,10.14,10.72,11.01,12.54,11.18,13.16,10.98,11.47,12.72,Upgrade
4,PE Ratio,6.34,6.74,7.57,12.17,17.53,25.91,26.80,34.90,29.75,14.12,8.42,Upgrade
5,PS Ratio,2.18,2.33,2.90,4.13,6.09,7.77,7.09,9.33,6.83,4.26,3.54,Upgrade
6,PB Ratio,0.30,0.31,0.36,0.40,0.42,0.49,0.44,0.53,0.45,0.48,0.54,Upgrade
7,P/FCF Ratio,6.93,6.93,7.31,9.03,14.19,19.33,16.57,19.17,32.53,-,10.35,Upgrade
8,P/OCF Ratio,6.93,6.93,7.31,9.03,14.19,19.33,16.57,19.17,32.53,-,10.35,Upgrade
9,EV/Sales Ratio,0.08,0.41,0.82,1.45,2.28,3.73,2.96,5.03,3.03,2.03,1.92,Upgrade
10,EV/EBITDA Ratio,0.23,1.13,2.11,3.46,5.29,8.06,6.49,11.11,7.22,5.78,5.57,Upgrade
11,EV/EBIT Ratio,0.24,1.17,2.17,3.58,5.54,8.46,6.86,11.97,7.77,6.17,5.99,Upgrade
12,EV/FCF Ratio,1.22,1.22,2.08,3.16,5.31,9.28,6.92,10.33,14.45,-,5.59,Upgrade
13,Debt / Equity Ratio,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,Upgrade
14,Debt / FCF Ratio,0.12,0.12,0.07,0.10,0.17,0.13,0.16,0.17,0.33,-,0.15,Upgrade
15,Earnings Yield,15.81%,14.83%,13.22%,8.22%,5.70%,3.86%,3.73%,2.87%,3.36%,7.08%,11.88%,Upgrade
16,FCF Yield,14.42%,14.42%,13.67%,11.07%,7.05%,5.17%,6.03%,5.22%,3.07%,5.14%,9.66%,Upgrade
17,Dividend Yield,5.97%,5.73%,5.23%,4.85%,4.54%,3.75%,4.11%,3.65%,4.55%,4.88%,4.56%,Upgrade
18,Buyback Yield / Dilution,-,-,-,-,-,-,-,-,-,0.01%,Upgrade,
19,Total Shareholder Return,5.97%,5.73%,5.23%,4.85%,4.54%,3.75%,4.11%,3.65%,4.55%,4.88%,4.57%,Upgrade
