,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,4.76,31.91,82.65,11.09,18.82,26.31,10.35,8.2,1.35,9.37,Upgrade
1,Short-Term Investments,40.87,22.04,21.99,1.41,15.04,1.28,10.03,1.65,18.28,10.16,Upgrade
2,Cash & Short-Term Investments,45.64,53.95,104.64,12.5,33.86,27.59,20.38,9.85,19.63,19.53,Upgrade
3,Cash Growth,-56.39%,331.47%,209.05%,-54.68%,66.17%,180.10%,3.78%,-49.56%,-44.69%,-56.90%,Upgrade
4,Accounts Receivable,264.39,201.17,187.68,170.03,156.9,213.47,231.65,225.3,336.31,362.68,Upgrade
5,Other Receivables,-,24.59,7.17,16.09,-,5.72,-,5.64,-,4.9,Upgrade
6,Receivables,264.39,225.76,194.85,186.11,156.9,219.19,231.65,230.94,336.31,367.57,Upgrade
7,Inventory,3.19,4.2,3.12,1.67,1.11,1.26,0.65,0.83,0.77,0.9,Upgrade
8,Prepaid Expenses,-,0.67,-,1.36,-,5.53,-,1.33,-,0.82,Upgrade
9,Other Current Assets,-,-,1.05,-,-,-,-,-,-,2.5,Upgrade
10,Total Current Assets,313.21,284.59,303.67,201.65,191.87,253.57,252.68,242.95,356.72,391.33,Upgrade
11,"Property, Plant & Equipment",5.32,2.54,2.44,4.12,5.75,6.98,17.45,15.55,16.81,18.65,Upgrade
12,Long-Term Investments,81.7,80.82,92.01,93.17,95.66,94.94,90.03,85.91,101.5,97.39,Upgrade
13,Goodwill,-,-,-,-,-,-,-,-,34.58,34.58,Upgrade
14,Other Intangible Assets,-,-,-,-,-,-,-,-,-,0.58,Upgrade
15,Long-Term Accounts Receivable,72.01,50.91,31.99,22.61,11.17,18.27,18.72,26.1,54.99,86.89,Upgrade
16,Long-Term Deferred Tax Assets,45.75,47.84,49.03,51.46,50.6,43.37,37.34,34.33,25.1,10.25,Upgrade
17,Other Long-Term Assets,3.39,1.69,0.12,0.64,0.68,0.69,0.05,0.05,0.15,10.92,Upgrade
18,Total Assets,521.39,468.38,479.25,373.64,355.73,417.81,416.26,404.89,589.85,650.59,Upgrade
19,Accounts Payable,5.18,11.11,13.37,8.7,29.98,31.64,30.71,17.27,11.2,11.1,Upgrade
20,Accrued Expenses,44.11,15.7,13.23,15.43,148.46,50.57,167.17,64.7,113.95,13.58,Upgrade
21,Short-Term Debt,26.36,17.5,20.29,11.99,13.8,75.91,107.35,160.74,120.9,208.18,Upgrade
22,Current Portion of Long-Term Debt,-,12.92,-,3.56,15,20.07,58.98,60.56,53.84,35.56,Upgrade
23,Current Portion of Leases,2.63,1.05,1.46,2.65,2.42,2.4,2.04,0.94,1.08,1.97,Upgrade
24,Current Income Taxes Payable,-,-,-,-,-,2.55,2.55,2.55,2.6,2.75,Upgrade
25,Current Unearned Revenue,-,1.08,1.49,1.49,0.43,2.06,0.43,2.34,2.62,5.75,Upgrade
26,Other Current Liabilities,62.47,52.62,83.51,160.46,-,23.77,-,24.89,-,25.2,Upgrade
27,Total Current Liabilities,140.73,111.98,133.35,204.27,210.09,208.96,369.23,333.98,306.19,304.09,Upgrade
28,Long-Term Debt,-,-,75.81,-,55,55,-,-,5.72,8.2,Upgrade
29,Long-Term Leases,2.84,1.16,0.22,0.67,1.78,3.1,3.16,1.18,1.27,1.65,Upgrade
30,Long-Term Unearned Revenue,0.77,0.8,1.01,1.71,2.11,2.85,-,4.16,4.79,5.25,Upgrade
31,Other Long-Term Liabilities,11,40.33,11,40.33,4.76,2.26,10.57,11.02,14.61,16.32,Upgrade
32,Total Liabilities,155.35,154.27,221.39,246.99,273.74,272.17,382.97,350.34,332.57,335.51,Upgrade
33,Common Stock,34.44,33.49,31.72,23.86,23.86,23.86,6.63,6.6,6.6,5.5,Upgrade
34,Additional Paid-In Capital,1026,1009,678.8,572.59,572.59,572.59,112.13,111.16,111.16,94.55,Upgrade
35,Retained Earnings,-447.78,-468.07,-458.75,-476.56,-513.71,-451.47,-91.05,-70.67,133.02,207.88,Upgrade
36,Comprehensive Income & Other,-244.42,-252.93,16.93,17.83,11.78,12.99,13.75,15.03,12.02,12.1,Upgrade
37,Total Common Equity,368.49,321.9,268.7,137.72,94.51,157.96,41.45,62.13,262.81,320.02,Upgrade
38,Minority Interest,-2.45,-7.79,-10.84,-11.07,-12.52,-12.32,-8.16,-7.58,-5.53,-4.94,Upgrade
39,Shareholders' Equity,366.04,314.11,257.87,126.65,82,145.64,33.29,54.55,257.28,315.08,Upgrade
40,Total Liabilities & Equity,521.39,468.38,479.25,373.64,355.73,417.81,416.26,404.89,589.85,650.59,Upgrade
41,Total Debt,31.83,32.63,97.79,18.87,88,156.48,171.54,223.42,182.8,255.56,Upgrade
42,Net Cash (Debt),13.81,21.32,6.86,-6.36,-54.14,-128.88,-151.16,-213.57,-163.17,-236.03,Upgrade
43,Net Cash Growth,101.46%,-,-,-,-,-,-,-,-,-,Upgrade
44,Net Cash Per Share,0.00,0.01,0.00,-0.00,-0.02,-0.07,-0.10,-0.10,-0.29,-0.43,Upgrade
45,Filing Date Shares Outstanding,3444,3349,3172,2386,2386,2386,662.81,660,660,550,Upgrade
46,Total Common Shares Outstanding,3444,3349,3172,2386,2386,2386,662.81,660,660,550,Upgrade
47,Working Capital,172.48,172.61,170.32,-2.63,-18.22,44.61,-116.55,-91.03,50.52,87.24,Upgrade
48,Book Value Per Share,0.11,0.10,0.08,0.06,0.04,0.07,0.06,0.09,0.40,0.58,Upgrade
49,Tangible Book Value,368.49,321.9,268.7,137.72,94.51,157.96,41.45,62.13,228.22,284.86,Upgrade
50,Tangible Book Value Per Share,0.11,0.10,0.08,0.06,0.04,0.07,0.06,0.09,0.35,0.52,Upgrade
51,Machinery,-,18.24,-,19.36,-,24.87,-,22.67,-,21.98,Upgrade
52,Construction In Progress,-,-,-,-,-,0.35,-,0.36,-,0.34,Upgrade
53,Leasehold Improvements,-,0.45,-,0.25,-,0.24,-,0.76,-,0.75,Upgrade
