,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Revenue,76.06,52.42,40.2,40.97,5.58,41.59,38.85,36.54,17.24,11.47,Upgrade
1,Revenue Growth (YoY),89.21%,27.96%,620.12%,-1.49%,-85.63%,13.81%,125.30%,218.52%,-85.02%,-,Upgrade
2,Cost of Revenue,37.24,22.51,13.37,15.7,3.14,27.75,20.12,14.65,12.76,7.68,Upgrade
3,Gross Profit,38.81,29.92,26.83,25.27,2.45,13.84,18.73,21.89,4.49,3.79,Upgrade
4,"Selling, General & Admin",27.45,31.91,19.8,20.97,21.55,19.78,11.96,14.59,14.03,47.25,Upgrade
5,Other Operating Expenses,0.01,7.02,0,0.59,0.06,0.6,0.03,0.07,-0,-3.23,Upgrade
6,Operating Expenses,27.46,38.93,19.81,21.56,21.6,20.38,11.99,14.66,14.03,44.02,Upgrade
7,Operating Income,11.36,-9.02,7.02,3.71,-19.16,-6.55,6.74,7.23,-9.54,-40.23,Upgrade
8,Interest Expense,-4.19,-1.19,-1.76,-11.17,-12.09,-27.02,-22.58,-23.08,-32.45,-10.28,Upgrade
9,Interest & Investment Income,0.27,0.28,0.37,0.25,0.31,-,0.2,0.2,0.29,0.38,Upgrade
10,Earnings From Equity Investments,0.59,2.38,0.36,0.69,0.78,3.19,4.2,5.36,4.19,-2.55,Upgrade
11,Currency Exchange Gain (Loss),10.29,-,-,-,-,-1.15,1.15,1.22,14.18,-2.35,Upgrade
12,Other Non Operating Income (Expenses),-,-1.07,-,-0.14,0.14,0.96,0.23,-0.24,2.4,0.4,Upgrade
13,EBT Excluding Unusual Items,18.31,-8.61,5.99,-6.67,-30.02,-30.56,-10.06,-9.29,-20.93,-54.64,Upgrade
14,Impairment of Goodwill,-,-,-,-,-,-,-,-34.58,-,-32.38,Upgrade
15,Gain (Loss) on Sale of Investments,8.76,4.29,13.7,-7.65,-41.64,-34.75,-15.17,-106.64,-70.77,-72.81,Upgrade
16,Gain (Loss) on Sale of Assets,-,-,-,-,-,-,-,0.06,-0.06,-,Upgrade
17,Asset Writedown,-,-0.69,-,-0.34,-,-9.17,-,-,-,-,Upgrade
18,Other Unusual Items,-,-,-,51.66,-,-296.22,-,-64.56,-,3.5,Upgrade
19,Pretax Income,27.07,-5.01,19.69,37,-71.65,-370.71,-25.23,-215.01,-91.76,-156.33,Upgrade
20,Income Tax Expense,2.09,1.19,2.43,-1.81,-8.83,-6.02,-3.01,-9.23,-15,-9.43,Upgrade
21,Earnings From Continuing Operations,24.98,-6.19,17.26,38.81,-62.82,-364.69,-22.22,-205.78,-76.76,-146.9,Upgrade
22,Earnings From Discontinued Operations,-,-,-,-,-,-,-,-,-,1.08,Upgrade
23,Net Income to Company,24.98,-6.19,17.26,38.81,-62.82,-364.69,-22.22,-205.78,-76.76,-145.82,Upgrade
24,Minority Interest in Earnings,-4.69,-3.13,-0.09,-1.65,0.58,4.26,0.5,2.09,0.65,3.12,Upgrade
25,Net Income,20.29,-9.32,17.17,37.16,-62.24,-360.43,-21.72,-203.69,-76.1,-142.7,Upgrade
26,Net Income to Common,20.29,-9.32,17.17,37.16,-62.24,-360.43,-21.72,-203.69,-76.1,-142.7,Upgrade
27,Net Income Growth,18.17%,-,-,-,-,-,-,-,-,-,Upgrade
28,Shares Outstanding (Basic),3411,3304,2791,2386,2386,1844,1508,2230,567,550,Upgrade
29,Shares Outstanding (Diluted),3437,3463,2852,2386,2386,1844,1508,2230,567,550,Upgrade
30,Shares Change (YoY),20.52%,45.18%,19.55%,29.36%,58.17%,-17.29%,165.80%,305.40%,3.17%,-,Upgrade
31,EPS (Basic),0.01,-0.00,0.01,0.02,-0.03,-0.20,-0.01,-0.09,-0.13,-0.26,Upgrade
32,EPS (Diluted),0.01,-0.00,0.01,0.02,-0.03,-0.20,-0.01,-0.09,-0.13,-0.26,Upgrade
33,EPS Growth,-0.87%,-,-,-,-,-,-,-,-,-,Upgrade
34,Free Cash Flow,-40.64,-39.09,-21.54,-11.35,-4.8,-19.38,4.84,14.97,-13.44,-0.95,Upgrade
35,Free Cash Flow Per Share,-0.01,-0.01,-0.01,-0.00,-0.00,-0.01,0.00,0.01,-0.02,-0.00,Upgrade
36,Operating Margin,14.94%,-17.20%,17.47%,9.05%,-343.19%,-15.74%,17.35%,19.80%,-55.33%,-350.66%,Upgrade
37,Profit Margin,26.68%,-17.78%,42.72%,90.70%,-1115.01%,-866.70%,-55.91%,-557.44%,-441.36%,-1243.86%,Upgrade
38,Free Cash Flow Margin,-53.44%,-74.57%,-53.59%,-27.71%,-85.99%,-46.60%,12.45%,40.97%,-77.93%,-8.27%,Upgrade
39,EBITDA,11.47,-8.75,7.29,4.01,-18.83,-4.9,8.34,8.8,-7.44,-35.7,Upgrade
40,D&A For EBITDA,0.11,0.27,0.27,0.3,0.33,1.64,1.6,1.56,2.1,4.53,Upgrade
41,EBIT,11.36,-9.02,7.02,3.71,-19.16,-6.55,6.74,7.23,-9.54,-40.23,Upgrade
