,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Revenue,507.95,556.55,520.24,486.59,461.26,519.97,463.14,498.2,341.79,442.66
1,Revenue Growth (YoY),-2.36%,14.38%,12.79%,-6.42%,-0.41%,4.37%,35.51%,12.55%,-7.96%,-1.75%
2,Cost of Revenue,352.93,400.76,364.09,355.29,331.57,386.04,335.14,331.13,239.92,331.25
3,Gross Profit,155.02,155.78,156.15,131.3,129.69,133.93,128,167.07,101.87,111.41
4,"Selling, General & Admin",153.45,160.42,133.26,135.43,115.42,136.91,104.26,113.73,82.88,96.51
5,Operating Expenses,153.45,167.11,132.97,134.59,115.42,139.67,104.26,114,82.88,97.15
6,Operating Income,1.57,-11.33,23.19,-3.3,14.28,-5.74,23.74,53.07,18.99,14.26
7,Interest Expense,-4.27,-4.62,-4.22,-2.89,-5.11,-2.28,-3.89,-0.08,-3.71,-2.07
8,Interest & Investment Income,0.7,0.39,0.73,0.48,0.79,0.49,0.53,0.49,0.75,0.13
9,Currency Exchange Gain (Loss),-,0.25,-,0.04,-,0.05,-,-,-,-
10,Other Non Operating Income (Expenses),4.7,4.31,2.82,0.68,4.09,1.51,1.41,2.3,1.72,-4.01
11,EBT Excluding Unusual Items,2.71,-10.99,22.52,-4.98,14.05,-5.98,21.79,55.79,17.75,8.31
12,Gain (Loss) on Sale of Assets,0,-0.03,0.03,-,-,-0,0,-,-,0.16
13,Other Unusual Items,-,-,-,-,-,-,-,0.13,-,-
14,Pretax Income,2.71,-11.02,22.55,-4.98,14.05,-5.98,21.79,55.91,17.75,8.47
15,Income Tax Expense,1.88,2.43,2.84,0.21,4.36,-0.7,2.49,5.03,2.82,1.21
16,Earnings From Continuing Operations,0.83,-13.45,19.7,-5.2,9.69,-5.29,19.3,50.89,14.93,7.26
17,Minority Interest in Earnings,-0,-0.04,-,-,-,-,-,-,-,-
18,Net Income,0.82,-13.49,19.7,-5.2,9.69,-5.29,19.3,50.89,14.93,7.26
19,Net Income to Common,0.82,-13.49,19.7,-5.2,9.69,-5.29,19.3,50.89,14.93,7.26
20,Net Income Growth,-95.82%,-,103.36%,-,-49.80%,-,29.24%,601.01%,-10.45%,-72.41%
21,Shares Outstanding (Basic),470,470,470,470,470,470,470,470,462,371
22,Shares Outstanding (Diluted),470,476,470,470,470,470,470,470,462,371
23,Shares Change (YoY),-,1.17%,-,-,-,-0.03%,1.79%,26.70%,24.44%,-
24,EPS (Basic),0.00,-0.03,0.04,-0.01,0.02,-0.01,0.04,0.11,0.03,0.02
25,EPS (Diluted),0.00,-0.03,0.04,-0.01,0.02,-0.01,0.04,0.11,0.03,0.02
26,EPS Growth,-95.82%,-,103.37%,-,-49.80%,-,26.98%,453.29%,-28.04%,-
27,Free Cash Flow,-12.59,50.1,-45.25,25.34,-6.63,1.04,-4.65,-22.38,34.56,0.51
28,Free Cash Flow Per Share,-0.03,0.11,-0.10,0.05,-0.01,0.00,-0.01,-0.05,0.07,0.00
29,Operating Margin,0.31%,-2.03%,4.46%,-0.68%,3.09%,-1.10%,5.13%,10.65%,5.56%,3.22%
30,Profit Margin,0.16%,-2.42%,3.79%,-1.07%,2.10%,-1.02%,4.17%,10.21%,4.37%,1.64%
31,Free Cash Flow Margin,-2.48%,9.00%,-8.70%,5.21%,-1.44%,0.20%,-1.00%,-4.49%,10.11%,0.11%
32,EBITDA,6.95,-4.88,27.48,2.11,18.6,1.87,26.9,59.24,22.61,18.81
33,D&A For EBITDA,5.38,6.44,4.29,5.41,4.32,7.61,3.16,6.17,3.62,4.55
34,EBIT,1.57,-11.33,23.19,-3.3,14.28,-5.74,23.74,53.07,18.99,14.26
