,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,20.79,20.88,6.17,26.5,51.19,65.7,81.22,58.18,35.04,22.43,Upgrade
1,Trading Asset Securities,4.45,5.86,8.61,5.11,9.19,12.19,12.03,12.9,11.52,12.55,Upgrade
2,Cash & Short-Term Investments,25.25,26.73,14.78,31.6,60.38,77.89,93.25,71.08,46.56,34.98,Upgrade
3,Cash Growth,70.84%,-15.41%,-75.53%,-59.42%,-35.25%,9.58%,100.29%,103.22%,84.73%,-73.32%,Upgrade
4,Accounts Receivable,21.75,22.5,43.48,21.96,28.69,26.15,23.27,14.66,45.22,80.31,Upgrade
5,Other Receivables,-,-,0.02,0.02,0.02,0.02,0.02,0.11,0.31,0.49,Upgrade
6,Receivables,151,153.72,177.32,156.25,140.36,138.4,124.14,148.8,211.56,266.81,Upgrade
7,Inventory,0.54,0.8,1.49,1.97,2.27,2.49,2.9,1.89,2.32,-,Upgrade
8,Total Current Assets,176.79,181.25,193.6,189.83,203.01,218.78,220.29,221.77,260.44,301.79,Upgrade
9,"Property, Plant & Equipment",38.8,43.68,45.21,50.76,50.48,60.91,57.41,59.36,9.03,4.63,Upgrade
10,Long-Term Investments,6.47,6.6,6.74,7.17,7.13,7.51,7.53,7.11,4.55,6.12,Upgrade
11,Goodwill,56.14,57.39,56.78,58.41,60.97,62.83,61.42,60.69,56.43,7.12,Upgrade
12,Other Intangible Assets,6.2,7.33,10.7,12.04,16.27,17.84,19.48,21,32.42,117.4,Upgrade
13,Long-Term Accounts Receivable,4.49,4.88,6.37,15.34,7.89,8.53,10.15,11.37,10.96,12.23,Upgrade
14,Long-Term Deferred Tax Assets,1.82,1.82,-,-,-,-,-,-,-,-,Upgrade
15,Total Assets,290.7,302.95,319.39,333.55,345.75,376.4,376.26,381.3,373.83,449.29,Upgrade
16,Accounts Payable,6.99,4.33,1.58,3.62,0.3,0.31,0.33,0.17,1.08,-,Upgrade
17,Current Portion of Leases,3.86,4.32,4.03,4.07,2.38,3.89,3.27,3.25,2.09,2.05,Upgrade
18,Current Income Taxes Payable,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.57,Upgrade
19,Other Current Liabilities,34.44,37.38,37.96,36.39,31.72,31.99,26.73,28.28,54.29,13.66,Upgrade
20,Total Current Liabilities,45.45,46.19,43.73,44.23,34.56,36.36,30.48,31.87,57.62,16.28,Upgrade
21,Long-Term Leases,38.46,41.59,42.9,47.06,47.63,55.76,51.49,51.82,0.32,1.37,Upgrade
22,Long-Term Deferred Tax Liabilities,-,-,-,-,-,-,-,-,-,15.85,Upgrade
23,Other Long-Term Liabilities,-,-,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,Upgrade
24,Total Liabilities,83.91,87.77,86.85,91.52,82.42,92.35,82.2,83.91,58.16,33.73,Upgrade
25,Common Stock,398.98,398.98,398.98,398.98,398.98,398.98,398.98,398.98,398.98,398.98,Upgrade
