,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,14.86,21.46,23.77,29.23,24.98,46.15,48.44,38.54,17.8,-,Upgrade
1,Revenue Growth (YoY),-37.47%,-26.58%,-4.87%,-36.66%,-48.42%,19.75%,172.11%,-,-35.72%,-,Upgrade
2,Cost of Revenue,5,10.76,9.48,11.91,8.34,7.19,11.03,18.85,1.69,-,Upgrade
3,Gross Profit,9.86,10.7,14.29,17.32,16.65,38.96,37.41,19.69,16.11,-,Upgrade
4,"Selling, General & Admin",14.56,17.65,23.1,27.23,29.4,46.87,43.16,52.72,31.46,-,Upgrade
5,Other Operating Expenses,0.03,2.27,-2.27,-0.07,0.07,0.49,-0.49,-7.69,7.69,-,Upgrade
6,Operating Expenses,14.19,26.15,21.65,26.42,30.16,52.05,41.75,40.01,39.15,-,Upgrade
7,Operating Income,-4.33,-15.45,-7.37,-9.09,-13.52,-13.09,-4.34,-20.32,-23.04,-,Upgrade
8,Interest Expense,-1.6,-1.73,-1.82,-1.84,-2.12,-2.42,-2.08,-2.47,-0.06,-,Upgrade
9,Interest & Investment Income,0.27,0.14,0.01,0.02,0.01,-,0.02,0.12,-,-,Upgrade
10,Earnings From Equity Investments,-0.02,-0.21,-0.15,0.31,-0.07,-0.15,0.34,2.01,-1.46,-,Upgrade
11,Currency Exchange Gain (Loss),-1.89,1.12,-5.03,-1.53,-3.5,0.53,0.54,8.74,-1.54,-,Upgrade
12,Other Non Operating Income (Expenses),-,1.94,-,0.39,-,2.37,-,-7.1,-,-,Upgrade
13,EBT Excluding Unusual Items,-7.58,-14.19,-14.35,-11.74,-19.19,-12.76,-5.53,-19.03,-26.1,-,Upgrade
14,Merger & Restructuring Charges,-,-,-,-,-,-,-,-0.53,-,-,Upgrade
15,Gain (Loss) on Sale of Investments,-1.4,-1.76,3.46,-3.92,-3.01,0.15,-0.82,1.37,-1.03,-,Upgrade
16,Gain (Loss) on Sale of Assets,-,-,-,-0.02,-,-0.05,-0.07,0.09,0.02,-,Upgrade
17,Asset Writedown,-,-1.94,-,-2.47,-,-,-,-19.59,-61.03,-,Upgrade
18,Pretax Income,-8.98,-17.9,-10.88,-18.15,-22.2,-12.65,-6.41,-37.71,-88.14,-,Upgrade
19,Income Tax Expense,-,-1.82,-,-,-,-,-,-15.81,-,-,Upgrade
20,Earnings From Continuing Operations,-8.98,-16.07,-10.88,-18.15,-22.2,-12.65,-6.41,-21.89,-88.14,-,Upgrade
21,Net Income to Company,-8.98,-16.07,-10.88,-18.15,-22.2,-12.65,-6.41,-21.89,-88.14,-,Upgrade
22,Minority Interest in Earnings,3.38,7.16,4.31,7.65,3.66,1.94,0.27,10.9,34.03,-,Upgrade
23,Net Income,-5.61,-8.91,-6.57,-10.5,-18.54,-10.72,-6.14,-10.99,-54.11,-,Upgrade
24,Net Income to Common,-5.61,-8.91,-6.57,-10.5,-18.54,-10.72,-6.14,-10.99,-54.11,-,Upgrade
25,Shares Outstanding (Basic),399,399,399,399,399,399,399,399,399,-,Upgrade
26,Shares Outstanding (Diluted),399,399,399,399,399,399,399,399,399,-,Upgrade
27,Shares Change (YoY),-,-0.00%,-,-,-,-,-,-,-,-,Upgrade
28,EPS (Basic),-0.01,-0.02,-0.02,-0.03,-0.05,-0.03,-0.02,-0.03,-0.14,-,Upgrade
29,EPS (Diluted),-0.01,-0.02,-0.02,-0.03,-0.05,-0.03,-0.02,-0.03,-0.14,-,Upgrade
30,Free Cash Flow,3.51,20.63,-16.13,-19.32,-12.39,-10.27,25.13,28.12,24.12,-,Upgrade
31,Free Cash Flow Per Share,0.01,0.05,-0.04,-0.05,-0.03,-0.03,0.06,0.07,0.06,-,Upgrade
32,Operating Margin,-29.16%,-72.01%,-30.99%,-31.11%,-54.09%,-28.36%,-8.95%,-52.73%,-129.41%,-,Upgrade
33,Profit Margin,-37.72%,-41.53%,-27.64%,-35.91%,-74.20%,-23.22%,-12.67%,-28.52%,-303.97%,-,Upgrade
34,Free Cash Flow Margin,23.61%,96.14%,-67.85%,-66.09%,-49.59%,-22.25%,51.87%,72.98%,135.50%,-,Upgrade
35,EBITDA,-2.85,-13.64,-5.57,-7.11,-11.52,-10.94,-2.08,-11.63,-15.07,-,Upgrade
36,D&A For EBITDA,1.49,1.81,1.8,1.98,1.99,2.15,2.26,8.7,7.97,10.05,Upgrade
37,EBIT,-4.33,-15.45,-7.37,-9.09,-13.52,-13.09,-4.34,-20.32,-23.04,-,Upgrade
