,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,114445,148223,149949,165134,133514,189358,144453,194583,108325,170692,118027,149676,99140,155925,94423,130924,87854,107394,72725,109504,Upgrade
1,Other Revenue,-668.77,668.77,-,1411,-647.94,647.94,-,1042,-482.42,482.42,-,1408,-655.21,655.21,-,1218,-446.54,446.54,-,1049,Upgrade
2,Revenue,113776,148892,149949,166546,132866,190006,144453,195625,107842,171175,118027,151084,98484,156580,94423,132142,87408,107840,72725,110553,Upgrade
3,Revenue Growth (YoY),-14.37%,-21.64%,3.81%,-14.86%,23.20%,11.00%,22.39%,29.48%,9.50%,9.32%,25.00%,14.33%,12.67%,45.20%,29.84%,19.53%,26.55%,12.44%,15.24%,2.05%,Upgrade
4,Cost of Revenue,102328,135300,137675,149598,120539,172872,130808,176782,96639,156601,105628,132991,87792,143262,83621,115916,77304,97352,64350,99061,Upgrade
5,Gross Profit,11448,13593,12275,16947,12327,17134,13645,18844,11203,14574,12399,18093,10692,13318,10802,16226,10104,10488,8375,11491,Upgrade
6,"Selling, General & Admin",3200,3169,3887,5287,3330,3039,3730,5006,2911,2759,3372,4548,2880,2850,3281,5805,2544,2353,2644,4061,Upgrade
7,Research & Development,3835,5248,2818,6193,4448,6274,2815,7039,4055,5011,2627,5981,3912,4308,1700,4998,3201,3046,1082,3976,Upgrade
8,Other Operating Expenses,401.82,439.06,304.02,433.91,270.51,406.77,393.14,335.17,520.89,416.69,309.19,937.88,180.08,335.01,634.55,847.13,262.13,382.29,450.38,341.77,Upgrade
9,Operating Expenses,6284,11864,7434,15146,8344,11343,7470,12847,7792,9802,6813,12209,7667,8081,6259,10873,7566,5769,4705,6598,Upgrade
10,Operating Income,5165,1728,4841,1801,3983,5791,6175,5997,3411,4771,5586,5884,3025,5237,4543,5353,2538,4719,3669,4893,Upgrade
