,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,65411,70610,64060,69809,64547,75053,82124,85394,69147,62574,78590,88790,89643,100705,69180,78244,61814,57552,52694,55099,60943,Upgrade
1,Market Cap Growth,-5.92%,-5.92%,-22.00%,-18.25%,-6.65%,19.94%,4.50%,-3.82%,-22.86%,-37.86%,13.60%,13.48%,45.02%,74.98%,31.29%,42.01%,1.43%,-3.58%,-22.20%,-31.26%,-11.18%,Upgrade
2,Enterprise Value,166074,156709,151886,126957,135324,143071,157414,150442,158003,145003,178892,165109,173534,193635,151690,143472,144635,132034,138093,119708,150220,Upgrade
3,Last Close Price,1.68,1.59,1.52,1.58,1.44,1.57,1.75,1.84,1.57,1.16,1.61,1.82,1.71,2.06,1.49,1.66,1.13,1.02,0.96,1.06,1.36,Upgrade
4,PE Ratio,6.16,11.52,-,10.40,-,6.53,7.74,7.53,6.62,7.20,8.66,9.18,10.02,10.18,7.09,9.53,7.80,8.18,8.85,8.80,9.74,Upgrade
5,Forward PE,4.39,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,3.54,Upgrade
6,PS Ratio,0.06,0.11,0.10,0.10,0.09,0.11,0.12,0.12,0.10,0.10,0.12,0.14,0.15,0.17,0.12,0.16,0.13,0.13,0.13,0.14,0.16,Upgrade
7,PB Ratio,0.31,0.35,0.35,0.37,0.35,0.41,0.43,0.42,0.38,0.36,0.43,0.47,0.48,0.55,0.40,0.46,0.37,0.40,0.40,0.42,0.47,Upgrade
8,P/TBV Ratio,0.49,0.49,0.47,0.50,0.48,0.56,0.65,0.62,0.62,0.64,0.76,0.81,0.84,0.93,0.69,0.80,0.65,0.69,0.63,0.64,0.66,Upgrade
9,P/FCF Ratio,-,-,-4.72,-,45.19,-,-75.02,-,4.42,-,2.91,-,5.18,3.88,3.87,-,2.14,-,2.47,-,4.05,Upgrade
10,P/OCF Ratio,-,-,-7.45,-,9.94,-,21.91,-,3.37,-,2.54,-,4.14,3.36,3.19,-,1.86,-,1.98,-,3.10,Upgrade
11,EV/Sales Ratio,0.26,0.24,0.24,0.18,0.19,0.20,0.23,0.21,0.24,0.24,0.28,0.25,0.28,0.33,0.27,0.29,0.30,0.31,0.35,0.31,0.40,Upgrade
12,EV/EBITDA Ratio,8.75,8.27,8.83,5.83,5.71,5.17,5.80,5.47,5.97,5.67,6.69,5.76,6.37,7.39,5.97,5.86,6.18,6.03,6.63,6.32,7.84,Upgrade
