,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,8604,7380,6346,7911,10506,6971,8603,9053,8770,8349,8671,8006,9316,6300,6799,6169,7276,6984,7240,7499,8708,Upgrade
1,Market Cap Growth,5.86%,5.86%,-26.23%,-12.61%,19.79%,-16.50%,-0.79%,13.07%,-5.86%,32.51%,27.52%,29.77%,28.05%,-9.79%,-6.08%,-17.73%,-16.45%,-21.53%,-28.31%,-28.14%,24.83%,Upgrade
2,Enterprise Value,7604,6263,5201,6821,9296,5819,7447,7572,7285,6931,7294,6588,7432,4446,5008,4314,5722,5691,6022,6348,7386,Upgrade
3,Last Close Price,3.53,2.76,2.36,2.60,2.89,2.35,3.17,3.98,3.55,3.57,3.92,3.49,4.55,3.30,4.12,3.89,5.28,4.70,4.87,5.12,4.34,Upgrade
4,PE Ratio,-,-,-,-,-,-,14946.79,-,194.57,-,207.60,-,181.02,-,68.19,-,79.24,212.27,280.57,-,146.25,Upgrade
5,PS Ratio,2.38,2.38,2.11,2.57,3.27,2.06,2.29,2.17,1.87,1.82,1.68,1.41,1.67,1.15,1.28,1.23,1.55,1.45,1.55,1.60,1.67,Upgrade
6,PB Ratio,1.92,1.92,1.67,2.06,2.67,1.72,2.10,2.09,2.04,2.01,1.97,1.71,2.00,1.39,1.50,1.39,1.64,1.64,1.78,1.88,2.11,Upgrade
7,P/TBV Ratio,2.15,2.15,1.89,2.32,2.99,1.91,2.35,2.33,2.27,2.24,2.19,1.93,2.25,1.56,1.69,1.56,1.83,1.83,1.98,2.08,2.33,Upgrade
8,P/FCF Ratio,-,-,-,-,-119.70,532.42,-95.47,-,59.74,-,24.04,23.70,48.02,22.75,16.70,-,13.21,50.81,-59.87,-27.99,-,Upgrade
9,P/OCF Ratio,-,-,-,-,-144.82,285.78,-110.16,-,51.61,-,21.35,20.60,36.46,17.72,14.10,-,11.46,25.76,132.52,-155.50,-,Upgrade
10,EV/Sales Ratio,2.53,2.02,1.73,2.22,2.90,1.72,1.98,1.81,1.55,1.51,1.42,1.16,1.34,0.81,0.94,0.86,1.22,1.18,1.29,1.35,1.42,Upgrade
11,EV/EBITDA Ratio,418.79,-,-,-,115.59,-,102.84,-,60.82,59.21,80.70,58.93,60.56,27.96,27.54,20.61,32.89,38.71,45.82,-,39.30,Upgrade
12,EV/EBIT Ratio,-,-,-,-,-280.65,-,-184.82,-,-,3976.30,-232.78,-,-,-,79.35,-,94.61,135.96,181.40,-,76.62,Upgrade
13,EV/FCF Ratio,-25.21,-,-,-,-105.91,444.43,-82.65,-,49.62,-,20.23,19.50,38.31,16.05,12.30,-,10.39,41.40,-49.80,-23.69,-,Upgrade
14,Debt / Equity Ratio,0.02,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,Upgrade
15,Debt / EBITDA Ratio,2.71,-,5.57,-,0.27,-,0.22,-,0.13,0.03,0.04,0.38,0.15,0.19,0.07,0.26,0.08,0.11,0.05,-,0.45,Upgrade
16,Debt / FCF Ratio,-,-,-,-,-1.05,2.13,-0.33,-,0.09,-,0.02,0.03,0.08,0.06,0.04,-,0.04,0.14,-0.16,-0.25,-,Upgrade
