,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Interest Income on Loans,5441,5379,5786,5704,5877,5835,5668,5540,5937,5646,5658,5762,5443,5508,5245,5051,4978,4856,4708,4821,Upgrade
1,Interest Paid on Deposits,3188,3210,3251,3177,3191,3139,3003,2957,2921,3121,2848,3114,2760,2882,2669,2831,2289,2332,2134,2727,Upgrade
2,Net Interest Income,2252,2169,2534,2526,2686,2695,2665,2583,3016,2525,2810,2648,2683,2627,2576,2220,2689,2524,2574,2094,Upgrade
3,Net Interest Income Growth (YoY),-16.13%,-19.53%,-4.91%,-2.18%,-10.96%,6.75%,-5.15%,-2.45%,12.42%,-3.88%,9.06%,19.24%,-0.23%,4.08%,0.07%,6.05%,5.17%,15.85%,23.48%,-70.20%,Upgrade
4,Income From Trading Activities,-848.54,848.54,-,1081,-623.61,623.61,-,1294,-744.06,744.06,-,1058,-576.2,576.2,-,-,-,442.59,-,-,Upgrade
5,Gain (Loss) on Sale of Assets,0.07,-0.11,0.41,-0.41,-0.98,3.88,1.62,-1.51,7.62,2.01,0.07,45.12,2.7,-1.59,5.21,40.05,33.4,2.64,25.93,296.17,Upgrade
6,Gain (Loss) on Sale of Investments,1255,-92.3,602.25,-990.5,957.62,256.39,483.97,-1514,994.7,274.53,320.27,-541.8,718.05,146.92,197.75,-883.03,278.21,-12.83,178.78,-662.39,Upgrade
7,Gain (Loss) on Sale of Equity Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24.28,-,-,-,34.85,Upgrade
8,Other Non-Interest Income,160.84,234.38,101.92,195.85,163.61,208.8,326.68,195.97,192.04,215.18,322.1,-142.12,614.42,36.37,324.12,1363,107.65,-13.96,451.54,1825,Upgrade
9,Total Non-Interest Income,567.65,990.5,704.58,286.25,496.64,1093,812.28,-25.83,450.3,1236,642.44,419.02,758.97,757.91,527.08,544.24,419.26,418.45,656.24,1494,Upgrade
10,Non-Interest Income Growth (YoY),14.30%,-9.35%,-13.26%,-,10.29%,-11.58%,26.44%,-,-40.67%,63.05%,21.89%,-23.01%,81.03%,81.12%,-19.68%,-63.56%,-9.36%,39.79%,4.12%,-,Upgrade
11,Revenues Before Loan Losses,2820,3159,3239,2813,3182,3788,3477,2557,3466,3761,3452,3067,3442,3385,3103,2765,3108,2942,3230,3587,Upgrade
12,Provision for Loan Losses,425.64,510.27,390.95,1348,832.38,662.74,479.24,570.42,553.04,613.09,502.27,687.71,843.23,256.25,655.97,683,218.92,-41.24,907.26,1604,Upgrade
13,Revenue,2394,2649,2848,1465,2350,3125,2998,1987,2913,3148,2950,2379,2599,3129,2447,2082,2889,2984,2323,1984,Upgrade
14,Revenue Growth (YoY),1.90%,-15.23%,-5.01%,-26.26%,-19.34%,-0.71%,1.64%,-16.49%,12.11%,0.61%,20.53%,14.28%,-10.06%,4.86%,5.34%,4.94%,18.21%,10.84%,10.66%,12.59%,Upgrade
15,Salaries and Employee Benefits,-1457,1457,-,3023,-1565,1565,-,3182,-1529,1529,-,3196,-1488,1531,-,-,-,1510,-,-,Upgrade
16,Occupancy Expenses,-208.43,208.43,-,422.76,-217.06,217.06,-,423.12,-227.82,227.82,-,394.88,-251.17,251.17,-,-,-,166.53,-,-,Upgrade
17,"Selling, General & Administrative",2595,-425.45,768.37,-1659,2570,-466.6,781.37,-2032,2678,-494.39,834.37,-2042,2571,-256.93,550.11,1449,873.64,-365.14,690.02,1189,Upgrade
18,Other Non-Interest Expense,51.44,19.82,29.93,46.48,42.13,28.94,30.74,58.01,37.4,28.2,33.33,63.85,20.58,38.54,18.96,50.05,30.05,38.94,27.32,70.36,Upgrade
19,Total Non-Interest Expense,1003,1241,798.1,1778,865.53,1308,816.72,1593,980.04,1275,864.38,1579,879.56,1535,570.32,1544,905.64,1339,710.87,1269,Upgrade
20,EBT Excluding Unusual Items,1392,1408,2050,-313.04,1484,1817,2181,393.06,1933,1872,2085,800.13,1719,1594,1877,537.82,1984,1645,1612,714.38,Upgrade
21,Asset Writedown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.71,-,-,-,-0.35,Upgrade
22,Other Unusual Items,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.01,-,-,-,-14.18,Upgrade
23,Pretax Income,1392,1408,2050,-313.04,1484,1817,2181,393.06,1933,1872,2085,800.13,1719,1594,1877,544.13,1984,1645,1612,699.86,Upgrade
24,Income Tax Expense,5.09,16.44,62.27,-414.52,-84.7,152.85,170.29,-290.64,176.51,111.89,203.78,-29.42,72.16,73.6,170.39,-199.56,257.39,273.05,117.96,-61.73,Upgrade
25,Earnings From Continuing Operations,1387,1391,1987,101.48,1569,1664,2011,683.7,1757,1761,1882,829.55,1647,1520,1706,743.69,1726,1372,1494,761.59,Upgrade
26,Minority Interest in Earnings,-1.2,-140.9,-67.94,2.06,-94.2,-28.76,-63.63,-31.41,-17.75,-15.52,-86.16,35.29,-64.25,-15.89,-68.36,-114.86,-32.18,-9.12,-36.61,-87.41,Upgrade
27,Net Income,1386,1250,1919,103.54,1475,1636,1947,652.29,1739,1745,1795,864.83,1583,1504,1638,628.83,1694,1363,1458,674.18,Upgrade
28,Net Income to Common,1386,1250,1919,103.54,1475,1636,1947,652.29,1739,1745,1795,864.83,1583,1504,1638,628.83,1694,1363,1458,674.18,Upgrade
29,Net Income Growth,-6.05%,-23.54%,-1.43%,-84.13%,-15.19%,-6.27%,8.47%,-24.58%,9.88%,16.01%,9.60%,37.53%,-6.58%,10.39%,12.38%,-6.73%,29.11%,-16.37%,10.41%,15.45%,Upgrade
30,Basic Shares Outstanding,6889,6889,6889,6889,6889,6889,6889,6889,-,6889,6889,6889,6889,5740,-,5740,-,-,-,5739,Upgrade
31,Diluted Shares Outstanding,6889,6889,6889,6889,6889,6889,6889,6889,-,6889,6889,6889,6889,5740,-,5740,-,-,-,5739,Upgrade
32,Shares Change (YoY),-,-,-,-,-,-,-,-,-,20.00%,-,20.00%,-,-,-,0.02%,-,-,-,-,Upgrade
33,EPS (Basic),0.20,0.18,0.28,0.02,0.21,0.24,0.28,0.09,-,0.25,0.26,0.13,0.23,0.26,-,0.11,-,-,-,0.12,Upgrade
34,EPS (Diluted),0.20,0.18,0.28,0.02,0.21,0.24,0.28,0.09,-,0.25,0.26,0.13,0.23,0.26,-,0.11,-,-,-,0.12,Upgrade
35,EPS Growth,-6.05%,-23.58%,-1.43%,-83.94%,-,-4.84%,8.47%,-25.45%,-,-4.83%,-,14.61%,-,-,-,-6.74%,-,-,-,-,Upgrade
36,Dividend Per Share,-,-,-,0.265,-,-,-,0.290,-,-,-,0.290,-,-,-,0.260,-,-,-,-,Upgrade
37,Dividend Growth,-,-,-,-8.62%,-,-,-,0%,-,-,-,11.54%,-,-,-,-,-,-,-,-,Upgrade
38,Effective Tax Rate,0.37%,1.17%,3.04%,-,-,8.41%,7.81%,-,9.13%,5.98%,9.77%,-,4.20%,4.62%,9.08%,-,12.98%,16.60%,7.32%,-,Upgrade
