,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+7 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+7 Quarters
0,Cash & Equivalents,541.91,666.36,541.73,504.29,858.99,432.74,377.53,311.46,486.89,350.37,193.87,236.67,191.15,229.38,161.28,223.66,108.01,133.48,230.98,157.45,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,25.25,-,-,-,-,-,-,-,-,-,188.98,-,336.32,Upgrade
2,Trading Asset Securities,110,-,201.41,300.54,-,-,0,0,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,651.91,666.36,743.14,804.83,858.99,432.74,377.54,336.72,486.89,350.37,193.87,236.67,191.15,229.38,161.28,223.66,108.01,322.46,230.98,493.77,Upgrade
4,Cash Growth,-24.11%,53.98%,96.84%,139.02%,76.43%,23.51%,94.74%,42.28%,154.71%,52.75%,20.21%,5.82%,76.97%,-28.87%,-30.18%,-54.70%,-79.63%,862.05%,537.75%,1263.33%,Upgrade
5,Accounts Receivable,915.05,820.36,716.86,816.96,698.16,667.58,668.55,687.6,601.56,538.92,536.51,735.85,740.9,723.44,741.35,722.16,487.25,316.17,256.01,429.85,Upgrade
6,Other Receivables,8.94,7.54,6.03,7.48,8.8,5.33,7.64,5.74,4.51,1.73,3.53,2.91,4.59,4.83,4.85,2.86,6.19,12.68,8.07,6.6,Upgrade
7,Receivables,923.99,827.91,722.89,824.44,706.96,672.91,676.19,693.34,606.07,540.65,540.04,738.76,745.49,728.27,746.2,725.03,493.44,328.85,264.08,436.44,Upgrade
8,Inventory,582.24,573.87,609.84,600.67,658.1,716.52,734.99,720.13,749.48,682.75,711.58,668.04,610.48,491.7,427.45,370.64,403.4,365.25,324.25,256.81,Upgrade
9,Other Current Assets,56.67,46.56,49.42,38.27,45.9,30.21,52.14,30.39,8.97,14.63,18.26,24.62,3.17,11.94,16.17,24.74,154.05,38.86,251.24,11.82,Upgrade
10,Total Current Assets,2215,2115,2125,2268,2270,1852,1841,1781,1851,1588,1464,1668,1550,1461,1351,1344,1159,1055,1071,1199,Upgrade
11,"Property, Plant & Equipment",2110,2155,2108,2153,1888,1851,1954,1964,1609,1491,1428,1441,1303,1271,1173,1056,925.02,849.2,695.93,643.02,Upgrade
12,Long-Term Investments,26.43,26.15,26.15,26.15,26.15,26.15,24.7,24.7,10,37,-,-,122.49,-,-,-,-,-,-,-,Upgrade
13,Goodwill,83.56,83.56,83.56,41.82,66.93,66.93,66.93,66.93,66.66,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Other Intangible Assets,117.66,119.02,120.55,122.09,118.47,119.56,119.76,121.32,121.53,63.01,63.91,63.98,62.68,63.08,63.22,64.1,63.4,63.6,63.5,63.66,Upgrade
15,Long-Term Accounts Receivable,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.33,-,15.77,Upgrade
16,Long-Term Deferred Tax Assets,31.67,36.73,32.86,32.48,42.47,45.46,46.16,44.13,23.13,21.17,20.8,21.48,9.95,7.64,5.31,4.82,3.83,2.5,1.45,1.88,Upgrade
17,Long-Term Deferred Charges,130.7,126.74,127.77,127.67,118.37,116.97,111.88,103.25,82.86,68.08,52.2,57.63,51.16,47.6,47.5,48.79,52.91,51.54,44.88,48.4,Upgrade
18,Other Long-Term Assets,342.42,345.97,279.61,284.54,350.7,306.33,209.3,170.14,270.67,273.55,235.09,190.19,72.14,206.06,254.07,208.55,185.19,156.26,230.62,150.19,Upgrade
19,Total Assets,5057,5008,4904,5056,4881,4385,4373,4275,4036,3543,3264,3443,3172,3057,2894,2727,2389,2186,2107,2122,Upgrade
20,Accounts Payable,581.63,683.51,666.25,886.55,622.63,593.25,658.43,661.92,601.68,606.66,552.08,796.23,860.97,761.27,684.34,587.29,486.59,436.33,396.31,487.72,Upgrade
21,Accrued Expenses,28.77,77.08,19.63,38.04,23.42,34,21.26,52.15,34.26,29.18,20.94,39.68,12.34,11.82,11.05,33.24,9.83,10.22,13.93,30.61,Upgrade
22,Short-Term Debt,1170,1094,1040,1029,982.71,1073,1003,929.16,876.93,646.16,502.45,492.24,305.37,365.28,444.66,407.58,345.34,295.35,294.82,205.27,Upgrade
23,Current Portion of Long-Term Debt,281.23,122.83,183.26,177.83,136.73,127.93,66.85,64.41,48.05,137,137.6,137.6,30.9,20.9,28.23,20.6,27.52,98.95,139.13,98.18,Upgrade
24,Current Portion of Leases,-,1.05,-,0.93,-,4.04,-,5.59,-,-,-,-,-,3.89,-,18.34,-,33.92,-,44.98,Upgrade
25,Current Income Taxes Payable,9.72,2.76,9.64,2.31,10.69,0.16,7.62,0.77,7.22,4.45,5.46,-,11.82,14.52,12.08,9.36,8.58,3.85,2.23,3.69,Upgrade
26,Current Unearned Revenue,7.51,9.49,9.23,10.85,8.82,7.49,9.82,7.81,2.12,1.23,2.25,1.65,2.11,2.04,1.65,0.74,1.62,1.48,-,-,Upgrade
27,Other Current Liabilities,80.51,12.56,79.68,103.47,112.56,128.34,157.84,155.82,166.23,143.12,158.92,159.16,48.97,50.74,51.84,57.36,56.35,56.42,7.62,7.84,Upgrade
28,Total Current Liabilities,2159,2003,2008,2249,1898,1968,1925,1878,1736,1568,1380,1627,1272,1230,1234,1135,935.83,936.53,854.04,878.28,Upgrade
29,Long-Term Debt,971.27,868.39,801.59,748,780.8,376.87,444,430.69,384.5,200,140,140,257,277,277.6,270.54,187.6,20,-,-,Upgrade
30,Long-Term Leases,1.7,1.42,1.68,1.7,0.74,0.73,0.59,2.45,8.33,-,-,-,-,-,-,-,-,3.77,9.33,18.34,Upgrade
31,Long-Term Unearned Revenue,63.42,65.55,66.67,57.49,58.19,59.86,61.54,43.7,44.61,43.76,44.96,40.36,38.05,39.52,38.37,39.19,36.68,33.53,33.12,33.78,Upgrade
32,Long-Term Deferred Tax Liabilities,0.98,0.96,1.02,1.05,22.48,26.4,22,21.32,1.61,0.7,-,-,-,-,0.11,0.06,0.08,0.27,0.41,0.01,Upgrade
33,Other Long-Term Liabilities,-,-,-,-,-,-,-,-,3.36,-,-,-,-,-,-,-,-,-,-,-,Upgrade
34,Total Liabilities,3197,2939,2879,3057,2760,2432,2453,2376,2179,1812,1565,1807,1568,1547,1550,1444,1160,994.1,896.9,930.41,Upgrade
35,Common Stock,326.02,335.55,335.55,335.55,335.55,338.38,338.38,338.38,338.38,336.95,224.63,224.76,219.12,219.12,210.12,210.12,210.12,210.12,114.29,114.29,Upgrade
36,Additional Paid-In Capital,629.16,820.76,872.81,872.69,905.25,940.36,932.24,920.32,933.9,899.29,990.82,971.03,852.28,846.32,707.63,703.24,698.13,693.33,742.62,742.62,Upgrade
37,Retained Earnings,829.15,812.69,768.39,728.13,738.76,724.21,707.49,697.28,648.07,635.6,640.87,597.99,580.91,493.1,475.86,418.33,369.32,336.85,353.11,334.44,Upgrade
38,Treasury Stock,-77.12,-183.4,-229.01,-207.91,-121.85,-154.4,-155.53,-154.86,-159.29,-140.8,-155.88,-157.21,-47.14,-47.14,-48.53,-48.53,-48.53,-48.53,-,-,Upgrade
39,Comprehensive Income & Other,152.85,152.9,152.95,152.66,152.7,-0.45,-0.9,-0.86,-0.71,-0.67,-0.91,-0.89,-1.16,-1.36,-1.29,-0.69,-,-,-,-,Upgrade
40,Total Common Equity,1860,1938,1901,1881,2010,1848,1822,1800,1760,1730,1700,1636,1604,1510,1344,1282,1229,1192,1210,1191,Upgrade
41,Minority Interest,-,130.35,124.27,117.45,110.47,104.39,98.26,99.06,96.28,-,-,-,-,-,-,-,-,-,-,-,Upgrade
42,Shareholders' Equity,1860,2069,2025,1999,2121,1952,1920,1899,1857,1730,1700,1636,1604,1510,1344,1282,1229,1192,1210,1191,Upgrade
43,Total Liabilities & Equity,5057,5008,4904,5056,4881,4385,4373,4275,4036,3543,3264,3443,3172,3057,2894,2727,2389,2186,2107,2122,Upgrade
44,Total Debt,2424,2087,2027,1958,1901,1583,1515,1432,1318,983.16,780.05,769.84,593.27,667.07,750.48,717.05,560.46,451.99,443.28,366.77,Upgrade
45,Net Cash (Debt),-1772,-1421,-1284,-1153,-1042,-1150,-1137,-1096,-830.91,-632.79,-586.18,-533.17,-402.12,-437.69,-589.21,-493.4,-452.45,-129.53,-212.3,127,Upgrade
46,Net Cash Per Share,-5.44,-4.49,-3.83,-4.43,-3.67,-3.46,-3.34,-3.40,-2.53,-1.87,-1.78,-1.62,-1.23,-1.43,-1.84,-1.51,-1.49,-0.41,-0.70,0.41,Upgrade
47,Filing Date Shares Outstanding,325.86,316.64,309.7,260.47,335.55,338.38,338.38,338.38,338.38,336.95,336.95,337.14,328.68,328.68,315.18,315.18,315.18,315.18,308.57,308.57,Upgrade
48,Total Common Shares Outstanding,325.86,316.64,309.7,260.47,335.55,338.38,338.38,338.38,338.38,336.95,336.95,337.14,328.68,328.68,315.18,315.18,315.18,315.18,308.57,308.57,Upgrade
49,Working Capital,55.36,111.61,117.49,19.16,372.4,-116.02,-84.21,-97.06,114.93,20.6,84.04,41.54,277.81,230.81,117.26,209.55,223.07,118.9,216.51,320.56,Upgrade
50,Book Value Per Share,5.71,6.12,6.14,7.22,5.99,5.46,5.38,5.32,5.20,5.14,5.04,4.85,4.88,4.59,4.26,4.07,3.90,3.78,3.92,3.86,Upgrade
51,Tangible Book Value,1659,1736,1697,1717,1825,1662,1635,1612,1572,1667,1636,1572,1541,1447,1281,1218,1166,1128,1147,1128,Upgrade
