,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,22.14,22.14,16.98,16.98,24.19,-,47.9,-,35.78,-,15.32,-,11.37,-,11.84,-,21.75,-,10.06,-,Upgrade
1,Cash & Short-Term Investments,22.14,22.14,16.98,16.98,24.19,47.9,47.9,35.78,35.78,15.32,15.32,-,11.37,11.84,11.84,-,21.75,10.06,10.06,-,Upgrade
2,Cash Growth,-8.46%,-53.77%,-64.55%,-52.54%,-32.40%,212.71%,212.71%,-,214.74%,29.39%,29.39%,-,-47.73%,17.64%,17.64%,-,298.88%,-26.82%,-26.82%,-,Upgrade
3,Accounts Receivable,10.07,10.07,10.85,10.85,13.26,-,30.65,-,22.06,-,18.88,-,37.01,-,65.6,-,44.97,-,32.65,-,Upgrade
4,Other Receivables,65.37,65.37,24.99,24.99,53.23,-,22.72,-,54.75,-,23.53,-,34.02,-,1.23,-,26.19,-,6.28,-,Upgrade
5,Receivables,75.44,75.44,35.83,35.83,66.49,-,53.36,-,76.81,-,42.41,-,71.02,-,66.83,-,71.16,-,38.93,-,Upgrade
6,Inventory,13.1,13.1,16.83,16.83,3.18,-,3.91,-,4.48,-,5.34,-,6.4,-,25.93,-,7.08,-,28.43,-,Upgrade
7,Prepaid Expenses,-,-,2.86,2.86,-,-,3.76,-,-,-,2.08,-,-,-,0.93,-,-,-,0.27,-,Upgrade
8,Other Current Assets,-,-,8.21,8.21,-,-,28.35,-,-,-,8.15,-,-,-,0.77,-,-,-,19.84,-,Upgrade
9,Total Current Assets,110.68,110.68,80.71,80.71,93.86,-,137.28,-,117.08,-,73.3,-,88.8,-,106.29,-,99.99,-,97.53,-,Upgrade
10,"Property, Plant & Equipment",14.54,14.54,16.77,16.77,19.62,-,23.44,-,25.08,-,27.73,-,29.28,-,18.91,-,33.99,-,22.31,-,Upgrade
11,Long-Term Investments,0.41,0.41,0.41,0.41,0.42,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
12,Other Intangible Assets,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12.77,-,-,-,Upgrade
13,Other Long-Term Assets,-,-,-,-,-,-,-,-,0.11,-,0.08,-,-,-,-,-,-,-,-,-,Upgrade
14,Total Assets,125.63,125.63,97.89,97.89,113.91,-,160.72,-,142.27,-,101.12,-,118.07,-,125.2,-,146.75,-,119.84,-,Upgrade
15,Accounts Payable,5.05,5.05,3.45,3.45,10.03,-,18.41,-,6.2,-,4.02,-,5.9,-,20.39,-,17.95,-,4.64,-,Upgrade
16,Accrued Expenses,-,-,14.93,14.93,-,-,14.65,-,-,-,13.68,-,-,-,57.16,-,-,-,42.4,-,Upgrade
