,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Revenue,169.37,169.37,182.9,182.9,158.28,71.09,231.01,222.58,121.92,27.61,10.55,15.65,15.77,14.64,15.74,34.16,28.24,32.53,29.75,10.72,Upgrade
1,Revenue Growth (YoY),7.01%,138.25%,-20.83%,-17.83%,29.82%,157.49%,2090.11%,1322.17%,673.21%,88.61%,-33.00%,-54.18%,-44.16%,-55.00%,-47.08%,218.61%,153.72%,161.96%,149.42%,-74.72%,Upgrade
2,Cost of Revenue,167.65,167.65,177.38,177.38,155.68,70.63,226.86,217,115.79,24.95,7.95,10.42,10.73,9.93,14.55,27.8,23.18,25.9,25.34,6.34,Upgrade
3,Gross Profit,1.73,1.73,5.52,5.52,2.6,0.46,4.15,5.59,6.13,2.66,2.6,5.23,5.04,4.71,1.19,6.36,5.06,6.63,4.41,4.38,Upgrade
4,"Selling, General & Admin",6.66,6.66,12.11,12.11,8.35,9.97,21.49,10.92,10.06,7.63,25.95,11.91,8.14,13.79,6.65,3.79,8.21,4.36,5.76,8.24,Upgrade
5,Other Operating Expenses,-0.74,-0.74,1.46,1.46,-1.03,-2.35,-2.2,-0.89,-1.2,-1.95,-2.11,-0.49,-0.77,-0.79,2.86,-1.23,-1.66,-0.68,0.96,-0.43,Upgrade
6,Operating Expenses,5.91,5.91,13.57,13.57,7.32,7.62,19.29,10.04,8.86,5.68,23.84,11.43,7.37,13,9.5,2.56,6.55,3.68,6.72,7.82,Upgrade
7,Operating Income,-4.19,-4.19,-8.05,-8.05,-4.73,-7.16,-15.14,-4.45,-2.72,-3.03,-21.24,-6.2,-2.33,-8.29,-8.31,3.8,-1.49,2.96,-2.31,-3.43,Upgrade
8,Interest Expense,-1.74,-1.74,-1.13,-1.13,-1.65,-1.69,-2.05,-1.98,-1.65,-1.49,-1.17,-0.98,-0.37,-2.65,-6.88,-2.88,-3.32,-3.12,-4.71,-4.58,Upgrade
9,Interest & Investment Income,0.03,0.03,0.05,0.05,0.02,0.04,0.07,0.04,0.01,0.01,0,0,0,0,0,0,0,0,-,0,Upgrade
10,Earnings From Equity Investments,-,-,-0.01,-0.01,-0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
11,Currency Exchange Gain (Loss),0.07,0.07,0.08,0.08,0.58,0.57,0.24,0.22,0.45,0.22,-0.09,-0.09,-0.03,-0.03,-0.37,-0.25,-0.03,0.04,-0.37,-0.09,Upgrade
12,Other Non Operating Income (Expenses),-,-,-,-,-,-,-,-,-,-,-3.1,-,-,3.1,-,-,-,-,-,-,Upgrade
13,EBT Excluding Unusual Items,-5.83,-5.83,-9.07,-9.07,-5.78,-8.24,-16.88,-6.17,-3.92,-4.29,-25.6,-7.27,-2.72,-7.86,-15.56,0.68,-4.84,-0.12,-7.39,-8.11,Upgrade
14,Gain (Loss) on Sale of Assets,-0.26,-0.26,4.17,4.17,0.05,-,-0.85,-,0.03,-0.89,-,-,0.89,-,0.03,-,-,0.29,-,-,Upgrade
15,Asset Writedown,-,-,-,-,-,-,0.84,0.02,-,-,-,-0.01,-,-,-13.13,-,-,-,-0.12,-,Upgrade
16,Other Unusual Items,0,0,0.02,0.02,-,-,-,-,-,-,3.1,-,-,140.91,-,-,-,-,-,-,Upgrade
17,Pretax Income,-6.08,-6.08,-4.89,-4.89,-5.74,-8.24,-16.89,-6.15,-3.88,-5.18,-22.5,-7.28,-1.83,133.05,-28.65,0.68,-4.84,0.17,-7.51,-8.11,Upgrade
18,Income Tax Expense,0.06,0.06,0.05,0.05,0.11,0.03,-0.19,0.09,0.22,0.1,-0.53,0.62,0.5,0.46,-0.8,0.78,-0.21,0.9,0.71,-3.26,Upgrade
19,Earnings From Continuing Operations,-6.15,-6.15,-4.94,-4.94,-5.84,-8.27,-16.7,-6.24,-4.1,-5.28,-21.97,-7.9,-2.33,132.59,-27.85,-0.11,-4.63,-0.73,-8.22,-4.85,Upgrade
20,Minority Interest in Earnings,1.05,1.05,1.93,1.93,0.22,-0.04,2.52,0.48,-0.66,-0.76,5.88,-1.06,0.55,-1.01,-0.26,-1.96,-0.8,-1.65,-0.66,-3.76,Upgrade
21,Net Income,-5.1,-5.1,-3.01,-3.01,-5.62,-8.31,-14.18,-5.76,-4.76,-6.04,-16.09,-8.96,-1.79,131.58,-28.11,-2.07,-5.43,-2.38,-8.88,-8.61,Upgrade
22,Net Income to Common,-5.1,-5.1,-3.01,-3.01,-5.62,-8.31,-14.18,-5.76,-4.76,-6.04,-16.09,-8.96,-1.79,131.58,-28.11,-2.07,-5.43,-2.38,-8.88,-8.61,Upgrade
23,Shares Outstanding (Basic),2694,2694,2694,2694,2694,2694,2579,2533,2533,2533,2524,2533,2153,522,380,380,380,380,380,380,Upgrade
24,Shares Outstanding (Diluted),2694,2694,2694,2694,2694,2694,2579,2533,2533,2533,2524,2533,2153,522,380,380,380,380,380,380,Upgrade
25,Shares Change (YoY),-,-,4.46%,6.35%,6.35%,6.35%,2.18%,-,17.65%,385.33%,564.27%,566.67%,466.67%,37.36%,0.00%,-,-,-,6.20%,6.41%,Upgrade
26,EPS (Basic),-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.01,-0.00,-0.00,-0.00,-0.01,-0.00,-0.00,0.25,-0.07,-0.01,-0.01,-0.01,-0.02,-0.02,Upgrade
27,EPS (Diluted),-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.01,-0.00,-0.00,-0.00,-0.01,-0.00,-0.00,0.25,-0.07,-0.01,-0.01,-0.01,-0.02,-0.02,Upgrade
28,Free Cash Flow,1.42,1.42,-8.87,-8.87,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
29,Free Cash Flow Per Share,0.00,0.00,-0.00,-0.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
30,Gross Margin,1.02%,1.02%,3.02%,3.02%,1.64%,0.65%,1.80%,2.51%,5.03%,9.62%,24.66%,33.42%,31.96%,32.18%,7.57%,18.61%,17.93%,20.39%,14.81%,40.87%,Upgrade
31,Operating Margin,-2.47%,-2.47%,-4.40%,-4.40%,-2.99%,-10.07%,-6.55%,-2.00%,-2.23%,-10.97%,-201.36%,-39.58%,-14.76%,-56.62%,-52.79%,11.12%,-5.28%,9.09%,-7.77%,-32.02%,Upgrade
32,Profit Margin,-3.01%,-3.01%,-1.65%,-1.65%,-3.55%,-11.69%,-6.14%,-2.59%,-3.91%,-21.88%,-152.54%,-57.22%,-11.34%,898.87%,-178.56%,-6.06%,-19.22%,-7.31%,-29.85%,-80.29%,Upgrade
33,Free Cash Flow Margin,0.84%,0.84%,-4.85%,-4.85%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
34,EBITDA,-3.38,-3.38,-6.97,-6.97,-3.55,-6.07,-14.05,-3.5,-1.58,-2.08,-20.29,-5.37,-1.62,-7.46,-7.48,4.87,-0.63,4.02,-1.24,-2.57,Upgrade
35,EBITDA Margin,-2.00%,-2.00%,-3.81%,-3.81%,-2.24%,-8.54%,-6.08%,-1.57%,-1.29%,-7.54%,-192.38%,-34.28%,-10.27%,-50.95%,-47.52%,14.25%,-2.23%,12.37%,-4.17%,-23.95%,Upgrade
36,D&A For EBITDA,0.81,0.81,1.08,1.08,1.18,1.09,1.09,0.95,1.15,0.95,0.95,0.83,0.71,0.83,0.83,1.07,0.86,1.07,1.07,0.87,Upgrade
37,EBIT,-4.19,-4.19,-8.05,-8.05,-4.73,-7.16,-15.14,-4.45,-2.72,-3.03,-21.24,-6.2,-2.33,-8.29,-8.31,3.8,-1.49,2.96,-2.31,-3.43,Upgrade
38,EBIT Margin,-2.47%,-2.47%,-4.40%,-4.40%,-2.99%,-10.07%,-6.55%,-2.00%,-2.23%,-10.97%,-201.36%,-39.58%,-14.76%,-56.62%,-52.79%,11.12%,-5.28%,9.09%,-7.77%,-32.02%,Upgrade
39,Effective Tax Rate,-,-,-,-,-,-,-,-,-,-,-,-,-,0.35%,-,115.83%,-,526.47%,-,-,Upgrade
