,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,35.86,60.59,70.34,77.91,80.36,80.94,87.62,109.76,68.41,58.92,Upgrade
1,Short-Term Investments,-,5.99,-,6.57,-,7.02,-,3.85,-,4.45,Upgrade
2,Trading Asset Securities,1.32,1.26,2.07,2.88,4.07,4.12,32.89,50.61,21.2,8.8,Upgrade
3,Cash & Short-Term Investments,37.18,67.84,72.41,87.35,84.43,92.07,120.51,164.22,89.61,72.17,Upgrade
4,Cash Growth,-48.65%,-22.34%,-14.23%,-5.13%,-29.94%,-43.93%,34.47%,127.54%,-10.05%,-58.37%,Upgrade
5,Accounts Receivable,106.76,108.29,157.38,176.26,104.72,61.6,113.71,69.35,31.38,30.49,Upgrade
6,Other Receivables,117.49,23.18,74.57,39.72,81.62,102.4,86.71,32.63,88.64,34.34,Upgrade
7,Receivables,224.25,131.46,231.95,215.98,186.34,164,200.41,101.98,120.02,64.83,Upgrade
8,Inventory,-,-,-,-,-,-,-,0.37,35.07,36.31,Upgrade
9,Other Current Assets,-,73.61,-,38.43,-,32.06,-,37.06,37.79,79.46,Upgrade
10,Total Current Assets,261.43,272.91,304.36,341.76,270.77,288.13,320.92,303.64,282.49,252.77,Upgrade
11,"Property, Plant & Equipment",6.58,6.62,8.25,10.43,12.48,12.98,14.21,30.36,33.19,39.49,Upgrade
12,Long-Term Investments,255.32,283.63,293.74,291.82,403.82,474.76,470.03,372.83,464.33,364.45,Upgrade
13,Goodwill,389.26,399.6,391.3,410.12,424.46,444.09,435.65,426.94,396.57,404.67,Upgrade
14,Other Intangible Assets,89.6,104.47,113.96,135.48,121.92,126.8,70.08,53.1,173.22,210,Upgrade
15,Long-Term Deferred Tax Assets,0.79,0.3,0.29,0.31,0.32,0.33,6.77,0.32,5.38,0.89,Upgrade
16,Other Long-Term Assets,9.22,9.47,9.27,9.72,10.06,10.52,10.32,-,-,-,Upgrade
17,Total Assets,1012,1077,1121,1200,1244,1358,1328,1187,1355,1272,Upgrade
18,Accounts Payable,23.18,15.05,33.79,31.48,19.11,9.75,35.38,18.46,14.01,0.9,Upgrade
19,Accrued Expenses,65.87,23.29,67.76,15.15,54.31,9.16,-,12.39,-,21.61,Upgrade
20,Short-Term Debt,10.74,19.85,46.44,33.96,23.43,12.26,12.02,8.84,10.95,5.57,Upgrade
21,Current Portion of Leases,2.43,2.2,2.81,2.83,2.83,3.25,2.93,12.25,15.63,14.05,Upgrade
22,Current Income Taxes Payable,111.76,112.35,112.09,112.09,112.09,112.09,112.09,112.09,112.09,112.09,Upgrade
23,Current Unearned Revenue,27.95,42.47,38.97,65.75,33.42,55.26,35.86,14.67,64.48,44.36,Upgrade
24,Other Current Liabilities,38.68,79.45,37.58,116.59,41.65,95.91,70.97,111.02,123.09,137.83,Upgrade
