,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Gain (Loss) on Sale of Assets (Rev),7.69,-18.49,18.49,-67.97,67.97,-1.27,1.27,-192.53,192.53,-220.16,Upgrade
1,Other Revenue,6.82,32.91,4.16,92.22,3.41,8.13,2.7,247.25,4.06,243.57,Upgrade
2,Total Revenue,15.32,20.84,23.06,24.61,72.65,8.2,6.84,58.5,198.56,26.58,Upgrade
3,Revenue Growth (YoY,-33.53%,-15.31%,-68.27%,200.27%,962.79%,-85.99%,-96.56%,120.06%,-12.03%,54.19%,Upgrade
4,Property Expenses,6.83,5.14,14.29,15.16,55.01,2.71,1.2,43.48,188.77,19.45,Upgrade
5,"Selling, General & Administrative",16.1,15.4,16.5,15.75,12.98,20.15,15.48,12.25,11.97,8.3,Upgrade
6,Total Operating Expenses,22.92,20.53,30.8,30.91,67.99,22.87,16.68,55.73,200.74,27.74,Upgrade
7,Operating Income,-7.6,0.31,-7.74,-6.3,4.66,-14.67,-9.85,2.77,-2.18,-1.16,Upgrade
8,Interest Expense,-4.38,-4.95,-5.15,-4.89,-4.54,-2.67,-2.81,-2.86,-3.08,-3.88,Upgrade
9,Other Non-Operating Income,-,-,-,-,-,-0.02,-0.56,-,-,-5,Upgrade
10,EBT Excluding Unusual Items,-11.98,-4.64,-12.89,-11.19,0.12,-17.35,-13.22,-0.09,-5.25,-10.04,Upgrade
11,Gain (Loss) on Sale of Investments,-12.08,5.75,-19.65,-20.92,-9.1,-115.6,-12.28,-50.66,6.27,-17.95,Upgrade
12,Asset Writedown,-50.51,29.83,-3.59,12.9,-27.1,-6.1,-15.5,7.5,-34.7,-56.65,Upgrade
13,Total Legal Settlements,-,-43.03,-,-,-,-,-,-,-,-,Upgrade
14,Other Unusual Items,-,-,-,-,8.45,16.62,2,7.68,9.69,-62.02,Upgrade
15,Pretax Income,-74.57,-12.1,-36.12,-19.21,-27.63,-122.44,-39,-35.57,-24,-146.66,Upgrade
16,Income Tax Expense,-0.69,6.77,-0.55,-1.05,-2.12,0.73,0.71,1.21,-0.55,3.86,Upgrade
17,Earnings From Continuing Operations,-73.88,-18.87,-35.56,-18.16,-25.51,-123.17,-39.71,-36.78,-23.45,-150.52,Upgrade
18,Minority Interest in Earnings,2.65,1.62,2.21,0.22,-,-,-,-,-,-,Upgrade
19,Net Income,-71.23,-17.25,-33.35,-17.94,-25.51,-123.17,-39.71,-36.78,-23.45,-150.52,Upgrade
20,Net Income to Common,-71.23,-17.25,-33.35,-17.94,-25.51,-123.17,-39.71,-36.78,-23.45,-150.52,Upgrade
21,Basic Shares Outstanding,3055,3053,2693,2505,2505,2505,2505,2505,2505,2505,Upgrade
22,Diluted Shares Outstanding,3055,3053,2693,2505,2505,2505,2505,2505,2505,2505,Upgrade
23,Shares Change (YoY),13.43%,21.88%,7.52%,-,-,-,-,-,-,-,Upgrade
24,EPS (Basic),-0.02,-0.01,-0.01,-0.01,-0.01,-0.05,-0.02,-0.01,-0.01,-0.06,Upgrade
25,EPS (Diluted),-0.02,-0.01,-0.01,-0.01,-0.01,-0.05,-0.02,-0.01,-0.01,-0.06,Upgrade
26,Operating Margin,-49.60%,1.49%,-33.58%,-25.61%,6.41%,-178.98%,-144.05%,4.74%,-1.10%,-4.36%,Upgrade
27,Profit Margin,-464.80%,-82.78%,-144.67%,-72.89%,-35.11%,-1502.81%,-580.85%,-62.87%,-11.81%,-566.20%,Upgrade
28,Free Cash Flow Margin,-,-29.75%,-3.28%,-138.28%,-6.23%,-594.01%,-113.47%,-136.71%,-6.02%,-211.42%,Upgrade
29,EBITDA,-6.39,1.53,-6.55,-5.11,5.85,-13.47,-8.79,3.78,-2.09,-1.07,Upgrade
30,D&A For Ebitda,1.21,1.22,1.19,1.19,1.19,1.2,1.06,1.01,0.08,0.09,Upgrade
31,EBIT,-7.6,0.31,-7.74,-6.3,4.66,-14.67,-9.85,2.77,-2.18,-1.16,Upgrade
