,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,"Property, Plant & Equipment",457.58,473.96,396.84,349.19,337.45,365.74,372.69,387.74,381.64,416.8,Upgrade
1,Cash & Equivalents,36.25,47.67,52.79,20.61,49.44,60.47,94.48,72.02,203.92,270.67,Upgrade
2,Other Receivables,27.11,23.87,27.97,28.33,32.49,32.03,1.6,2.52,0.93,2.86,Upgrade
3,Investment In Debt and Equity Securities,0.1,0.1,0.12,0.12,0.18,0.18,0.2,0.2,0.16,0.16,Upgrade
4,Loans Receivable Current,-,-,-,-,-,16.86,0.31,7,-,-,Upgrade
5,Other Current Assets,576.85,624.15,695.04,781.65,710.22,797.86,857.86,758.85,796.18,866.49,Upgrade
6,Trading Asset Securities,72.77,103.92,106.88,119.93,157.65,163.22,306.53,425.89,345.37,332.29,Upgrade
7,Total Assets,1171,1274,1280,1300,1287,1436,1634,1654,1728,1889,Upgrade
8,Current Portion of Leases,-,-,-,-,-,-,-,0.3,0.7,0.79,Upgrade
9,Long-Term Leases,-,-,-,-,-,-,-,-,-,0.3,Upgrade
10,Accounts Payable,114.8,115.33,137.17,145.69,74.64,79.13,113.47,89.79,127.71,131.17,Upgrade
11,Accrued Expenses,17.7,23.77,18.45,18.69,15.07,49.51,39.54,36.26,46.5,42.43,Upgrade
12,Current Income Taxes Payable,2.31,2.32,2.36,2.09,2.42,0.99,3.33,1.96,8.62,-,Upgrade
13,Current Unearned Revenue,20.86,18.89,20.69,25.23,32.34,88.92,88.11,82.7,109.94,273.82,Upgrade
14,Other Current Liabilities,42.48,42.76,-,-,-,-,-,-,-,-,Upgrade
15,Long-Term Deferred Tax Liabilities,97.2,98.09,91.49,95.85,97.14,100.61,101.52,101.52,84.23,96.01,Upgrade
16,Total Liabilities,475.05,501.14,480.28,497.67,461.9,563.37,625.32,605.47,649.89,816.71,Upgrade
17,Common Stock,30.55,30.55,30.55,25.05,25.05,25.05,25.05,25.05,25.05,25.05,Upgrade
18,Additional Paid-In Capital,-,437.8,437.8,406.74,406.74,406.74,406.74,406.74,406.74,406.74,Upgrade
19,Retained Earnings,-,125.92,143.18,176.53,194.47,219.98,343.15,382.86,419.64,443.08,Upgrade
20,Comprehensive Income & Other,666.84,177.4,185.34,189.14,199.27,221.21,233.41,234.1,226.86,197.69,Upgrade
21,Total Common Equity,697.39,771.68,796.87,797.46,825.53,872.99,1008,1049,1078,1073,Upgrade
22,Minority Interest,-1.8,0.86,2.47,4.68,-,-,-,-,-,-,Upgrade
23,Shareholders' Equity,695.6,772.53,799.34,802.15,825.53,872.99,1008,1049,1078,1073,Upgrade
24,Total Liabilities & Equity,1171,1274,1280,1300,1287,1436,1634,1654,1728,1889,Upgrade
25,Total Debt,179.72,199.99,210.12,210.12,240.29,244.22,279.35,293.25,272.89,273.28,Upgrade
26,Net Cash / Debt,-70.7,-48.39,-50.46,-69.59,-33.2,-20.52,121.67,204.66,276.4,329.68,Upgrade
27,Net Cash Growth,-,-,-,-,-,-,-55.98%,-37.92%,-26.52%,-22.59%,Upgrade
28,Net Cash Per Share,-0.02,-0.02,-0.02,-0.03,-0.01,-0.01,0.05,0.08,0.11,0.13,Upgrade
29,Filing Date Shares Outstanding,3055,3055,3055,2505,2505,2505,2505,2505,2505,2505,Upgrade
30,Total Common Shares Outstanding,3055,3055,3055,2505,2505,2505,2505,2505,2505,2505,Upgrade
31,Book Value Per Share,0.23,0.25,0.26,0.32,0.33,0.35,0.40,0.42,0.43,0.43,Upgrade
32,Tangible Book Value,697.39,771.68,796.87,797.46,825.53,872.99,1008,1049,1078,1073,Upgrade
33,Tangible Book Value Per Share,0.23,0.25,0.26,0.32,0.33,0.35,0.40,0.42,0.43,0.43,Upgrade
34,Land,-,71.3,-,71.3,-,71.3,-,71.3,-,-,Upgrade
