,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,54.05,18.36,52.22,34.77,71.91,43.57,254.98,54.13,111.69,140.55,Upgrade
1,Long-Term Investments,20.37,22.76,38.09,57.66,66.1,79.01,82.54,177.34,208.75,272.15,Upgrade
2,Trading Asset Securities,66.26,97.32,109.12,125.91,206.22,259.64,256.96,410.4,281.6,240.82,Upgrade
3,Loans & Lease Receivables,401.67,430.5,594.72,586.14,616.79,629.76,800.4,772.92,853.11,978.05,Upgrade
4,Other Receivables,35.01,37.9,32.66,32.84,31.38,34.86,29.47,29.55,29.75,40.11,Upgrade
5,"Property, Plant & Equipment",1132,1136.0,1100,1130,1143,1124,941,899.24,699,722.34,Upgrade
6,Goodwill,143.53,190.28,237.63,245.27,285.25,298.36,293.17,289.84,267.06,272.32,Upgrade
7,Other Intangible Assets,626.19,639.19,639.98,673.98,817.47,865.78,861.42,862.06,804.05,829.7,Upgrade
8,Other Current Assets,122.83,136.0,178.47,204.86,193.82,144.23,131.74,96.36,118.26,126.74,Upgrade
9,Long-Term Deferred Tax Assets,69.94,69.89,92.76,93.15,92.93,92.96,68.3,50.64,38.74,15.97,Upgrade
10,Other Long-Term Assets,236.1,262.04,236.88,237.19,176.53,193.09,188.93,165.44,157.88,159.4,Upgrade
11,Total Assets,2941,3075.0,3350,3457,3738,3802,3944,3841,3633,3835,Upgrade
12,Accounts Payable,58.06,55.25,27.26,32.95,12.45,15.51,11.89,7.96,8.29,5.51,Upgrade
13,Accrued Expenses,-,72.05,-,94.1,-,26.1,-,24.34,-,29.88,Upgrade
14,Short-Term Debt,493.34,499.83,514.26,469.77,462.98,429.52,417.56,420.05,347.39,357.69,Upgrade
15,Current Portion of Long-Term Debt,18.49,24.13,197,197,197,200,225,250,340.19,299.84,Upgrade
16,Current Portion of Leases,6.17,6.11,6.65,6.85,7.07,6.85,3.05,3.04,0.86,0.74,Upgrade
17,Long-Term Debt,146.85,141.12,-,-,-,-,-,-,-,-,Upgrade
18,Long-Term Leases,268.9,275.01,270.47,284.7,298.76,318.51,284.86,282.12,253.02,258.51,Upgrade
19,Current Income Taxes Payable,83.07,80.72,83.07,79.94,88.26,74.59,83.67,84.97,86.53,88.7,Upgrade
20,Other Current Liabilities,249.45,163.24,267.06,239.19,316.87,247.15,204.95,112.68,129.54,89.69,Upgrade
21,Long-Term Deferred Tax Liabilities,183.85,187.03,186.31,195.5,232.17,245.07,242.68,230.52,226.96,232.08,Upgrade
22,Other Long-Term Liabilities,70.01,68.53,95.07,64.06,75.38,51.22,57.58,62.58,53.76,53.56,Upgrade
23,Total Liabilities,1578,1573.0,1647,1664,1691,1615,1531,1478,1447,1416,Upgrade
24,Common Stock,38.2,38.2,38.2,38.2,38.2,38.2,38.2,38.2,38.2,38.2,Upgrade
25,Additional Paid-In Capital,2212,2212.0,2212,2212,2212,2212,2212,2212,2212,2212,Upgrade
26,Retained Earnings,-743.28,-631.67,-407.54,-356.52,-149.98,-83.75,146.11,97.59,28.5,237.26,Upgrade
27,Comprehensive Income & Other,-138.31,-110.99,-134.29,-94.22,-47.18,27.28,22.84,21.16,-86.56,-63.24,Upgrade
28,Total Common Equity,1368,1507.0,1708,1799,2053,2193,2419,2369,2192,2424,Upgrade
29,Minority Interest,-5.64,-5.68,-5.58,-5.76,-6.01,-6.29,-6.17,-6,-5.58,-5.48,Upgrade
30,Shareholders' Equity,1363,1502.0,1702,1793,2047,2187,2413,2363,2186,2418,Upgrade
31,Total Liabilities & Equity,2941,3075.0,3350,3457,3738,3802,3944,3841,3633,3835,Upgrade
32,Total Debt,933.75,946.19,988.38,958.32,965.82,954.89,930.47,955.21,941.47,916.78,Upgrade
33,Net Cash (Debt),-813.43,-830.51,-827.05,-797.64,-687.69,-651.68,-418.53,-490.69,-548.18,-535.41,Upgrade
34,Net Cash Per Share,-0.22,-0.22,-0.22,-0.22,-0.18,-0.17,-0.11,-0.13,-0.14,-0.14,Upgrade
35,Filing Date Shares Outstanding,3820,3820.0,3820,3820,3820,3820,3820,3820,3820,3820,Upgrade
36,Total Common Shares Outstanding,3820,3820.0,3820,3820,3820,3820,3820,3820,3820,3820,Upgrade
37,Working Capital,-195.49,-146.76,-91.11,-99.27,71.39,148.73,562.45,493.32,544.54,690.73,Upgrade
38,Book Value Per Share,0.36,0.39,0.45,0.47,0.54,0.57,0.63,0.62,0.57,0.63,Upgrade
39,Tangible Book Value,598.6,677.78,830.47,879.93,950.04,1029,1264,1217,1121,1322,Upgrade
40,Tangible Book Value Per Share,0.16,0.18,0.22,0.23,0.25,0.27,0.33,0.32,0.29,0.35,Upgrade
