,Fiscal Quarter,Current,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Market Capitalization,111,132,106,129,171,314,51,99,68,53,92,Upgrade
1,Market Cap Growth,2.38%,2.38%,-37.67%,-59.02%,237.88%,215.38%,-25.84%,88.41%,-25.83%,-63.10%,-49.79%,Upgrade
2,Enterprise Value,94,152,186,201,421,277,117,135,70,114,46,Upgrade
3,Last Close Price,0.14,0.17,0.14,0.17,0.22,0.41,0.07,0.13,0.09,0.07,0.12,Upgrade
4,PE Ratio,5.40,1.93,2.72,0.64,-2.93,-,0.76,-,-23.20,-,-,Upgrade
5,PS Ratio,0.46,0.55,0.92,0.70,0.71,1.07,0.17,0.45,0.52,0.59,0.72,Upgrade
6,PB Ratio,0.57,0.68,0.62,1.02,1.34,-5.49,0.23,0.79,0.46,0.37,0.60,Upgrade
7,P/TBV Ratio,-,-,-,-,-,-,3.71,-,-,-,-,Upgrade
8,P/FCF Ratio,0.92,1.09,-4.57,-,4.54,3.88,0.51,1.61,5.17,-,-,Upgrade
9,P/OCF Ratio,0.97,0.97,-68.28,-,2.63,2.79,0.41,1.09,2.18,-,-,Upgrade
10,EV/Sales Ratio,0.39,0.63,1.60,1.10,1.76,0.94,0.39,0.61,0.54,1.27,0.36,Upgrade
11,EV/EBITDA Ratio,0.88,1.45,872.78,-,3.88,1.73,0.85,1.60,2.12,-,-,Upgrade
12,EV/EBIT Ratio,1.39,2.24,-9.88,-,4.91,2.05,0.98,2.07,3.51,-,-,Upgrade
13,EV/FCF Ratio,0.78,1.26,-7.98,-,11.21,3.42,1.19,2.18,5.30,-,-,Upgrade
14,Debt / Equity Ratio,1.19,1.19,1.22,2.07,2.39,-7.90,0.99,2.23,1.58,1.08,1.43,Upgrade
15,Debt / FCF Ratio,1.93,1.93,-8.99,-,8.12,5.58,2.25,4.51,17.97,-,-,Upgrade
16,Return on Capital Employed (ROCE),13.41%,13.41%,-4.19%,-,17.12%,626.09%,38.65%,15.10%,4.88%,-,-,Upgrade
17,Earnings Yield,61.50%,51.85%,36.75%,156.48%,-34.17%,-46.25%,131.83%,-11.49%,-4.31%,-150.39%,-27.55%,Upgrade
18,FCF Yield,108.52%,91.49%,-21.90%,2.24%,22.00%,25.80%,194.24%,62.29%,19.33%,-254.42%,-100.60%,Upgrade
19,Buyback Yield / Dilution,-39.51%,-,-130.66%,-130.66%,72.32%,-,-261.31%,-,56.65%,56.65%,-,Upgrade
20,Total Shareholder Return,-39.51%,-,-130.66%,-130.66%,72.32%,-,-261.31%,-,56.65%,56.65%,-,Upgrade
