,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Jan '20 Jan 1, 2020",+20 Quarters
0,Operating Revenue,306.67,260.56,336.56,338.87,338.07,316.75,361.42,326.67,437.7,228.86,357.29,338.9,479.02,262.3,368.4,315.31,68.44,52.5,37.12,333.32,Upgrade
1,Other Revenue,-28.84,28.84,-,34.5,-23.07,23.07,-,36.47,-114.75,114.75,-,26.63,-107.59,107.59,-,21.83,-,-,-,24.66,Upgrade
2,Revenue,277.83,289.4,336.56,373.37,315,339.82,361.42,363.13,322.95,343.61,357.29,365.53,371.43,369.89,368.4,337.13,68.44,52.5,37.12,357.99,Upgrade
3,Revenue Growth (YoY),-11.80%,-14.84%,-6.88%,2.82%,-2.46%,-1.10%,1.16%,-0.66%,-13.05%,-7.10%,-3.02%,8.42%,442.70%,604.53%,892.34%,-5.83%,-71.28%,-80.20%,-87.45%,16.81%,Upgrade
4,Cost of Revenue,133.72,133.61,148.26,141.9,120.58,132.86,148.38,132.95,116.12,130.16,134.52,131.05,133.3,140.9,149.49,117.03,5.24,22.8,7.96,270.61,Upgrade
5,Gross Profit,144.11,155.79,188.29,231.47,194.42,206.96,213.04,230.18,206.83,213.46,222.77,234.48,238.13,228.98,218.92,220.11,63.21,29.7,29.17,87.38,Upgrade
6,"Selling, General & Admin",128.46,133.06,146.64,189.06,159.57,167.23,159.91,194.16,163.82,166.18,173.04,180.61,188.12,174.45,165.75,175.72,63.5,43.54,52.39,67.24,Upgrade
7,Research & Development,13.56,10.52,7.18,15.84,9.81,9.17,10.96,25.69,10.11,8.49,10.22,25.8,8.3,8.48,6.45,13.87,-,-,-,-,Upgrade
8,Other Operating Expenses,-6.69,20.6,6.33,20.73,-4.73,3.97,7.97,19.5,5.34,5.6,5.96,21.27,3.44,7.26,4.72,-1.21,3.01,4.28,3.27,9.64,Upgrade
9,Operating Expenses,131.33,162.19,161.15,226.41,163.97,181.7,176.79,237.24,181.72,180.13,191.12,225.55,199.57,188.37,176.41,189.1,66.35,48.34,55.66,75.06,Upgrade
10,Operating Income,12.78,-6.4,27.15,5.06,30.44,25.26,36.25,-7.06,25.11,33.33,31.65,8.93,38.56,40.61,42.51,31.01,-3.15,-18.64,-26.49,12.32,Upgrade
11,Interest Expense,-7.12,-10.36,-9.6,-14.23,-8.99,-11.99,-10.55,-14.17,-11.64,-11.25,-9.2,-15.95,-18.94,-18.63,-14.05,-14.45,-37.18,-7.79,-5.86,-9.87,Upgrade
12,Interest & Investment Income,-,0.67,0.04,0.95,-,0.74,0.19,1.83,9.17,0.25,1.07,16.92,0.05,0.58,0.6,66.18,0.24,0.08,0.16,2.22,Upgrade
13,Earnings From Equity Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.38,-0.58,-0.97,0.18,-1.49,Upgrade
14,Currency Exchange Gain (Loss),-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.16,Upgrade
15,Other Non Operating Income (Expenses),7.1,0.44,-1.41,-16.12,8.09,6.03,-0.77,-8.69,5.68,-0.62,-1.3,-5.94,-0.17,4.31,-4,17.74,-0.39,4.87,-0.95,0.86,Upgrade
16,EBT Excluding Unusual Items,12.76,-15.65,16.18,-24.34,29.54,20.03,25.11,-28.09,28.31,21.71,22.23,3.95,19.5,26.87,25.06,101.86,-41.07,-22.45,-32.97,4.2,Upgrade
17,Gain (Loss) on Sale of Assets,0.13,-0.07,0,-2.18,0.26,5.73,-0,18.8,0.19,-0.08,-0.01,-1.15,-0.02,0.02,0,25,-,0.04,-,0.26,Upgrade
18,Asset Writedown,-,-,-,-7.54,-,0.02,-0.02,-,-,-,-,-,-,-,-,-,-,-,-,-2.53,Upgrade
19,Other Unusual Items,-14.91,14.91,-,27.18,-,-,-,31.21,-,-,-,25.46,-,-,-,16.71,0.01,-0.01,-,-,Upgrade
20,Pretax Income,-2.02,-0.81,16.18,-6.88,29.8,25.78,25.09,21.92,28.51,21.63,22.22,28.26,19.48,26.89,25.06,143.57,-41.06,-22.42,-32.97,1.93,Upgrade
21,Income Tax Expense,3.4,7.68,6.56,4.54,6.33,4.71,5.48,1.43,6.28,8.29,5.71,4.9,4.77,4.59,4.95,3.27,0.38,-0.28,0.08,-1.54,Upgrade
22,Earnings From Continuing Operations,-5.42,-8.49,9.62,-11.42,23.47,21.08,19.61,20.49,22.23,13.34,16.51,23.36,14.71,22.3,20.11,140.31,-41.44,-22.14,-33.05,3.47,Upgrade
23,Minority Interest in Earnings,-0.6,4.33,3.05,3.75,-2.8,2.88,4.65,4.22,0.75,6.04,6.74,4.22,1.39,-2.63,2.22,-24.72,16.67,4.22,5.65,-1.03,Upgrade
24,Net Income,-6.02,-4.16,12.67,-7.67,20.67,23.95,24.26,24.71,22.98,19.38,23.26,27.58,16.1,19.67,22.34,115.59,-24.77,-17.92,-27.41,2.44,Upgrade
