,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Jan '20 Jan 1, 2020",+20 Quarters
0,Market Capitalization,2191,2318,2335,2168,2850,2939,3689,3466,3294,2955,3771,3582,4915,4921,3409,3643,3109,2624,2705,2662,2533,Upgrade
1,Market Cap Growth,-21.14%,-21.14%,-36.69%,-37.47%,-13.50%,-0.52%,-2.17%,-3.22%,-32.98%,-39.96%,10.61%,-1.67%,58.09%,87.58%,26.01%,36.83%,22.76%,0.52%,-3.48%,-13.94%,-21.24%,Upgrade
2,Enterprise Value,3107,3231,3267,3078,3760,3836,4659,4282,4110,3637,4443,4237,5425,6362,4461,4723,3666,3191,3163,3090,2960,Upgrade
3,Last Close Price,7.58,8.02,8.08,7.50,9.86,10.17,12.60,11.82,11.24,10.02,12.72,11.97,16.43,16.45,14.81,15.83,13.51,11.40,11.76,11.57,11.01,Upgrade
4,PE Ratio,-,-,-,43.68,-,31.40,38.46,37.95,36.47,31.70,43.68,41.36,57.37,28.33,25.66,38.25,68.35,-,-,-,84.79,Upgrade
5,PS Ratio,1.76,1.81,1.78,1.59,2.05,2.13,2.66,2.49,2.38,2.13,2.62,2.45,3.33,3.40,2.98,4.41,6.28,5.08,3.94,2.96,2.19,Upgrade
6,PB Ratio,1.31,1.27,1.28,1.18,1.56,1.62,2.06,1.93,1.84,1.67,2.12,1.98,2.74,2.75,3.89,4.25,3.72,4.02,3.90,3.72,3.38,Upgrade
7,P/TBV Ratio,2.04,2.04,2.06,1.89,2.52,2.57,3.32,3.06,2.98,2.75,3.54,3.28,4.52,4.40,17.19,20.93,21.07,5.16,5.08,4.84,4.39,Upgrade
8,P/FCF Ratio,90.49,95.74,197.78,-,-,388.08,44.09,53.38,-,14.60,25.48,-,22.18,21.54,17.87,43.53,110.01,102.14,-,-,1453.86,Upgrade
9,P/OCF Ratio,12.42,12.42,11.73,8.83,11.53,11.64,12.31,11.34,13.59,9.70,13.06,-,14.76,16.70,15.79,36.29,59.36,52.93,-,-,50.41,Upgrade
10,EV/Sales Ratio,2.43,2.53,2.49,2.26,2.71,2.78,3.36,3.08,2.96,2.62,3.09,2.89,3.68,4.40,3.90,5.71,7.40,6.18,4.61,3.44,2.56,Upgrade
11,EV/EBITDA Ratio,16.94,19.78,18.16,14.25,16.79,18.21,23.06,20.38,20.32,16.92,20.24,19.05,24.19,26.80,23.01,38.18,69.26,98.32,-,-,24.57,Upgrade
12,EV/EBIT Ratio,80.52,83.75,-,35.01,38.76,45.19,58.57,48.87,-,36.74,39.50,35.38,41.54,41.67,40.19,91.30,-212.27,-,-,-,54.99,Upgrade
13,EV/FCF Ratio,128.32,133.47,276.69,-,-,506.48,55.70,65.94,-,17.97,30.02,-,24.48,27.84,23.39,56.44,129.71,124.22,-,-,1699.30,Upgrade
14,Debt / Equity Ratio,0.46,0.46,0.47,0.47,0.49,0.52,0.54,0.65,0.50,0.50,0.58,0.51,0.44,0.74,1.59,1.20,1.32,1.07,0.86,0.70,0.66,Upgrade
15,Debt / EBITDA Ratio,4.60,4.68,7.84,3.63,4.57,3.80,3.82,4.34,6.23,4.21,3.95,3.91,4.01,5.72,5.09,4.18,5.52,12.49,-,-,4.21,Upgrade
16,Debt / FCF Ratio,34.87,34.87,72.24,-,-,123.77,11.51,18.02,-,4.41,6.99,-,3.53,5.76,7.30,12.28,39.04,27.27,-,-,285.13,Upgrade
17,Asset Turnover,0.31,0.32,0.37,0.41,0.36,0.37,0.40,0.42,0.38,0.40,0.43,0.41,0.44,0.50,0.47,0.54,0.16,0.12,0.09,0.86,Upgrade,
18,Inventory Turnover,2.37,2.37,2.54,2.67,2.46,2.11,2.47,2.91,2.30,2.43,3.75,3.48,3.30,3.49,4.15,4.88,7.31,2.26,10.56,4.05,138.59,Upgrade
19,Quick Ratio,0.22,0.22,0.24,0.28,0.30,0.35,0.37,0.48,0.35,0.45,0.64,0.60,0.42,1.05,0.37,0.33,0.39,0.32,0.23,0.26,0.22,Upgrade
20,Current Ratio,0.44,0.44,0.43,0.49,0.49,0.60,0.63,0.68,0.54,0.72,0.77,0.78,0.59,1.28,0.58,0.47,0.52,0.33,0.28,0.31,0.26,Upgrade
21,Return on Equity (ROE),-1.19%,-1.85%,2.10%,-2.51%,5.21%,4.70%,4.37%,4.60%,5.01%,2.98%,3.67%,5.21%,4.41%,10.29%,9.51%,75.48%,-24.63%,-12.56%,-18.05%,1.86%,Upgrade,
22,Return on Assets (ROA),0.90%,-0.45%,1.86%,0.35%,2.15%,1.73%,2.49%,-0.51%,1.83%,2.43%,2.38%,0.63%,2.82%,3.40%,3.39%,3.09%,-0.45%,-2.71%,-3.87%,1.86%,Upgrade,
23,Return on Capital (ROIC),1.19%,-0.59%,2.50%,0.46%,2.76%,2.21%,3.20%,-0.66%,2.29%,3.00%,2.98%,0.79%,3.59%,4.89%,5.56%,4.71%,-0.60%,-3.72%,-5.38%,2.61%,Upgrade,
24,Return on Capital Employed (ROCE),1.84%,1.84%,-,3.85%,4.34%,3.59%,3.34%,3.61%,-,4.37%,5.05%,5.31%,6.43%,5.87%,6.58%,3.77%,-1.30%,-,-,-,5.16%,Upgrade
25,Earnings Yield,-0.24%,-0.22%,0.92%,2.29%,2.15%,3.18%,2.60%,2.63%,2.74%,3.15%,2.29%,2.42%,1.74%,3.53%,3.90%,2.61%,1.46%,-2.58%,-1.11%,-0.01%,1.18%,Upgrade
26,FCF Yield,1.11%,1.04%,0.51%,2.85%,3.86%,0.26%,2.27%,1.87%,0.34%,6.85%,3.92%,4.93%,4.51%,4.64%,5.59%,2.30%,0.91%,0.98%,-0.82%,0.38%,0.07%,Upgrade
27,Dividend Yield,0.00%,-,-,-,-,-,-,-,0.53%,-,-,-,0.61%,-,-,-,-,-,-,-,-,Upgrade
28,Payout Ratio,0.00%,-,-,102.76%,-,101.94%,83.01%,61.37%,26.21%,106.77%,213.35%,33.40%,134.54%,148.19%,79.78%,74.11%,36.99%,-,-,-,3304.67%,Upgrade
29,Buyback Yield / Dilution,-0.46%,-1.51%,-0.46%,0.14%,-0.02%,0.05%,0.00%,0.02%,3.70%,-29.96%,-30.04%,-30.02%,-34.85%,-0.07%,0.11%,-0.06%,0.12%,0.07%,0.13%,-0.05%,2.37%,Upgrade
30,Total Shareholder Return,-0.46%,-1.51%,-0.46%,0.14%,-0.02%,0.05%,0.00%,0.02%,4.23%,-29.96%,-30.04%,-30.02%,-34.24%,-0.07%,0.11%,-0.06%,0.12%,0.07%,0.13%,-0.05%,2.37%,Upgrade
