,Fiscal Quarter,Current,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Market Capitalization,3267,3077,3209,2450,3902,5363,5420,6509,3803,2871,2467,Upgrade
1,Market Cap Growth,25.59%,25.59%,-17.76%,-54.31%,-28.01%,-17.62%,42.52%,126.72%,54.18%,0.29%,-26.35%,Upgrade
2,Enterprise Value,3629,3366,3624,2998,4227,5641,6133,7586,4955,4248,3721,Upgrade
3,Last Close Price,3.96,3.73,3.75,2.76,4.33,5.75,5.51,6.31,3.54,2.57,2.15,Upgrade
4,PE Ratio,6.77,6.38,5.99,6.12,10.54,4.64,3.40,5.05,4.07,5.71,5.41,Upgrade
5,Forward PE,-,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,Upgrade
6,PS Ratio,0.83,0.78,0.79,0.60,0.85,0.91,0.88,1.26,0.95,0.93,0.79,Upgrade
7,PB Ratio,0.55,0.52,0.54,0.42,0.70,0.95,0.91,1.17,0.76,0.65,0.64,Upgrade
8,P/TBV Ratio,0.53,0.53,0.55,0.43,0.71,0.97,0.92,1.19,0.77,0.66,0.66,Upgrade
9,P/FCF Ratio,-,-,9.04,11.76,10.72,5.42,4.67,8.07,5.52,7.16,11.73,Upgrade
10,P/OCF Ratio,-,-,2.94,3.24,3.94,3.35,3.21,4.40,2.88,3.26,3.50,Upgrade
11,EV/Sales Ratio,0.92,0.85,0.90,0.74,0.92,0.96,0.99,1.46,1.24,1.37,1.19,Upgrade
12,EV/EBITDA Ratio,5.92,5.53,5.36,5.64,7.80,3.86,3.04,4.66,4.51,7.08,5.91,Upgrade
13,EV/EBIT Ratio,6.55,6.11,5.85,6.33,8.89,4.06,3.15,4.81,4.80,7.68,6.27,Upgrade
14,EV/FCF Ratio,-,-,10.21,14.39,11.62,5.70,5.28,9.40,7.19,10.59,17.70,Upgrade
15,Debt / Equity Ratio,0.11,0.11,0.08,0.12,0.13,0.13,0.10,0.19,0.29,0.35,0.41,Upgrade
16,Debt / FCF Ratio,-,-,1.40,3.26,1.96,0.75,0.54,1.29,2.12,3.84,7.50,Upgrade
17,Return on Capital Employed (ROCE),9.10%,9.10%,10.34%,8.08%,8.18%,23.36%,30.54%,25.09%,18.08%,9.87%,11.69%,Upgrade
18,Earnings Yield,14.76%,15.67%,16.71%,16.35%,9.48%,21.57%,29.38%,19.79%,24.54%,17.51%,18.48%,Upgrade
19,FCF Yield,-,11.06%,8.51%,9.33%,18.44%,21.42%,12.40%,18.12%,13.97%,8.52%,Upgrade,
20,Dividend Yield,7.58%,7.77%,7.47%,6.89%,5.08%,9.56%,12.71%,9.19%,12.01%,9.34%,10.46%,Upgrade
21,Buyback Yield / Dilution,1.59%,-,3.16%,3.90%,1.31%,2.60%,-4.52%,-6.83%,-0.10%,-,0.17%,Upgrade
22,Total Shareholder Return,9.16%,7.77%,10.63%,10.79%,6.39%,12.16%,8.19%,2.36%,11.91%,9.34%,10.63%,Upgrade
