,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Cash & Equivalents,222.78,208.4,263.67,164.87,421.7,348.35,324.88,387.08,386.65,200.22,Upgrade
1,Short-Term Investments,67.88,-,-,-,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,290.66,208.4,263.67,164.87,421.7,348.35,324.88,387.08,386.65,200.22,Upgrade
3,Cash Growth,10.24%,26.40%,-37.47%,-52.67%,29.80%,-10.00%,-15.97%,93.33%,78.88%,-66.14%,Upgrade
4,Accounts Receivable,368.72,321.81,299.34,244.62,224.98,386.66,372.78,308,255.95,259.52,Upgrade
5,Other Receivables,74.7,54.13,38.61,52.45,53.34,50.44,49.28,41.68,37.8,44.97,Upgrade
6,Receivables,443.42,375.94,349.04,297.07,292.52,437.1,437.58,365.01,308.72,318.32,Upgrade
7,Inventory,600.94,662.2,787.75,824.05,844.14,729.72,762.48,703.57,504.46,474.32,Upgrade
8,Prepaid Expenses,43.03,125.15,88.72,73.97,85.35,65.3,87.14,50.57,103.37,110.24,Upgrade
9,Restricted Cash,-,-,-,-,-,5.88,-,21.76,36.04,-,Upgrade
10,Other Current Assets,9.36,13.18,23.81,58.61,64.95,557.78,533.94,427.62,441.16,328.88,Upgrade
11,Total Current Assets,1387,1385,1513,1419,1709,2144,2146,1956,1780,1432,Upgrade
12,"Property, Plant & Equipment",5328,5197,4903,4915,4882,4931,5194,4924,4691,4209,Upgrade
13,Long-Term Investments,125.06,124.24,122.67,123.76,122.99,131.48,131.94,130.25,127.45,36.67,Upgrade
14,Goodwill,2.54,2.59,2.59,2.62,2.62,2.78,2.9,2.86,2.79,2.58,Upgrade
15,Other Intangible Assets,79.46,82.55,83.89,86.17,87.53,94.13,99.3,99.56,98.66,92.47,Upgrade
16,Long-Term Deferred Tax Assets,18.98,19.65,19.91,20.39,20.65,22.14,23.37,23.37,23.09,21.58,Upgrade
17,Other Long-Term Assets,254.8,316.46,383.91,317.54,252.32,71.83,20.36,112.37,55.05,64.6,Upgrade
18,Total Assets,7196,7128,7029,6884,7076,7398,7618,7248,6779,5957,Upgrade
19,Accounts Payable,166.9,177.31,167.38,168.18,194.67,199.44,197.77,208.37,237.06,169.28,Upgrade
20,Accrued Expenses,45.42,61.33,29.39,41.47,57.62,87.8,69.67,74.8,59.44,64.1,Upgrade
21,Current Portion of Long-Term Debt,587.94,491.21,671.77,565.26,523.16,293.42,432.7,824.79,458.66,417.64,Upgrade
22,Current Portion of Leases,2.31,2.32,2.36,1.28,2.4,2.49,2.18,2.34,2.38,1.32,Upgrade
23,Current Income Taxes Payable,11.24,54.73,46.17,40.54,37.99,82.67,159.89,57,49.42,12.38,Upgrade
24,Current Unearned Revenue,41.45,50.64,59.1,64.96,66.47,95.32,120.77,72.23,135.17,45.58,Upgrade
25,Other Current Liabilities,290.92,300.02,195.65,187.14,251.51,261.91,355.79,298.44,232.03,169.34,Upgrade
26,Total Current Liabilities,1146,1138,1172,1069,1134,1023,1339,1538,1174,879.64,Upgrade
27,Long-Term Debt,60.44,-,-,145.99,220.84,329.13,600.21,633.03,1073,1158,Upgrade
28,Long-Term Leases,2.38,3.62,4.79,-,0.07,1.36,2.19,3.21,4.21,0.28,Upgrade
29,Long-Term Unearned Revenue,17.29,15.41,19.06,24.19,27.3,19.86,29.56,19.64,23.88,34.29,Upgrade
30,Long-Term Deferred Tax Liabilities,29.68,20.28,27.71,44.26,58.18,39.11,65.88,31.84,50.02,32.29,Upgrade
31,Other Long-Term Liabilities,4.51,26.08,5.84,5.27,3.11,4.47,6.5,7.9,9.47,11.48,Upgrade
