,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,128561,119446,76966,75412,79206,94999,96444,80491,80201,70221,86596,92011,98647,103440,118528,127481,147233,155605,116803,105818,133467,Upgrade
1,Market Cap Growth,25.73%,25.73%,-20.20%,-6.31%,-1.24%,35.29%,11.37%,-12.52%,-18.70%,-32.11%,-26.94%,-27.82%,-33.00%,-33.52%,1.48%,20.47%,10.31%,19.03%,-21.77%,-28.18%,14.73%,Upgrade
2,Enterprise Value,329704,204540,148477,188145,159281,133585,144322,126608,110996,95652,108366,145794,115335,99787,116443,167673,173039,195611,169456,163320,157622,Upgrade
3,PE Ratio,7.68,6.02,7.84,11.19,-,-,4.33,3.19,3.73,4.92,6.37,7.76,6.60,6.83,7.13,7.99,10.30,12.29,9.55,6.69,9.17,Upgrade
4,PS Ratio,2.46,3.01,2.55,3.60,3.38,3.39,1.54,1.17,1.24,0.63,0.59,0.55,0.45,0.47,0.57,0.59,0.72,0.74,0.59,0.55,0.77,Upgrade
5,PB Ratio,1.67,1.31,0.85,0.80,0.75,0.88,0.86,0.66,0.82,0.70,0.83,0.90,0.91,0.99,1.11,1.23,1.45,1.66,1.28,1.21,1.58,Upgrade
6,P/FCF Ratio,1.54,1.20,0.90,0.85,0.89,1.01,1.01,0.89,0.92,0.82,1.02,1.16,1.40,1.56,1.87,2.07,2.30,2.36,1.86,1.89,3.60,Upgrade
7,P/OCF Ratio,1.19,1.19,0.88,0.83,0.87,0.99,0.99,0.88,0.91,0.80,0.98,1.11,1.34,1.49,1.78,1.98,2.19,2.23,1.74,1.73,3.17,Upgrade
8,EV/Sales Ratio,5.33,-,4.91,8.97,-,-,2.31,1.84,-,0.86,0.73,0.87,0.52,0.46,0.56,0.78,0.85,0.93,0.85,0.85,0.91,Upgrade
9,EV/EBITDA Ratio,12.58,-,-48.82,-13.79,-,-,5.41,3.80,-,1.95,2.94,5.97,6.61,5.55,5.67,8.60,9.84,12.33,12.78,9.86,10.63,Upgrade
10,EV/EBIT Ratio,13.40,-,-34.34,-12.56,-,-,5.67,3.94,-,1.99,3.03,6.21,6.97,5.85,5.92,8.98,10.29,12.90,13.46,10.25,11.07,Upgrade
11,EV/FCF Ratio,3.32,2.06,1.74,2.12,1.78,1.42,1.51,1.41,1.28,1.12,1.27,1.83,1.63,1.50,1.83,2.72,2.70,2.97,2.70,2.92,4.25,Upgrade
12,Debt / Equity Ratio,2.47,2.47,1.23,1.03,1.28,0.90,0.51,0.57,0.65,0.42,0.44,0.38,0.61,0.29,0.12,0.15,0.52,0.38,0.61,0.95,0.82,Upgrade
13,Debt / EBITDA Ratio,8.36,-,1.33,1.33,-,-,1.38,0.89,-,0.68,0.68,0.65,7.47,2.35,0.69,0.49,4.82,1.55,3.75,3.36,18.54,Upgrade
14,Debt / FCF Ratio,2.26,2.26,1.30,1.09,1.50,1.03,0.60,0.77,0.73,0.50,0.54,0.49,0.94,0.45,0.21,0.26,0.83,0.54,0.89,1.49,1.87,Upgrade
15,Quick Ratio,2.67,2.67,5.20,5.32,3.39,3.86,6.40,5.71,1.77,2.09,2.50,2.33,1.19,2.52,3.15,2.64,0.71,1.20,0.88,0.67,0.34,Upgrade
16,Current Ratio,2.73,2.73,5.32,5.45,3.49,3.96,6.56,5.87,2.24,2.55,2.78,2.76,1.42,3.01,3.66,3.35,0.92,1.56,1.06,0.80,0.44,Upgrade
17,Asset Turnover,-,0.08,0.07,-,-,0.06,0.09,-,0.08,0.09,0.09,0.13,0.24,0.18,0.31,0.14,0.23,0.21,0.29,0.19,Upgrade,
