,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,109.48,135.96,109.64,122.78,150.5,184.57,295.95,424.11,304.58,366.84,Upgrade
1,Short-Term Investments,5.78,3.8,54.71,3.4,42.07,41.41,43.6,42.06,27.37,42.1,Upgrade
2,Cash & Short-Term Investments,115.26,139.77,164.35,126.18,192.57,225.97,339.55,466.17,331.95,408.94,Upgrade
3,Cash Growth,-29.87%,10.77%,-14.66%,-44.16%,-43.29%,-51.53%,2.29%,14.00%,-44.14%,-48.96%,Upgrade
4,Accounts Receivable,706.62,619.16,682.27,581.96,585.29,508.36,490.98,500.01,397.92,437.61,Upgrade
5,Other Receivables,2.94,17.04,-,10.17,-,-,-,-,-,-,Upgrade
6,Receivables,709.56,636.2,682.27,592.13,585.29,508.36,490.98,500.01,397.92,437.61,Upgrade
7,Inventory,192.65,180.36,200.08,177.08,167.32,195.94,223.53,205.27,181.43,187.09,Upgrade
8,Prepaid Expenses,22.29,11.53,22.6,10,18.5,9.36,29.28,4.5,11.55,5.65,Upgrade
9,Other Current Assets,93.54,79.49,37.14,66.6,31.8,31.04,30.15,27.4,22.8,19.47,Upgrade
10,Total Current Assets,1133,1047,1106,971.99,995.48,970.66,1113,1203,945.66,1059,Upgrade
11,"Property, Plant & Equipment",682.82,714.06,732.7,703.12,695.66,777.67,919.79,728.31,646.56,624.07,Upgrade
12,Goodwill,0.62,0.67,0.75,0.9,4.55,4.96,5.02,5.03,4.45,4.54,Upgrade
13,Long-Term Deferred Tax Assets,23.62,2.62,70.9,66.83,66.84,74.52,121.89,87.02,72.08,67.75,Upgrade
14,Long-Term Deferred Charges,189.24,139.11,140.88,137.53,143.87,160.57,167.51,161.09,141.78,141.91,Upgrade
15,Other Long-Term Assets,49.95,48.51,57.67,56.22,50.19,57.36,63.1,62.5,54.48,46.91,Upgrade
16,Total Assets,2080,1952,2109,1937,1957,2046,2391,2247,1865,1944,Upgrade
17,Accounts Payable,558.07,496.5,505.95,420.33,407.07,387.25,451.41,471.57,234.94,345.54,Upgrade
18,Accrued Expenses,88.45,57.15,3.97,76.77,3.13,5.79,3.71,3.6,2.01,1.56,Upgrade
19,Short-Term Debt,-,-,-,-,60.15,65.22,70.16,103.73,108.8,98.27,Upgrade
20,Current Portion of Leases,39.12,38.28,26.6,33.61,36.87,36.37,28.17,42.14,32.67,33.36,Upgrade
21,Current Income Taxes Payable,32.22,20.86,7.12,20.64,12.8,1.81,2.53,11.66,2.34,6.6,Upgrade
22,Current Unearned Revenue,101.29,5.37,-,4.9,-,-,-,-,-,-,Upgrade
23,Other Current Liabilities,82.42,70.06,161.91,67.39,125.12,129.14,183.91,228.96,200.12,146.34,Upgrade
24,Total Current Liabilities,901.56,688.23,705.56,623.62,645.14,625.57,739.89,861.65,580.88,631.67,Upgrade
25,Long-Term Debt,-,0.43,0.43,0.42,0.41,0.44,0.46,0.48,0.44,0.44,Upgrade
26,Long-Term Leases,241.26,261.66,282.87,272.59,261.27,299.03,413.91,197.88,170.2,126.34,Upgrade
27,Long-Term Unearned Revenue,49.6,-,-,-,-,-,-,-,-,-,Upgrade
28,Long-Term Deferred Tax Liabilities,7.98,14.07,89.3,89.21,86.81,96.31,143.96,94.99,81.09,71.73,Upgrade
29,Other Long-Term Liabilities,-,34.81,23.98,24.97,26.91,29.36,29.71,31.62,23.01,36.78,Upgrade
30,Total Liabilities,1300,1098,1191,1089,1089,1149,1443,1314,973.15,980.54,Upgrade
31,Common Stock,57.43,57.43,57.43,57.43,57.43,57.43,57.43,57.43,57.43,57.43,Upgrade
32,Additional Paid-In Capital,1082,1082,1082,1082,1082,1082,1082,1082,1082,1082,Upgrade
33,Retained Earnings,599.94,651.53,729.57,706.85,723.37,711.74,733.7,721.04,728.01,772.59,Upgrade
34,Comprehensive Income & Other,-959.48,-936.91,-950.57,-998.22,-995.23,-954.11,-925.62,-926.65,-975.46,-948.5,Upgrade
35,Total Common Equity,779.77,853.93,918.31,847.95,867.45,896.94,947.4,933.7,891.86,963.4,Upgrade
36,Shareholders' Equity,779.77,853.93,918.31,847.95,867.45,896.94,947.4,933.7,891.86,963.4,Upgrade
37,Total Liabilities & Equity,2080,1952,2109,1937,1957,2046,2391,2247,1865,1944,Upgrade
38,Total Debt,280.38,300.36,309.9,306.61,358.69,401.05,512.7,344.22,312.1,258.42,Upgrade
39,Net Cash (Debt),-165.12,-160.6,-145.55,-180.44,-166.12,-175.08,-173.15,121.95,19.85,150.52,Upgrade
40,Net Cash Growth,-,-,-,-,-,-,-,-18.98%,-82.83%,-66.66%,Upgrade
41,Net Cash Per Share,-0.29,-0.28,-0.25,-0.31,-0.29,-0.30,-0.30,0.21,0.03,0.26,Upgrade
42,Filing Date Shares Outstanding,574.34,574.34,574.34,574.34,574.34,574.34,574.34,574.34,574.34,574.34,Upgrade
43,Total Common Shares Outstanding,574.34,574.34,574.34,574.34,574.34,574.34,574.34,574.34,574.34,574.34,Upgrade
44,Working Capital,231.74,359.13,400.87,348.37,350.34,345.09,373.61,341.7,364.78,427.08,Upgrade
