,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+7 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+7 Quarters
0,Operating Revenue,1033,1048,958.61,656.7,979.19,852.16,777.6,867.88,1288,1299,1180,1133,1057,840.85,840.68,503.04,735.77,693.59,703.53,742.11,Upgrade
1,Other Revenue,-34,34,-,68.13,-106.5,106.5,-,134.63,-89.09,89.09,-,176.16,-86.56,86.56,-,84.8,-23.44,23.44,-,66.19,Upgrade
2,Revenue,999.07,1082,958.61,724.83,872.69,958.66,777.6,1003,1199,1388,1180,1310,970.73,927.42,840.68,587.84,712.33,717.03,703.53,808.3,Upgrade
3,Revenue Growth (YoY),14.48%,12.84%,23.28%,-27.70%,-27.23%,-30.95%,-34.12%,-23.45%,23.54%,49.71%,40.41%,122.79%,36.27%,29.34%,19.49%,-27.27%,-24.12%,-34.78%,-35.34%,-25.05%,Upgrade
4,Cost of Revenue,687.77,751.86,740.32,603.07,759.77,826.41,698.75,931.5,1039,1185,887.75,890.86,799.65,753.72,699.98,647.06,575.85,563.08,534.42,669.23,Upgrade
5,Gross Profit,311.3,329.88,218.28,121.76,112.92,132.25,78.86,71.01,160.4,203.21,292.67,418.76,171.08,173.69,140.7,-59.22,136.48,153.95,169.12,139.07,Upgrade
6,"Selling, General & Admin",61.61,49.17,45.77,64.22,49.98,52.13,50.69,66.41,55.44,56.56,51.21,59.79,44.35,41.64,39.94,-51.21,71.05,67.54,69,93.22,Upgrade
7,Research & Development,21.32,20.05,15.44,20.62,14.21,9.42,8.82,12,9.4,10.43,6.49,6.87,6.76,6.51,6.68,7.1,6.75,6.67,4.74,-2.37,Upgrade
8,Other Operating Expenses,-14.3,7.86,3.36,14.07,3.79,-1.06,2.59,20.05,3.47,-6.53,4.5,4.32,3.32,-1.03,-1.29,19.23,-4.17,-5.36,2,29.15,Upgrade
9,Operating Expenses,64.8,80.8,68,105.78,57.77,65.42,55.55,84.14,70.21,72.02,49.47,71.55,65.77,52.54,48.82,-28.25,79.02,68.05,72.25,117.31,Upgrade
10,Operating Income,246.5,249.07,150.28,15.98,55.16,66.83,23.3,-13.14,90.18,131.19,243.2,347.21,105.3,121.15,91.88,-30.97,57.46,85.89,96.86,21.76,Upgrade
11,Interest Expense,-0.04,-0.08,-,-51.28,-0.02,-0.1,-,-0.07,-0.08,-0.17,-,-0.14,-0.02,-0.13,-,-10.69,-,-,-,-0.06,Upgrade
12,Interest & Investment Income,10.76,26.12,29.36,-,107.98,36.7,17.98,19.54,24.48,16.24,10.71,2.19,5.03,5.9,9.21,-,25.46,27.18,25.04,23.1,Upgrade
13,Currency Exchange Gain (Loss),-12.5,12.5,-,16.12,-25.07,25.07,-,92.36,-53.25,53.25,-,-23.41,12.11,-12.11,-,-39.52,-,-,-,15.94,Upgrade
14,Other Non Operating Income (Expenses),-2.67,-1.21,4.52,-13.26,13.03,15.93,-12.49,-94.31,108.88,-10.35,-1.24,-1.64,2.46,-19.53,-29.77,6.22,-21.17,-2.2,13.81,-66.25,Upgrade
15,EBT Excluding Unusual Items,242.04,286.4,184.16,-32.44,151.08,144.43,28.79,4.39,170.21,190.16,252.67,324.22,124.87,95.28,71.33,-74.95,61.75,110.87,135.72,-5.51,Upgrade
16,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-,-,-0.07,-,-,-,-,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Investments,-7.94,1.31,0.16,-6.49,-2.91,-0.31,-1.41,-2.23,-1.12,2.25,13.55,16.95,14.95,13.88,11.66,37.11,2.24,-7.02,-5.69,7.37,Upgrade
18,Gain (Loss) on Sale of Assets,-0.35,4.09,0.02,-0.49,1.58,-0.14,0.18,-2.33,1.27,-1.72,-,-3.08,2.93,-2.63,0.09,-3.06,0.49,-1.18,0.01,-0.68,Upgrade
19,Asset Writedown,-,-,-,9.06,-9.06,1.45,-1.45,14.91,-14.91,11.25,-11.25,-,-,-,-,12.78,-12.78,1.2,-1.2,-4.09,Upgrade
20,Other Unusual Items,-9.32,7.92,-1.07,93.57,-,-,-,16.14,-,-,-,35.42,-2.44,-,-,38.37,4.03,-4.03,-,39.31,Upgrade
21,Pretax Income,224.43,299.72,183.27,63.21,140.68,145.43,26.11,30.88,155.45,201.93,254.98,373.44,140.31,106.53,83.08,10.25,55.73,99.83,128.83,36.41,Upgrade
22,Income Tax Expense,49.01,70.32,28.98,21.6,32.35,35.7,6.14,7.04,37.74,50.91,61.98,80.25,38.82,28.55,19.57,1.67,15.47,27.05,28.88,4.49,Upgrade
23,Earnings From Continuing Operations,175.42,229.4,154.29,41.61,108.33,109.73,19.97,23.84,117.71,151.03,192.99,293.19,101.49,77.98,63.51,8.57,40.27,72.78,99.95,31.92,Upgrade
24,Minority Interest in Earnings,1.75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.12,0.2,0.01,-0.06,0.39,Upgrade
25,Net Income,177.18,229.4,154.29,41.61,108.33,109.73,19.97,23.84,117.71,151.03,192.99,293.19,101.49,77.98,63.51,8.7,40.47,72.79,99.89,32.3,Upgrade
26,Net Income to Common,177.18,229.4,154.29,41.61,108.33,109.73,19.97,23.84,117.71,151.03,192.99,293.19,101.49,77.98,63.51,8.7,40.47,72.79,99.89,32.3,Upgrade
27,Net Income Growth,63.55%,109.06%,672.53%,74.51%,-7.97%,-27.34%,-89.65%,-91.87%,15.98%,93.67%,203.87%,3271.68%,150.80%,7.12%,-36.42%,-73.08%,-77.96%,-65.79%,-54.01%,-86.64%,Upgrade
28,Shares Outstanding (Basic),611,601,617,601,596,570,666,605,616,604,603,615,592,595,635,638,594,609,624,596,Upgrade
29,Shares Outstanding (Diluted),611,601,617,601,596,570,666,605,616,604,603,615,592,595,635,638,594,609,624,596,Upgrade
30,Shares Change (YoY),2.53%,5.51%,-7.30%,-0.76%,-3.21%,-5.71%,10.39%,-1.55%,3.98%,1.47%,-5.04%,-3.63%,-0.26%,-2.28%,1.73%,7.11%,-6.25%,0.30%,19.09%,12.67%,Upgrade
31,EPS (Basic),0.29,0.38,0.25,0.07,0.18,0.19,0.03,0.04,0.19,0.25,0.32,0.48,0.17,0.13,0.10,0.01,0.07,0.12,0.16,0.05,Upgrade
32,EPS (Diluted),0.29,0.38,0.25,0.07,0.18,0.19,0.03,0.04,0.19,0.25,0.32,0.48,0.17,0.13,0.10,0.01,0.07,0.12,0.16,0.05,Upgrade
33,EPS Growth,59.51%,98.14%,733.33%,75.84%,-4.91%,-22.95%,-90.63%,-91.74%,11.55%,90.87%,220.00%,3398.91%,151.46%,9.63%,-37.50%,-74.87%,-76.49%,-65.89%,-61.38%,-88.14%,Upgrade
34,Free Cash Flow,-24.04,-86.07,17.38,-71.96,-206.34,55.59,57.83,-155.01,170.19,37.68,147.16,-0.41,86.99,40.36,-26.11,43.54,10.74,134.71,232.2,32.83,Upgrade
35,Free Cash Flow Per Share,-0.04,-0.14,0.03,-0.12,-0.35,0.10,0.09,-0.26,0.28,0.06,0.24,-0.00,0.15,0.07,-0.04,0.07,0.02,0.22,0.37,0.06,Upgrade
36,Dividend Per Share,-,-,-,0.230,-,-,-,0.239,-,-,-,0.170,-,-,-,0.110,-,-,-,0.321,Upgrade
37,Dividend Growth,-,-,-,-3.77%,-,-,-,40.59%,-,-,-,54.55%,-,-,-,-65.77%,-,-,-,-,Upgrade
