,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Rental Revenue,33.89,34.73,62.07,201.89,28.97,28.06,29.15,26.73,20.01,25.27
1,Other Revenue,-0.07,-0.1,-0.4,-0.25,-0.01,-,-,-,-,-
2,Total Revenue,33.82,34.63,61.68,201.63,28.97,28.06,29.15,26.73,20.01,25.27
3,Revenue Growth (YoY,-45.17%,-82.83%,112.93%,618.71%,-0.63%,4.95%,45.67%,5.80%,-19.58%,-
4,Property Expenses,6.49,6.05,27,137.06,4.57,5.13,4.81,4.68,4.44,5.13
5,"Selling, General & Administrative",4.08,6.59,4.12,4.68,7.77,5.92,5.2,5.99,2.29,4.79
6,Other Operating Expenses,-0.06,-2.59,-0.1,-0.02,-0.06,-0.03,-8.2,-0.39,-0.03,-0.5
7,Total Operating Expenses,10.51,10.05,31.02,141.71,12.28,11.01,1.81,10.28,6.69,9.42
8,Operating Income,23.31,24.58,30.66,59.92,16.69,17.04,27.34,16.45,13.32,15.85
9,Interest Expense,-,-,-,0,-0.01,-0.39,-0.35,-,-,-
10,Interest & Investment Income,0.07,0.12,0.12,0.3,0.47,0.25,0.16,0.03,0.03,0.03
11,Currency Exchange Gain (Loss),-0.09,-,-0.1,-,-0.1,-0,-0.16,-,-,-
12,EBT Excluding Unusual Items,23.29,24.69,30.67,60.23,17.05,16.9,26.99,16.49,13.35,15.88
13,Asset Writedown,-20.47,-10.48,-10.39,2.53,-0.82,14.57,5.34,2.17,1.04,7.87
14,Other Unusual Items,-,-,-,-,-,-,-,4.4,-,-
15,Pretax Income,2.82,14.21,20.28,62.75,16.23,31.47,32.33,23.06,14.39,23.75
16,Income Tax Expense,-0.48,2.71,4.58,18.42,3.05,8.4,8.08,5.77,3.6,5.94
17,Net Income,3.31,11.51,15.7,44.33,13.18,23.07,24.25,17.29,10.79,17.81
18,Net Income to Common,3.31,11.51,15.7,44.33,13.18,23.07,24.25,17.29,10.79,17.81
19,Net Income Growth,-78.94%,-74.04%,19.15%,92.15%,-45.64%,33.44%,124.69%,-2.92%,-26.28%,-
20,Basic Shares Outstanding,80,80,80,80,80,80,80,60,60,60
21,Diluted Shares Outstanding,80,80,80,80,80,80,80,60,60,60
22,Shares Change (YoY),-,-,-,-,-,32.85%,33.33%,0.37%,-,-
23,EPS (Basic),0.04,0.14,0.20,0.55,0.16,0.29,0.30,0.29,0.18,0.30
24,EPS (Diluted),0.04,0.14,0.20,0.55,0.16,0.29,0.30,0.29,0.18,0.30
25,EPS Growth,-78.94%,-74.04%,19.15%,92.15%,-45.64%,0.44%,68.52%,-3.27%,-26.28%,-
26,Operating Margin,68.91%,70.97%,49.70%,29.72%,57.62%,60.74%,93.78%,61.55%,66.55%,62.74%
27,Profit Margin,9.78%,33.23%,25.46%,21.99%,45.50%,82.23%,83.18%,64.68%,53.93%,70.49%
28,Free Cash Flow Margin,-33.81%,115.08%,3.08%,7.17%,196.46%,456.40%,-50.59%,154.36%,-51.60%,139.88%
29,EBITDA,23.58,24.79,30.82,60.06,16.88,17.27,27.94,16.95,13.95,16.37
30,D&A For Ebitda,0.27,0.21,0.17,0.13,0.19,0.23,0.6,0.5,0.63,0.52
31,EBIT,23.31,24.58,30.66,59.92,16.69,17.04,27.34,16.45,13.32,15.85
