,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,15324,16796,14255,18397,23769,28662,29292,42023,44821,40827,60375,48057,69047,80495,83052,49441,50851,26758,24860,9244,11649,Upgrade
1,Market Cap Growth,-41.40%,-41.40%,-51.34%,-56.22%,-46.97%,-29.80%,-51.48%,-12.56%,-35.09%,-49.28%,-27.30%,-2.80%,35.78%,200.83%,234.07%,434.83%,336.54%,108.22%,203.01%,10.19%,124.34%,Upgrade
2,Enterprise Value,13984,14852,12252,15915,21287,25663,26161,38715,41512,37292,57043,45456,66447,77713,80728,47701,49111,25292,23594,8133,10538,Upgrade
3,Last Close Price,47.16,51.69,42.79,55.23,71.36,86.05,86.83,124.57,132.86,121.02,177.47,141.26,202.96,236.61,243.47,144.94,149.07,78.44,72.88,26.99,34.01,Upgrade
4,PE Ratio,122.05,-,57.74,57.31,43.39,51.59,38.91,50.75,42.73,35.64,54.83,41.91,77.28,91.38,101.61,74.52,103.44,59.96,75.75,28.63,38.89,Upgrade
5,Forward PE,59.70,39.11,24.27,26.08,31.09,24.53,24.17,29.36,30.31,26.59,40.49,38.43,54.88,71.45,96.73,96.46,119.01,69.09,68.43,26.34,35.67,Upgrade
6,PS Ratio,8.16,8.94,6.25,7.80,8.40,10.59,9.59,12.63,11.07,9.58,14.25,11.46,20.22,24.11,29.47,20.42,27.85,16.01,16.30,6.25,7.70,Upgrade
7,PB Ratio,3.82,4.19,3.50,4.23,5.55,6.81,7.06,9.44,10.79,10.02,15.81,11.88,19.59,24.02,26.45,15.82,17.80,9.92,9.75,3.66,4.79,Upgrade
8,P/TBV Ratio,4.42,4.42,3.69,4.44,5.84,7.15,7.42,9.90,11.37,10.51,16.64,12.48,20.74,25.47,28.18,16.87,19.10,10.70,10.56,3.97,5.22,Upgrade
