,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,201.29,495.87,493.91,678.26,604.96,572.89,964.6,550.84,956.4,841,1688,763.71,930.59,801.58,907.58,694.2,408.2,406.38,312.57,539.14,Upgrade
1,Other Revenue,-4.38,4.38,-,8.96,-3.89,3.89,-,13.74,-7.51,7.51,-,10.91,-4.58,4.58,-,4.83,-3.22,3.22,-,4.87,Upgrade
2,Revenue,196.91,500.24,493.91,687.22,601.07,576.78,964.6,564.58,948.88,848.52,1688,774.62,926.01,806.16,907.58,699.03,404.98,409.6,312.57,544.01,Upgrade
3,Revenue Growth (YoY),-67.24%,-13.27%,-48.80%,21.72%,-36.66%,-32.02%,-42.87%,-27.12%,2.47%,5.25%,86.04%,10.81%,128.66%,96.82%,190.36%,28.50%,56.37%,12.89%,-9.68%,27.47%,Upgrade
4,Cost of Revenue,66.25,126.68,142.84,168.8,143.94,130.16,178.06,142.34,171.61,190.18,341.57,168.8,190.7,153.12,186.93,162.48,91.21,99.29,45.63,160.2,Upgrade
5,Gross Profit,130.66,373.57,351.06,518.42,457.13,446.62,786.54,422.24,777.27,658.34,1347,605.82,735.31,653.04,720.64,536.55,313.77,310.3,266.93,383.81,Upgrade
6,"Selling, General & Admin",169.75,214.55,206.96,324.61,250.93,209.05,286.16,215.29,299.11,270.41,397.58,279.09,309.83,208.56,232.29,206.26,122.6,130.44,97.24,145.03,Upgrade
7,Research & Development,4.64,9.42,2.07,3.7,4.66,6.87,1.14,8.23,3.85,4.53,0.05,0.35,4.57,4.62,0.59,5.3,4.89,0.52,0.11,9.3,Upgrade
8,Other Operating Expenses,35.89,98.92,94.59,127.15,132.46,98.74,149.63,103.15,149.24,139.8,263.49,126.56,138.34,121.92,134.29,109.74,63.54,65.34,46.51,83.41,Upgrade
9,Operating Expenses,210.3,322.61,303.88,456.96,386.54,315.05,436.56,326.61,452.29,414.59,661.28,398.59,460.17,334.93,367.22,322.09,191.02,196.25,143.89,251.58,Upgrade
10,Operating Income,-79.64,50.95,47.18,61.46,70.6,131.58,349.98,95.63,324.98,243.75,685.59,207.23,275.14,318.11,353.42,214.46,122.75,114.06,123.04,132.23,Upgrade
11,Interest Expense,-0.03,-0.03,-0.03,-,-0.04,-0.05,-0.05,-,-75.02,-,-0.07,-0.05,-6.4,-0.11,-,-,-,-,-,-,Upgrade
12,Interest & Investment Income,7.29,11.66,48.05,183.92,7.62,24.53,49.37,101.87,-,18.81,9.55,25.83,6.04,7.23,3.52,6.01,15.09,3.2,4.57,3.63,Upgrade
13,Earnings From Equity Investments,-,-,-,-,-,-,-,-,-0.24,0.23,0.01,-0.42,0.02,0.39,0.01,-0.18,-0.02,0.07,0.13,-0.18,Upgrade
14,Currency Exchange Gain (Loss),-0,0,-,0,-0,0,-,-0,-0.01,0.01,-,0.01,0,-0,-,-0,0,-0,-,0,Upgrade
15,Other Non Operating Income (Expenses),0.16,-0.2,-0.02,-163.41,-1.33,-0.74,0.74,-94.85,93.84,0.49,0.34,-3.38,-7.43,0.76,1.1,-58.8,57.58,-2.36,1.1,3.74,Upgrade
16,EBT Excluding Unusual Items,-72.21,62.37,95.18,81.97,76.84,155.32,400.03,102.64,343.54,263.3,695.42,229.22,267.37,326.38,358.04,161.5,195.39,114.96,128.84,139.42,Upgrade
17,Gain (Loss) on Sale of Investments,-0.21,-0.14,-0.13,-0.15,-0.34,-0.1,-,-,-,-,-,-,-,-,-,-1.87,-,-,-,-,Upgrade
18,Gain (Loss) on Sale of Assets,-0.07,-,-,-,-,6.47,-,-0.21,-0,0.22,0.03,0.08,5.07,0.01,-,-0.14,-,0.01,0.03,-0.01,Upgrade
19,Asset Writedown,-7.46,2.35,-2.38,0.58,-0.58,-0.22,0.22,5.07,-5.87,0.56,-0.85,-1.86,-0.09,0.71,-0.84,-1.19,-0.43,0.58,-0.81,13.16,Upgrade
20,Legal Settlements,-,-,-,0.58,-,-,-,1.25,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
21,Other Unusual Items,-5.94,0.7,5.16,6.83,-0.21,0.21,-,-5.48,-,-,-,4.44,-,-,-,57.97,-,-,-,2.84,Upgrade
22,Pretax Income,-85.89,65.3,97.84,89.81,75.71,161.67,400.25,103.28,337.67,264.07,694.59,231.88,272.36,327.1,357.2,216.26,194.96,115.55,128.05,155.41,Upgrade
23,Income Tax Expense,-21.35,17.66,24.46,20.71,18.94,39.92,100.06,26.4,83.62,67.08,173.65,58.47,62.6,84.68,89.3,55.42,48.72,27.09,31.98,39.92,Upgrade
24,Earnings From Continuing Operations,-64.53,47.64,73.38,69.09,56.77,121.76,300.19,76.88,254.05,196.99,520.95,173.41,209.76,242.42,267.9,160.83,146.24,88.46,96.07,115.49,Upgrade
25,Net Income,-64.53,47.64,73.38,69.09,56.77,121.76,300.19,76.88,254.05,196.99,520.95,173.41,209.76,242.42,267.9,160.83,146.24,88.46,96.07,115.49,Upgrade
26,Net Income to Common,-64.53,47.64,73.38,69.09,56.77,121.76,300.19,76.88,254.05,196.99,520.95,173.41,209.76,242.42,267.9,160.83,146.24,88.46,96.07,115.49,Upgrade
27,Net Income Growth,-,-60.87%,-75.56%,-10.12%,-77.65%,-38.19%,-42.38%,-55.67%,21.12%,-18.74%,94.46%,7.82%,43.43%,174.05%,178.85%,39.26%,419.02%,6.35%,32.24%,87.38%,Upgrade
28,Shares Outstanding (Basic),325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,Upgrade
29,Shares Outstanding (Diluted),325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,Upgrade
30,Shares Change (YoY),0.05%,0.01%,0.02%,-0.01%,0.01%,-0.00%,-0.00%,0.03%,-0.01%,0.01%,-0.00%,0.00%,0.01%,-0.02%,0.01%,-0.02%,-0.03%,0.02%,-0.01%,0.02%,Upgrade
31,EPS (Basic),-0.20,0.15,0.23,0.21,0.17,0.37,0.92,0.24,0.78,0.61,1.60,0.53,0.65,0.75,0.82,0.50,0.45,0.27,0.30,0.36,Upgrade
32,EPS (Diluted),-0.20,0.15,0.23,0.21,0.17,0.37,0.92,0.24,0.78,0.61,1.60,0.53,0.65,0.75,0.82,0.50,0.45,0.27,0.30,0.36,Upgrade
33,EPS Growth,-,-60.88%,-75.56%,-10.11%,-77.65%,-38.19%,-42.38%,-55.68%,21.13%,-18.75%,94.46%,7.82%,43.41%,174.10%,178.83%,39.29%,419.16%,6.33%,32.25%,87.34%,Upgrade
34,Free Cash Flow,-280.1,-59.43,-355.05,-123.09,-96.72,-151.84,60.24,-230.92,193.87,201.04,-6.61,745.6,28.81,459.67,172.48,413.28,273.87,264.63,-51.3,193.31,Upgrade
35,Free Cash Flow Per Share,-0.86,-0.18,-1.09,-0.38,-0.30,-0.47,0.19,-0.71,0.60,0.62,-0.02,2.29,0.09,1.41,0.53,1.27,0.84,0.81,-0.16,0.59,Upgrade
36,Dividend Per Share,-,-,-,1.000,-,-,-,1.300,-,-,-,1.300,-,-,-,0.700,-,-,-,0.200,Upgrade
37,Dividend Growth,-,-,-,-23.08%,-,-,-,0%,-,-,-,85.71%,-,-,-,250.00%,-,-,-,33.33%,Upgrade
