,Fiscal Quarter,Current,Q3 2025,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Nov '24 Nov 30, 2024","Aug '24 Aug 31, 2024","May '24 May 31, 2024","Feb '24 Feb 29, 2024","Nov '23 Nov 30, 2023","Aug '23 Aug 31, 2023","May '23 May 31, 2023","Feb '23 Feb 28, 2023","Nov '22 Nov 30, 2022","Aug '22 Aug 31, 2022","May '22 May 31, 2022","Feb '22 Feb 28, 2022","Nov '21 Nov 30, 2021","Aug '21 Aug 31, 2021","May '21 May 31, 2021","Feb '21 Feb 28, 2021","Nov '20 Nov 30, 2020","Aug '20 Aug 31, 2020","May '20 May 31, 2020","Feb '20 Feb 29, 2020",+20 Quarters
0,Market Capitalization,2517,2454,2404,2525,2282,2245,2232,2199,2085,1998,2077,2186,2111,2048,2069,2173,2261,2199,2157,2199,2508,Upgrade
1,Market Cap Growth,9.33%,9.33%,7.69%,14.86%,9.44%,12.37%,7.46%,0.57%,-1.19%,-2.45%,0.40%,0.58%,-6.67%,-6.86%,-4.08%,-1.14%,-9.85%,-15.87%,-18.90%,-28.77%,-17.83%,Upgrade
2,PE Ratio,6.53,6.37,6.48,6.67,5.82,5.53,5.75,5.67,5.58,5.71,5.99,6.66,6.16,6.51,6.43,6.72,7.50,6.84,6.49,6.49,6.78,Upgrade
3,PS Ratio,2.10,2.05,2.05,2.16,1.93,1.88,1.92,1.96,1.94,1.97,2.10,2.26,2.17,2.18,2.21,2.36,2.57,2.42,2.33,2.29,2.47,Upgrade
4,PB Ratio,0.61,0.59,0.58,0.61,0.56,0.57,0.56,0.55,0.54,0.53,0.55,0.58,0.58,0.59,0.59,0.62,0.66,0.65,0.64,0.65,0.76,Upgrade
5,P/FCF Ratio,-,-28.14,-,-,-,-,-,-,-,-,-,-,-,-,4.50,2.76,2.14,1.94,1.88,2.15,3.13,Upgrade
6,P/OCF Ratio,-,-46.67,-,-5.66,-,-,-,-,-,-,-,-,-,-,3.96,2.63,2.08,1.88,1.83,2.06,2.98,Upgrade
7,Debt / Equity Ratio,0.82,0.82,0.82,0.79,0.78,0.78,0.70,0.63,0.56,0.53,0.39,0.32,0.32,0.31,0.37,0.39,0.38,0.41,0.45,0.56,0.64,Upgrade
8,Debt / FCF Ratio,-,-39.04,-,-,-,-,-,-,-,-,-,-,-,-,2.81,1.74,1.23,1.24,1.33,1.84,2.66,Upgrade
9,Quick Ratio,3.15,3.15,3.72,3.86,4.16,4.06,6.00,6.17,5.07,6.08,7.05,10.30,9.55,7.70,5.41,5.06,5.00,4.45,6.45,4.91,4.18,Upgrade
10,Current Ratio,3.19,3.19,3.76,3.91,4.21,4.11,6.07,6.24,5.13,6.16,7.26,10.58,9.81,7.91,5.78,5.40,5.09,4.54,6.64,5.09,4.34,Upgrade
11,Asset Turnover,0.16,0.15,0.15,0.16,0.16,0.17,0.18,0.20,0.18,0.19,0.19,0.20,0.19,0.18,0.20,0.17,0.18,0.16,0.15,0.17,Upgrade,
12,Return on Equity (ROE),10.16%,8.43%,8.11%,10.99%,9.20%,9.54%,9.87%,12.92%,7.85%,10.05%,8.97%,11.15%,8.11%,8.59%,11.17%,8.34%,9.17%,9.11%,8.99%,11.11%,Upgrade,
13,Return on Assets (ROA),5.33%,4.48%,4.36%,5.89%,5.03%,5.44%,5.85%,7.89%,5.08%,6.98%,6.39%,7.90%,5.61%,5.81%,7.51%,5.55%,5.98%,5.69%,5.32%,6.26%,Upgrade,
14,Earnings Yield,15.31%,15.70%,15.44%,14.99%,17.19%,18.07%,17.40%,17.64%,17.92%,17.50%,16.71%,15.02%,16.23%,15.36%,15.54%,14.87%,13.34%,14.63%,15.40%,15.40%,14.75%,Upgrade
15,Earnings Yield,15.31%,15.70%,15.44%,14.99%,17.19%,18.07%,17.40%,17.64%,17.92%,17.50%,16.71%,15.02%,16.23%,15.36%,15.54%,14.87%,13.34%,14.63%,15.40%,15.40%,14.75%,Upgrade
16,FCF Yield,-3.47%,-3.55%,-14.59%,-19.46%,-31.90%,-45.83%,-50.91%,-57.57%,-51.44%,-36.30%,-20.39%,-4.70%,2.06%,10.60%,22.22%,36.27%,46.67%,51.58%,53.28%,46.58%,31.92%,Upgrade
17,Dividend Yield,7.99%,-,8.70%,-,9.55%,-,9.77%,-,10.42%,-,10.94%,-,11.25%,-,16.89%,-,15.99%,-,12.42%,-,11.12%,Upgrade
18,Payout Ratio,52.17%,95.77%,115.38%,-,-,110.64%,97.53%,-,-,125.28%,97.89%,-,-,129.91%,100.00%,-,-,118.16%,119.43%,-,-,Upgrade
19,Buyback Yield / Dilution,-0.00%,0.00%,0.02%,-0.02%,-0.01%,0.01%,-0.02%,0.02%,0.03%,-0.03%,-0.02%,0.02%,-0.02%,0.02%,0.00%,-0.00%,0.00%,-0.00%,0.01%,-0.01%,0.02%,Upgrade
20,Total Shareholder Return,7.99%,0.00%,8.72%,-0.02%,9.54%,0.01%,9.75%,0.02%,10.45%,-0.03%,10.92%,0.02%,11.23%,0.02%,16.89%,-0.00%,16.00%,-0.00%,12.43%,-0.01%,11.14%,Upgrade
