,Fiscal Quarter,Q3 2025,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,+20 Quarters
,Period Ending,"Nov '24 Nov 30, 2024","Aug '24 Aug 31, 2024","May '24 May 31, 2024","Feb '24 Feb 29, 2024","Nov '23 Nov 30, 2023","Aug '23 Aug 31, 2023","May '23 May 31, 2023","Feb '23 Feb 28, 2023","Nov '22 Nov 30, 2022","Aug '22 Aug 31, 2022","May '22 May 31, 2022","Feb '22 Feb 28, 2022","Nov '21 Nov 30, 2021","Aug '21 Aug 31, 2021","May '21 May 31, 2021","Feb '21 Feb 28, 2021","Nov '20 Nov 30, 2020","Aug '20 Aug 31, 2020","May '20 May 31, 2020","Feb '20 Feb 29, 2020",+20 Quarters
0,Interest and Dividend Income,371,372.26,362.24,362.26,347.33,340.14,317.63,288.89,263.53,245.83,233.88,227.54,217.16,216.53,218.05,213.8,234.33,240.33,258.31,273.12,Upgrade
1,Total Interest Expense,32.69,32.93,31.61,32.08,29.66,26.3,20.42,16.72,11.32,8.29,7.8,7.27,7.03,8.81,8.73,8.77,9.29,11.21,12.88,14.85,Upgrade
2,Net Interest Income,338.31,339.33,330.63,330.18,317.67,313.84,297.21,272.16,252.21,237.55,226.09,220.27,210.13,207.72,209.33,205.03,225.04,229.12,245.43,258.27,Upgrade
3,Commissions and Fees,37.19,28.11,34.04,34.29,32.13,30.99,31.76,36.84,35.49,30.49,28.89,33.58,24.48,23.92,21.46,21.4,14.92,19.75,20.92,30.19,Upgrade
4,Other Revenue,38.2,36.23,35.97,41.55,32.68,36.38,31.79,26.77,18.22,24.02,22.8,19.09,21.57,18.22,17.33,15.61,20.54,17.07,18.31,18.65,Upgrade
5,Revenue Before Loan Losses,413.7,403.66,400.64,406.02,382.48,381.21,360.76,335.78,305.92,292.05,277.78,272.93,256.18,249.86,248.12,242.05,260.49,265.94,284.66,307.11,Upgrade
6,Provision for Loan Losses,96.93,110.81,111.95,104.49,92.56,90.94,59.5,26.39,43.3,41.05,28.57,19.32,21.4,19.47,-6.45,23,27.4,50.73,71.03,60.24,Upgrade
7,Revenue,316.77,292.85,288.69,301.53,289.92,290.28,301.26,309.39,262.62,251,249.21,253.61,234.78,230.39,254.57,219.05,233.09,215.21,213.63,246.87,Upgrade
8,Revenue Growth (YoY),9.26%,0.89%,-4.17%,-2.54%,10.39%,15.65%,20.89%,21.99%,11.86%,8.95%,-2.11%,15.78%,0.72%,7.05%,19.17%,-11.27%,-6.67%,-13.91%,-20.07%,-13.32%,Upgrade
9,Salaries & Employee Benefits,59.52,58.43,60.8,56.74,55.96,51.87,53.04,53.51,49.93,47.81,48.01,41.63,42.22,39.56,38.91,40.18,39.44,41.46,35.9,37.64,Upgrade
10,Cost of Services Provided,86.15,83.07,82.67,82.19,84.01,80.48,76.58,64.45,85.27,87.62,64.95,75.99,65.86,59.9,65.49,62.85,61.45,54.7,53.36,70.21,Upgrade
11,Other Operating Expenses,20.45,20.45,18.37,15.49,16.44,17.52,22.26,10.62,17.96,16.66,17.88,16.97,17.12,15.66,14.44,16.67,16.67,16.08,15.82,12.54,Upgrade
12,Total Operating Expenses,191.13,188.95,189.3,180.35,181.29,174.58,176.81,149.87,174.15,172.64,150.83,156.39,146.5,135.85,139.13,141.02,137.34,131.84,125.7,141.79,Upgrade
13,Operating Income,125.65,103.9,99.39,121.19,108.63,115.7,124.45,159.52,88.47,78.36,98.38,97.23,88.27,94.54,115.44,78.03,95.75,83.37,87.93,105.08,Upgrade
14,Earnings From Equity Investments,-,-,-,-,-,-,-,-,-,-,-,0.19,0.07,0.3,0.59,0.78,0.6,0.46,1.06,0.45,Upgrade
15,Currency Exchange Gain (Loss),-0.03,-0.04,-0.01,-0.01,-0.04,-0.14,0.12,-0.22,0.19,-0,0.03,0.8,0.02,0.04,0.03,-0.03,0.1,0.01,-0.02,-0.09,Upgrade
16,EBT Excluding Unusual Items,125.61,103.87,99.38,121.18,108.59,115.56,124.57,159.3,88.66,78.36,98.41,98.22,84.84,94.87,116.07,72.74,93.67,91.55,90.09,108.3,Upgrade
17,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,-,-,-,-,7.91,-,-,-,-,-,-,-,-,Upgrade
18,Other Unusual Items,-,-,-,-,0.01,-,-,-,-,2.5,-,-,-,-,-,11.42,-,-,-,-,Upgrade
19,Pretax Income,125.54,103.86,99.35,133.09,108.58,113.41,117.46,149.63,88.55,112.79,98.32,106.13,84.84,90.94,116.06,82.69,93.62,91.55,90.09,108.3,Upgrade
20,Income Tax Expense,20.59,16.75,16.1,23.08,17.74,18.95,20.49,26.33,15.01,18.68,15.66,6.8,13.92,15.56,19.1,11.49,15.65,14.41,14.83,17.08,Upgrade
21,Net Income,104.95,87.11,83.26,110.01,90.84,94.46,96.97,123.3,73.54,94.11,82.66,99.34,70.92,75.38,96.96,71.2,77.97,77.14,75.26,91.22,Upgrade
22,Net Income to Common,104.95,87.11,83.26,110.01,90.84,94.46,96.97,123.3,73.54,94.11,82.66,99.34,70.92,75.38,96.96,71.2,77.97,77.14,75.26,91.22,Upgrade
23,Net Income Growth,15.53%,-7.78%,-14.14%,-10.78%,23.52%,0.37%,17.30%,24.12%,3.70%,24.85%,-14.75%,39.51%,-9.05%,-2.28%,28.83%,-21.94%,-11.87%,-7.73%,-29.52%,-12.09%,Upgrade
24,Shares Outstanding (Basic),419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,Upgrade
25,Shares Outstanding (Diluted),419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,Upgrade
26,Shares Change (YoY),-0.00%,-0.02%,0.02%,0.01%,-0.01%,0.02%,-0.02%,-0.03%,0.03%,0.02%,-0.02%,0.02%,-0.02%,-0.00%,0.00%,-0.00%,0.00%,-0.01%,0.01%,-0.02%,Upgrade
27,EPS (Basic),0.25,0.21,0.20,0.26,0.22,0.23,0.23,0.29,0.18,0.22,0.20,0.24,0.17,0.18,0.23,0.17,0.19,0.18,0.18,0.22,Upgrade
28,EPS (Diluted),0.25,0.21,0.20,0.26,0.22,0.23,0.23,0.29,0.18,0.22,0.20,0.24,0.17,0.18,0.23,0.17,0.19,0.18,0.18,0.22,Upgrade
29,EPS Growth,15.54%,-7.76%,-14.16%,-10.78%,23.53%,0.35%,17.33%,24.16%,3.67%,24.83%,-14.73%,39.49%,-9.03%,-2.28%,28.83%,-21.94%,-11.87%,-7.72%,-29.53%,-12.07%,Upgrade
30,Free Cash Flow,15.57,-11.41,-15.66,-75.72,-248.01,-151.91,-252.29,-376.44,-355.76,-281.2,-59.32,-28.91,-54.07,39.48,86.96,144.72,188.5,368.22,353.89,223.48,Upgrade
31,Free Cash Flow Per Share,0.04,-0.03,-0.04,-0.18,-0.59,-0.36,-0.60,-0.90,-0.85,-0.67,-0.14,-0.07,-0.13,0.09,0.21,0.35,0.45,0.88,0.84,0.53,Upgrade
32,Dividend Per Share,-,0.240,-,0.240,-,0.240,-,0.220,-,0.220,-,0.220,-,0.220,-,0.400,-,0.220,-,0.220,Upgrade
33,Dividend Growth,-,0%,-,9.09%,-,9.09%,-,0%,-,0%,-,-45.00%,-,0%,-,81.82%,-,0%,-,0%,Upgrade
34,Operating Margin,39.66%,35.48%,34.43%,40.19%,37.47%,39.86%,41.31%,51.56%,33.69%,31.22%,39.48%,38.34%,37.60%,41.04%,45.35%,35.62%,41.08%,38.74%,41.16%,42.57%,Upgrade
35,Profit Margin,33.13%,29.74%,28.84%,36.48%,31.33%,32.54%,32.19%,39.85%,28.00%,37.49%,33.17%,39.17%,30.21%,32.72%,38.09%,32.51%,33.45%,35.84%,35.23%,36.95%,Upgrade
36,Free Cash Flow Margin,4.92%,-3.89%,-5.43%,-25.11%,-85.54%,-52.33%,-83.75%,-121.67%,-135.46%,-112.03%,-23.80%,-11.40%,-23.03%,17.14%,34.16%,66.07%,80.87%,171.10%,165.66%,90.53%,Upgrade
37,Effective Tax Rate,16.40%,16.13%,16.20%,17.34%,16.34%,16.71%,17.45%,17.60%,16.95%,16.56%,15.93%,6.41%,16.41%,17.11%,16.46%,13.89%,16.71%,15.74%,16.46%,15.77%,Upgrade
