,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Revenue,8804,15742,7472,10594,6180,10797,5417,8855,4661,7754,Upgrade
1,Revenue Growth (YoY),17.83%,48.60%,20.89%,-1.88%,14.09%,21.92%,16.22%,14.20%,5.07%,11.74%,Upgrade
2,Cost of Revenue,4413,5642,3738,3707,3091,3808,2669,3158,2434,2975,Upgrade
3,Gross Profit,4391,10100,3733,6887,3089,6989,2748,5697,2227,4779,Upgrade
4,"Selling, General & Admin",3044,6951,2612,5181,2148,5307,2067,4234,1599,3675,Upgrade
5,Other Operating Expenses,-194.02,-87.06,-109.91,-194.98,-102.23,-132.64,-113.37,-141.61,-38.34,-63.8,Upgrade
6,Operating Expenses,2850,6863,2503,4986,2046,5175,1954,4093,1561,3611,Upgrade
7,Operating Income,1542,3237,1231,1901,1043,1814,794.61,1604,666.36,1168,Upgrade
8,Interest Expense,-91.86,-104.44,-88.96,-81.18,-104.88,-70.31,-98.88,-61.13,-84.93,-81.45,Upgrade
9,Interest & Investment Income,117.51,113.89,90.61,80.59,65.1,55.69,69.3,69.71,77.44,47.41,Upgrade
10,Earnings From Equity Investments,-5.22,-2.25,-11.95,-15.21,-7.09,-14.09,-,-,-,-,Upgrade
11,Currency Exchange Gain (Loss),-4.94,7.37,21.1,-16.49,23.57,-17.42,6.33,7.78,-32.28,-1.35,Upgrade
12,Other Non Operating Income (Expenses),-8.66,-14.7,-7.54,-13.75,-10.16,-4.1,-4.89,-20.06,-5.14,-7.54,Upgrade
13,EBT Excluding Unusual Items,1549,3236,1234,1855,1010,1764,766.47,1601,621.45,1125,Upgrade
14,Impairment of Goodwill,-70,-70,-,-20,-98,-40,-,-46,-,-50,Upgrade
15,Gain (Loss) on Sale of Investments,79.81,74.21,66.31,44.96,95.5,124.2,57.46,40.04,26.26,38.41,Upgrade
16,Pretax Income,1558,3241,1301,1880,1007,1848,823.93,1595,647.72,1114,Upgrade
17,Income Tax Expense,416.37,1037,384.35,448.26,282.67,416.58,196.8,380.98,156.36,278.87,Upgrade
18,Earnings From Continuing Operations,1142,2204,916.19,1432,724.53,1432,627.14,1214,491.36,834.81,Upgrade
19,Minority Interest in Earnings,-12.38,-48.52,2.45,-27.57,9.76,-7.79,11.34,9.92,-5.32,25.71,Upgrade
20,Net Income,1130,2155,918.64,1404,734.29,1424,638.47,1224,486.03,860.52,Upgrade
21,Net Income to Common,1130,2155,918.64,1404,734.29,1424,638.47,1224,486.03,860.52,Upgrade
22,Net Income Growth,22.98%,53.49%,25.11%,-1.37%,15.01%,16.37%,31.36%,42.19%,41.84%,17.85%,Upgrade
23,Shares Outstanding (Basic),10914,10839,10851,10837,10815,10814,10739,10699,10694,10736,Upgrade
24,Shares Outstanding (Diluted),11513,11430,11421,11975,10897,11827,10860,11802,10774,11015,Upgrade
25,Shares Change (YoY),0.80%,-4.55%,4.81%,1.25%,0.34%,0.22%,0.80%,7.14%,0.26%,2.52%,Upgrade
26,EPS (Basic),0.10,0.20,0.08,0.13,0.07,0.13,0.06,0.11,0.05,0.08,Upgrade
27,EPS (Diluted),0.10,0.19,0.08,0.12,0.07,0.13,0.06,0.11,0.05,0.08,Upgrade
28,EPS Growth,21.29%,56.03%,23.92%,-2.63%,14.63%,15.09%,30.38%,40.31%,41.38%,15.04%,Upgrade
29,Free Cash Flow,-3806,7570,-791.07,4449,-1906,3499,-1406,3631,-934.98,3681,Upgrade
30,Free Cash Flow Per Share,-0.33,0.66,-0.07,0.37,-0.17,0.30,-0.13,0.31,-0.09,0.33,Upgrade
31,Dividend Per Share,0.055,0.182,0.047,0.117,0.041,0.108,0.037,0.083,0.031,0.055,Upgrade
32,Dividend Growth,18.05%,55.92%,14.24%,7.63%,9.48%,30.50%,21.47%,51.44%,12.14%,7.94%,Upgrade
33,Operating Margin,17.51%,20.56%,16.48%,17.95%,16.88%,16.80%,14.67%,18.12%,14.30%,15.07%,Upgrade
34,Profit Margin,12.83%,13.69%,12.29%,13.26%,11.88%,13.19%,11.79%,13.82%,10.43%,11.10%,Upgrade
35,Free Cash Flow Margin,-43.23%,48.09%,-10.59%,41.99%,-30.84%,32.41%,-25.95%,41.01%,-20.06%,47.47%,Upgrade
36,EBITDA,1770,3646,1554,2162,1301,2038,1053,1885,878.61,1329,Upgrade
37,D&A For EBITDA,228.39,408.99,323.23,260.7,257.73,223.76,258.18,280.9,212.24,160.36,Upgrade
38,EBIT,1542,3237,1231,1901,1043,1814,794.61,1604,666.36,1168,Upgrade
