,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+7 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+7 Quarters
0,Cash & Equivalents,811.04,578.11,661.13,635.26,509.45,636.01,602.98,634.99,-,470.06,480.11,650.16,650.16,432.55,-,413.27,413.27,522.96,522.96,252.11,Upgrade
1,Long-Term Investments,340.41,340.56,276.18,278.07,262.32,202.15,224.51,236.17,-,119.26,118.64,129.21,129.21,90.65,-,83.85,83.85,59.61,59.61,60.54,Upgrade
2,Loans & Lease Receivables,4337,10262,4302,11207,4348,10097,3863,9820,-,8761,4095,8473,8473,7535,-,7382,7382,-,-,-,Upgrade
3,Other Receivables,6.83,5.51,4.95,4.68,4.11,5.54,6.28,8.25,-,8.59,5.36,5.52,5.52,7.83,-,6.78,6.78,3706,3706,3466,Upgrade
4,"Property, Plant & Equipment",46.74,48.29,41.23,35.97,25.98,28.87,32.94,36.35,-,35.63,38.98,42.27,42.27,8.03,-,13.04,13.04,17.39,17.39,22.35,Upgrade
5,Other Intangible Assets,18.63,19.04,18.93,19.56,15.57,15.87,15.35,15.83,-,12.64,13.23,13.57,13.57,10.43,-,10.31,10.31,5.82,5.82,6.39,Upgrade
6,Other Current Assets,6054,144.22,6003,141.38,5947,100.81,5472,87.55,-,20.46,4548,47.79,47.79,92.75,-,201.89,201.89,144.69,144.69,171.09,Upgrade
7,Long-Term Deferred Tax Assets,90.92,90.92,92.54,92.54,82.22,82.22,75.84,75.84,-,67.09,66.64,66.64,66.64,57.52,-,53.22,53.22,48.48,48.48,43.62,Upgrade
8,Other Long-Term Assets,0.14,0.15,0.17,0.18,0.19,0.29,0.38,0.27,-,0.45,0.54,0.63,0.63,0.79,-,0.54,0.54,2899,2899,2967,Upgrade
9,Total Assets,11705,11489,11400,12415,11195,11168,10293,10915,-,9495,9366,9429,9429,8236,-,8165,8165,7404,7404,6989,Upgrade
10,Accounts Payable,899.95,640.98,737.19,927.58,873.54,672.81,708.54,781.36,-,814.66,692.33,625.96,625.96,505.77,-,780.67,780.67,357.32,357.32,176.55,Upgrade
11,Accrued Expenses,9,13.21,9.51,74.33,8.03,38.84,9.85,53.41,-,30.95,9.38,45.42,45.42,36.01,-,57.2,57.2,38.74,38.74,41.45,Upgrade
12,Short-Term Debt,1373,-,3183,-,2821,4037,1776,-,-,-,1301,-,-,-,-,-,-,-,-,-,Upgrade
13,Current Portion of Long-Term Debt,-,4503,-,6302,-,-,-,3890,-,3935,-,2832,2832,2822,-,3068,3068,2953,2953,2650,Upgrade
14,Current Portion of Leases,-,12.09,-,11.91,-,12.4,-,13.14,-,13.58,-,12.42,12.42,2.92,-,1.95,1.95,6.53,6.53,8.86,Upgrade
15,Long-Term Debt,2361,2292,1078,1110,1400,2563,1914,2505,-,1133,2104,2539,2539,1608,-,1085,1085,941.97,941.97,1509,Upgrade
16,Long-Term Leases,4.93,2.41,5.52,8.09,11.19,13.98,16.62,19.47,-,20.81,26.86,28.06,28.06,2.9,-,4.05,4.05,5,5,8.66,Upgrade
17,Long-Term Unearned Revenue,-,73.13,-,87.15,-,86.42,-,89.91,-,87.69,-,91,91,86.13,-,86.86,86.86,79.49,79.49,72.78,Upgrade
18,Current Income Taxes Payable,10.14,8.81,8.03,14.14,14.5,11.08,9.4,18.14,-,12.39,41.2,32.14,32.14,17.8,-,26.32,26.32,18.43,18.43,14.49,Upgrade
