,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+7 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+7 Quarters
0,Market Capitalization,1067,960,947,880,773,787,840,867,867,920,987,987,1133,1200,1267,1413,1600,1133,1173,1107,-,Upgrade
1,Market Cap Growth,22.03%,22.03%,12.70%,1.54%,-10.77%,-14.49%,-14.86%,-12.16%,-23.53%,-23.33%,-22.11%,-30.19%,-29.17%,5.88%,7.95%,27.71%,-,-,-,-,-,Upgrade
2,PE Ratio,3.61,3.25,3.31,2.99,2.70,2.81,3.17,3.34,3.39,3.75,3.99,4.08,4.71,5.28,5.84,6.71,8.34,6.55,7.53,7.22,-,Upgrade
3,PS Ratio,1.94,1.74,1.81,1.66,1.48,1.50,1.69,1.71,1.78,1.36,2.12,2.10,2.52,2.80,3.06,3.00,4.26,3.30,3.74,3.63,-,Upgrade
4,PB Ratio,0.38,0.34,0.36,0.33,0.29,0.31,0.34,0.33,0.35,-,0.40,0.38,0.45,0.48,0.54,0.62,0.70,0.52,0.58,0.55,-,Upgrade
5,P/FCF Ratio,3.66,3.29,3.14,-1.77,-,-1.29,-,-4.23,-,-,-2.82,-,-,-,-,47.92,-,-,-4.41,-2.50,-,Upgrade
6,P/OCF Ratio,2.74,2.74,2.69,-1.92,-,-1.31,-,-4.44,-,-,-2.88,-,-,-,-,34.01,-,-,-4.52,-2.54,-,Upgrade
7,Debt / Equity Ratio,1.48,1.48,2.78,1.73,3.10,1.80,2.92,1.63,2.89,-,2.42,1.63,2.63,2.63,2.27,2.17,2.17,2.17,2.13,2.13,3.00,Upgrade
8,Debt / FCF Ratio,14.20,14.20,24.29,-9.28,-,-7.47,-,-20.66,-,-,-17.09,-,-,-,-,167.32,-,-,-16.10,-9.68,-,Upgrade
9,Quick Ratio,0.86,0.86,1.85,0.71,1.50,0.74,2.00,0.86,2.02,-,1.74,1.08,2.32,2.32,2.07,-,1.77,1.77,1.09,1.09,1.13,Upgrade
10,Current Ratio,1.87,1.87,1.87,1.56,1.51,1.65,2.01,1.92,2.04,-,1.75,2.16,2.33,2.33,2.10,-,1.82,1.82,1.13,1.13,1.18,Upgrade
11,Asset Turnover,0.12,0.02,0.07,-,0.12,0.02,0.07,-,-,0.02,0.07,0.04,0.04,-,-,0.04,0.04,0.04,0.04,0.04,Upgrade,
12,Return on Equity (ROE),12.39%,11.41%,11.03%,8.80%,13.27%,13.25%,9.91%,-,-,10.83%,10.53%,9.64%,9.88%,8.64%,11.50%,8.72%,8.92%,8.51%,9.67%,9.20%,Upgrade,
13,Return on Assets (ROA),2.65%,2.45%,2.26%,1.77%,2.74%,2.81%,2.10%,-,-,2.42%,2.33%,2.10%,2.24%,-,-,2.05%,2.15%,2.10%,2.17%,1.83%,Upgrade,
14,Earnings Yield,27.67%,30.74%,30.21%,33.42%,37.02%,35.57%,31.55%,29.93%,29.49%,26.69%,25.04%,24.50%,21.22%,18.94%,17.13%,14.91%,11.98%,15.28%,13.28%,13.86%,-,Upgrade
15,Earnings Yield,27.67%,30.74%,30.21%,33.42%,37.02%,35.57%,31.55%,29.93%,29.49%,26.69%,25.04%,24.50%,21.22%,18.94%,17.13%,14.91%,11.98%,15.28%,13.28%,13.86%,-,Upgrade
16,FCF Yield,27.34%,30.38%,31.82%,-56.61%,-95.07%,-77.33%,-132.24%,-23.65%,-88.71%,-33.09%,-35.45%,-101.98%,-73.87%,-51.32%,-32.05%,2.09%,2.01%,-10.85%,-22.69%,-39.92%,-,Upgrade
17,Dividend Yield,9.36%,-,-,-,14.29%,-,-,-,12.73%,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
18,Payout Ratio,47.16%,386.33%,-,96.16%,-,328.32%,-,108.16%,-,322.97%,-,97.85%,58.55%,58.55%,-,51.85%,59.86%,59.86%,-,-,54.65%,Upgrade
19,Buyback Yield / Dilution,-,-,-,-,-,-,-,0.00%,-,-,-,0.01%,0.01%,-2.83%,-,-33.35%,-33.35%,-29.67%,-29.67%,-,Upgrade,
20,Total Shareholder Return,9.36%,-,-,-,14.29%,-,-,-,12.73%,-,-,-,0.01%,0.01%,-2.83%,-,-33.35%,-33.35%,-29.67%,-29.67%,-,Upgrade
