,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+7 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+7 Quarters
0,Interest and Dividend Income,180.24,365.87,-,691.93,180.17,330.96,-,613.4,-299.3,149.14,150.17,144.03,144.03,121.18,132.12,124.09,124.09,116.38,116.38,108.04,Upgrade
1,Total Interest Expense,-146.37,146.37,-,292.82,-143.95,143.95,-,272.49,-133.18,133.18,-,64.95,64.95,116.64,-,58.7,58.7,57.72,57.72,57.69,Upgrade
2,Net Interest Income,326.61,219.5,-,399.11,324.12,187.01,-,340.9,-166.13,15.96,150.17,79.08,79.08,4.55,132.12,65.39,65.39,58.66,58.66,50.35,Upgrade
3,Other Revenue,86.85,-201.31,207.06,-603.91,92.55,-180.15,190.82,-541.79,548.94,-27.07,29.84,2.77,2.77,-20.99,24.38,1.53,1.53,1.42,1.42,0.97,Upgrade
4,Revenue Before Loan Losses,359.35,72.3,207.06,-63.14,349.26,74.26,190.82,-71.14,319.56,52.14,180.01,111.97,111.97,38.9,156.5,94.43,94.43,85.88,85.88,75.93,Upgrade
5,Provision for Loan Losses,11.84,23.17,7.6,35.8,12.45,21.1,8.9,13.15,9.65,15.5,11.28,15.81,15.81,19.57,1.82,9.57,9.57,12.66,12.66,6.11,Upgrade
6,Revenue,347.51,49.13,199.46,-98.94,336.81,53.15,181.92,-84.29,309.91,36.64,168.73,96.16,96.16,19.33,154.68,84.86,84.86,73.21,73.21,69.82,Upgrade
7,Revenue Growth (YoY),3.17%,-7.57%,9.64%,-,8.68%,45.07%,7.82%,-,222.29%,89.54%,9.08%,13.32%,13.32%,-73.60%,111.27%,21.54%,21.54%,12.10%,12.10%,18.80%,Upgrade
8,Salaries & Employee Benefits,-37.39,37.39,-,131.55,-37.09,37.09,-,111.71,-32.56,32.56,-,19.55,19.55,31.97,-,33.82,33.82,-,-,32.03,Upgrade
9,Cost of Services Provided,296.92,-92.33,108.83,-275.14,299.93,-86.74,103.17,-257.49,274.81,-82.6,96.44,9.08,9.08,-75.66,85.21,-11.79,-11.79,25.13,25.13,-13.61,Upgrade
10,Other Operating Expenses,-5.01,5.54,-0.5,-30.35,-16.67,7.16,-0.54,-11.78,-5.06,0.54,-1.03,2.41,2.41,5.57,-4.36,-0.27,-0.27,-2.5,-2.5,2.67,Upgrade
11,Total Operating Expenses,245.06,-39.94,108.33,-157.84,237.55,-33.88,102.63,-137.98,227.99,-40.29,95.41,36.71,36.71,-30.34,80.84,28.85,28.85,22.63,22.63,26.77,Upgrade
12,Operating Income,102.45,89.07,91.13,58.9,99.27,87.03,79.29,53.69,81.92,76.93,73.31,59.45,59.45,49.67,73.84,56.01,56.01,50.59,50.59,43.05,Upgrade
13,Earnings From Equity Investments,-3.01,3.01,-,21.91,-7.83,7.83,-,15.14,0.93,-0.93,-,6.79,6.79,5.81,-,-0.38,-0.38,-0.47,-0.47,-0.13,Upgrade
14,Currency Exchange Gain (Loss),0,-0,-,-0.19,-0,0,-,0.11,-0.02,0.02,-,-0.08,-0.08,-0.02,-,0.02,0.02,1.98,1.98,-0.01,Upgrade
15,EBT Excluding Unusual Items,102.65,92.08,91.13,71.77,100.28,94.86,79.29,68.93,82.82,76.03,73.31,66.17,66.17,55.46,73.84,55.66,55.66,52.1,52.1,42.91,Upgrade
16,Gain (Loss) on Sale of Investments,-0.07,1.63,-1.63,-1.94,1.94,1.48,-1.48,1.27,-1.27,0.77,-0.77,-,-,0.37,-0.37,-,-,-,-,-,Upgrade
17,Pretax Income,102.58,93.71,89.49,69.83,102.21,96.35,77.81,70.26,81.5,76.8,72.54,66.17,66.17,55.83,73.46,55.66,55.66,52.1,52.1,42.91,Upgrade
18,Income Tax Expense,25.62,23.59,22.35,17.59,25.57,21.03,22.13,17.13,20.37,19.75,17.74,16.64,16.64,14.04,18.39,13.89,13.89,13.13,13.13,10.89,Upgrade
19,Net Income,76.96,70.12,67.14,52.24,76.65,75.31,55.67,53.13,61.12,57.05,54.81,49.53,49.53,41.79,55.08,41.77,41.77,38.97,38.97,32.02,Upgrade
20,Net Income to Common,76.96,70.12,67.14,52.24,76.65,75.31,55.67,53.13,61.12,57.05,54.81,49.53,49.53,41.79,55.08,41.77,41.77,38.97,38.97,32.02,Upgrade
21,Net Income Growth,0.41%,-6.90%,20.59%,-1.67%,25.39%,32.02%,1.58%,7.27%,23.42%,36.52%,-0.49%,18.58%,18.58%,7.24%,41.35%,30.44%,30.44%,5.01%,5.01%,-0.18%,Upgrade
22,Shares Outstanding (Basic),1333,1333,1333,1333,1333,1333,1333,1333,-,1333,1333,1333,1333,1333,-,1334,1334,1297,1297,1000,Upgrade
23,Shares Outstanding (Diluted),1333,1333,1333,1333,1333,1333,1333,1333,-,1333,1333,1333,1333,1333,-,1334,1334,1297,1297,1000,Upgrade
24,Shares Change (YoY),-,-,-,-,-,-,-,-0.00%,-,-,-,-0.01%,-0.01%,2.83%,-,33.35%,33.35%,29.67%,29.67%,-,Upgrade
25,EPS (Basic),0.06,0.05,0.05,0.04,0.06,0.06,0.04,0.04,-,0.04,0.04,0.04,0.04,0.03,-,0.03,0.03,0.03,0.03,0.03,Upgrade
26,EPS (Diluted),0.06,0.05,0.05,0.04,0.06,0.06,0.04,0.04,-,0.04,0.04,0.04,0.04,0.03,-,0.03,0.03,0.03,0.03,0.03,Upgrade
27,EPS Growth,0.41%,-6.90%,20.59%,-1.66%,-,32.02%,1.58%,7.27%,-,36.52%,-,18.59%,18.59%,4.29%,-,-2.19%,-2.19%,-19.02%,-19.02%,-0.18%,Upgrade
28,Free Cash Flow,202.43,150.61,679.45,-769.16,219.42,-589.34,471.73,-668.65,-241.78,259.32,-28.92,-264.52,-264.52,-256.59,103.62,-92.3,-92.3,105.84,105.84,-227.16,Upgrade
29,Free Cash Flow Per Share,0.15,0.11,0.51,-0.58,0.16,-0.44,0.35,-0.50,-,0.19,-0.02,-0.20,-0.20,-0.19,-,-0.07,-0.07,0.08,0.08,-0.23,Upgrade
30,Dividend Per Share,-,-,-,0.068,-,-,-,0.060,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
31,Dividend Growth,-,-,-,13.33%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
32,Operating Margin,29.48%,181.30%,45.69%,-,29.47%,163.73%,43.59%,-,26.43%,209.96%,43.45%,61.83%,61.83%,256.93%,47.74%,66.01%,66.01%,69.09%,69.09%,61.65%,Upgrade
33,Profit Margin,22.15%,142.73%,33.66%,-,22.76%,141.69%,30.60%,-,19.72%,155.69%,32.48%,51.51%,51.51%,216.16%,35.61%,49.22%,49.22%,53.22%,53.22%,45.86%,Upgrade
34,Free Cash Flow Margin,58.25%,306.56%,340.65%,-,65.15%,-1108.73%,259.31%,-,-78.02%,707.73%,-17.14%,-275.09%,-275.09%,-1327.33%,66.99%,-108.77%,-108.77%,144.57%,144.57%,-325.34%,Upgrade
35,Effective Tax Rate,24.98%,25.17%,24.98%,25.19%,25.01%,21.83%,28.45%,24.38%,25.00%,25.72%,24.45%,25.15%,25.15%,25.15%,25.03%,24.95%,24.95%,25.21%,25.21%,25.37%,Upgrade
36,Revenue as Reported,638.71,-,207.06,-,614.34,-,190.82,-,551.71,-,180.01,-,-,-,156.5,-,-,-,-,-,Upgrade
