,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+4 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+4 Quarters
0,Operating Revenue,2573,2673,2650,2182,2605,3251,2571,2539,2623,3375,3447,3145,3377,3559,3362,2615,2635,2625,2452,2049,Upgrade
1,Other Revenue,-,-133.99,133.99,-,-,-175.17,175.17,-,-,-189.18,189.18,-,240.45,-54.15,54.15,-,92.3,-49.62,49.62,-,Upgrade
2,Revenue,2573,2539,2784,2182,2605,3076,2746,2539,2623,3186,3636,3145,3618,3504,3416,2615,2727,2575,2501,2049,Upgrade
3,Revenue Growth (YoY),-1.23%,-17.46%,1.35%,-14.04%,-0.67%,-3.45%,-24.47%,-19.27%,-27.50%,-9.09%,6.44%,20.24%,32.65%,36.07%,36.57%,27.62%,1.88%,0.78%,3.93%,-14.87%,Upgrade
4,Cost of Revenue,3199,1958,2643,1944,3269,2391,2622,2224,2556,2565,2783,2423,3328,2746,2576,1914,2208,1720,2089,1393,Upgrade
5,Gross Profit,-625.62,581.38,140.71,238.73,-664.29,685.68,124.84,314.27,66.67,621.39,852.97,721.09,289.86,758.33,840.48,701.34,519.19,855.48,412.24,656.39,Upgrade
6,"Selling, General & Admin",-381.23,163.62,110.89,106.71,-357.34,170.85,90.94,95.56,-35.46,365.12,64.84,123.79,-100.89,351.74,24.34,131.42,-87.68,303.14,-91.12,250.46,Upgrade
7,Research & Development,-44.92,28.53,14.35,2.05,-48.36,20.62,17.92,9.83,19.17,20.48,19.94,20.15,-2.46,30.75,27.11,23.71,26.14,15.6,10.31,13.44,Upgrade
8,Other Operating Expenses,-42.56,-2.27,31.43,13.4,-28.25,8.07,8.43,11.75,-1.71,-3.99,19.52,23.41,22.63,-2.33,20.63,19.4,23.4,4.94,17.72,9.3,Upgrade
9,Operating Expenses,-466.97,187.99,158.18,120.8,-434.21,199.59,116.87,117.75,-18,379.58,103.75,167.99,-85.58,380.14,72.22,174.68,-38.31,323.29,-65.45,276.36,Upgrade
10,Operating Income,-158.65,393.39,-17.47,117.93,-230.08,486.09,7.97,196.51,84.67,241.82,749.22,553.1,375.44,378.2,768.26,526.67,557.5,532.2,477.69,380.03,Upgrade
11,Interest Expense,-98.12,-0.81,-1.03,-1.9,-147.13,-0.21,-0.16,-0.15,-0.08,-,-,-,-,-,-,-0.53,-3.43,-5.87,-7.59,-13.57,Upgrade
12,Interest & Investment Income,3.74,28.39,33,36.73,0.51,42.42,51.16,53.55,-,54.12,57.16,53.76,48.46,41.5,41.92,38.81,31.5,1.4,2.35,1.74,Upgrade
13,Currency Exchange Gain (Loss),-,-2.01,2.01,-,-,-0.42,0.42,-,-,-0.48,0.48,-,-0.67,-0.23,0.23,-,-1.68,-0.91,0.91,-,Upgrade
14,Other Non Operating Income (Expenses),-17.38,23.21,-10.8,0.69,-45.46,5.61,2.88,1.59,58.14,13.16,6.27,3.26,-15.52,3.11,1.09,10.48,-11.27,1.43,5.04,4.18,Upgrade
15,EBT Excluding Unusual Items,-270.41,442.16,5.71,153.46,-422.16,533.51,62.27,251.5,142.73,308.61,813.13,610.13,407.72,422.58,811.51,575.43,572.63,528.24,478.41,372.38,Upgrade
16,Gain (Loss) on Sale of Investments,10.32,-6.08,0.24,-4.48,3.01,-0.15,-0.64,-2.21,-0.66,-,-,-,-,-,-,-,-3.12,4.67,0.02,-,Upgrade
17,Gain (Loss) on Sale of Assets,-0.32,-,0.32,-,-0.12,0.01,-0.01,0.12,0.02,0.02,-,-,-18.59,-0.35,0.66,0.12,0.17,0.09,0.09,-,Upgrade
18,Asset Writedown,323.87,-323.87,147.89,-147.89,332.94,-332.94,83.02,-83.02,-171.92,-86.39,-,-,-29.94,-,-,-,4.39,-9.41,10.19,-10.19,Upgrade
19,Other Unusual Items,-,-12.53,2.47,10.06,-,-0.03,0.03,-,-,-11.96,0.04,-,35.82,-0.52,0.52,-,21.8,0.08,-0.08,-,Upgrade
20,Pretax Income,63.46,99.69,156.63,11.14,-86.33,200.4,144.67,166.39,-29.83,210.27,813.18,610.13,395.01,421.71,812.69,575.54,595.86,523.66,488.63,362.19,Upgrade
21,Income Tax Expense,67.74,-4.45,37.11,-5.05,-28.75,27.46,24.96,28.88,-96.86,27.59,131.29,94.92,65.51,68.71,129.71,90.53,81.8,78.71,74.73,50.88,Upgrade
22,Net Income,-4.28,104.13,119.51,16.19,-57.58,172.94,119.71,137.5,67.03,182.68,681.89,515.2,329.5,352.99,682.98,485.01,514.06,444.95,413.91,311.31,Upgrade
23,Net Income to Common,-4.28,104.13,119.51,16.19,-57.58,172.94,119.71,137.5,67.03,182.68,681.89,515.2,329.5,352.99,682.98,485.01,514.06,444.95,413.91,311.31,Upgrade
24,Net Income Growth,-,-39.79%,-0.16%,-88.23%,-,-5.33%,-82.44%,-73.31%,-79.66%,-48.25%,-0.16%,6.22%,-35.90%,-20.67%,65.01%,55.80%,19.43%,5.11%,2.62%,-22.82%,Upgrade
25,Shares Outstanding (Basic),3712,2945,4999,4047,4827,3158,3990,4583,4249,3846,3933,4047,4015,3921,3927,4103,3806,3473,3827,3425,Upgrade
26,Shares Outstanding (Diluted),3712,2945,4999,4047,4827,3158,3990,4583,4249,3846,3933,4047,4015,3921,3927,4103,3806,3473,3827,3425,Upgrade
27,Shares Change (YoY),-23.10%,-6.74%,25.29%,-11.69%,13.61%,-17.90%,1.44%,13.25%,5.83%,-1.91%,0.17%,-1.37%,5.49%,12.88%,2.60%,19.81%,4.38%,-2.44%,-,-,Upgrade
28,EPS (Basic),-0.00,0.04,0.02,0.00,-0.01,0.05,0.03,0.03,0.02,0.05,0.17,0.13,0.08,0.09,0.17,0.12,0.14,0.13,0.11,0.09,Upgrade
29,EPS (Diluted),-0.00,0.04,0.02,0.00,-0.01,0.05,0.03,0.03,0.02,0.05,0.17,0.13,0.08,0.09,0.17,0.12,0.14,0.13,0.11,0.09,Upgrade
30,EPS Growth,-,-35.44%,-20.31%,-86.67%,-,15.30%,-82.70%,-76.43%,-80.78%,-47.24%,-0.33%,7.70%,-39.24%,-29.72%,60.83%,30.03%,14.41%,7.73%,-,-,Upgrade
31,Free Cash Flow,-,383.5,-5.01,75.03,-,92.15,97.82,-653.47,-265.79,883.41,966.01,276.79,685.41,965.41,391.9,1005,304.77,522.26,740.1,382.82,Upgrade
32,Free Cash Flow Per Share,-,0.13,-0.00,0.02,-,0.03,0.02,-0.14,-0.06,0.23,0.25,0.07,0.17,0.25,0.10,0.24,0.08,0.15,0.19,0.11,Upgrade
33,Dividend Per Share,-,-,-,-,-,-,-,-,-,-,-,-,0.318,-,-,-,0.227,-,-,-,Upgrade
34,Dividend Growth,-,-,-,-,-,-,-,-,-,-,-,-,39.99%,-,-,-,66.64%,-,-,-,Upgrade
35,Gross Margin,-24.32%,22.90%,5.05%,10.94%,-25.50%,22.29%,4.55%,12.38%,2.54%,19.50%,23.46%,22.93%,8.01%,21.64%,24.60%,26.82%,19.04%,33.22%,16.48%,32.03%,Upgrade
36,Operating Margin,-6.17%,15.49%,-0.63%,5.40%,-8.83%,15.80%,0.29%,7.74%,3.23%,7.59%,20.60%,17.59%,10.38%,10.79%,22.49%,20.14%,20.44%,20.66%,19.10%,18.55%,Upgrade
37,Profit Margin,-0.17%,4.10%,4.29%,0.74%,-2.21%,5.62%,4.36%,5.42%,2.56%,5.73%,18.75%,16.38%,9.11%,10.07%,19.99%,18.55%,18.85%,17.28%,16.55%,15.19%,Upgrade
38,Free Cash Flow Margin,-,15.10%,-0.18%,3.44%,-,3.00%,3.56%,-25.74%,-10.13%,27.73%,26.57%,8.80%,18.95%,27.55%,11.47%,38.43%,11.17%,20.28%,29.59%,18.68%,Upgrade
39,EBITDA,-,-,151.89,-,-56.06,660.11,178.43,370.53,260.79,414.01,925.6,727.88,550.22,547.7,942.53,696.18,727.01,694.3,646.25,542.13,Upgrade
40,EBITDA Margin,-,-,5.46%,-,-2.15%,21.46%,6.50%,14.59%,9.94%,12.99%,25.45%,23.15%,15.21%,15.63%,27.59%,26.62%,26.66%,26.96%,25.83%,26.46%,Upgrade
41,D&A For EBITDA,-,-,169.36,-,174.01,174.01,170.46,174.01,176.12,172.2,176.38,174.79,174.79,169.51,174.27,169.51,169.51,162.1,168.55,162.1,Upgrade
42,EBIT,-158.65,393.39,-17.47,117.93,-230.08,486.09,7.97,196.51,84.67,241.82,749.22,553.1,375.44,378.2,768.26,526.67,557.5,532.2,477.69,380.03,Upgrade
43,EBIT Margin,-6.17%,15.49%,-0.63%,5.40%,-8.83%,15.80%,0.29%,7.74%,3.23%,7.59%,20.60%,17.59%,10.38%,10.79%,22.49%,20.14%,20.44%,20.66%,19.10%,18.55%,Upgrade
