,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+5 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+5 Quarters
0,Market Capitalization,18690,16798,16629,12293,15405,18423,18209,23497,20643,14495,20161,13404,12591,14206,20504,12516,6439,8656,9001,10676,10164,Upgrade
1,Market Cap Growth,-8.82%,-8.82%,-8.68%,-47.68%,-25.37%,27.10%,-9.68%,75.29%,63.94%,2.04%,-1.68%,7.10%,95.56%,64.11%,127.79%,17.23%,-36.65%,40.61%,-,-,-,Upgrade
2,Enterprise Value,18736,16844,16691,12569,15662,18681,17922,23352,20436,14288,19118,13429,12573,14090,20285,12237,6018,8275,8510,10462,10124,Upgrade
3,Last Close Price,93.05,83.63,82.85,61.25,76.88,91.94,91.17,117.64,103.49,72.67,101.24,67.31,69.29,78.18,113.05,69.01,35.41,47.61,49.51,58.66,55.85,Upgrade
4,PE Ratio,88.62,79.65,120.47,64.82,76.77,73.51,65.65,88.19,88.32,72.42,120.51,120.02,121.94,183.65,358.29,161.12,101.87,177.28,123.24,326.61,-,Upgrade
5,Forward PE,39.76,40.60,42.99,30.86,39.23,54.87,50.56,81.35,80.72,66.16,110.53,128.33,128.33,128.33,128.33,128.33,128.33,128.33,153.98,194.76,288.10,Upgrade
6,PS Ratio,10.56,9.49,10.30,7.17,9.21,10.73,10.75,14.91,13.86,10.47,17.11,13.65,14.01,17.14,30.87,20.27,14.84,26.32,27.33,51.18,48.08,Upgrade
7,PB Ratio,7.40,6.63,6.57,4.98,6.36,7.73,7.84,10.57,9.48,6.88,9.86,6.83,13.75,15.83,23.70,15.07,7.95,10.84,11.41,14.22,13.61,Upgrade
8,P/TBV Ratio,6.88,6.88,6.81,5.17,6.61,8.02,8.09,10.91,9.80,7.12,10.17,7.05,14.67,16.90,24.66,15.72,8.29,11.31,11.88,14.81,13.71,Upgrade
