,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,9105,15228,25829,17378,14904,17592,16245,15323,14596,8221,Upgrade
1,Short-Term Investments,21075,23410,15446,12016,11434,9305,7244,6123,7990,5414,Upgrade
2,Trading Asset Securities,-,-,-,-,-,-,-,270,290,-,Upgrade
3,Cash & Short-Term Investments,30180,38638,41275,29394,26338,26897,23489,21716,22876,13635,Upgrade
4,Cash Growth,-26.88%,31.45%,56.71%,9.28%,12.13%,23.86%,2.68%,59.27%,149.34%,23.77%,Upgrade
5,Accounts Receivable,3363,3732,2744,2978,3038,3296,3237,3731,3539,3896,Upgrade
6,Other Receivables,57,49,-,-,84,73,54,44,64,37,Upgrade
7,Receivables,3420,3781,2744,2978,3122,3369,3291,3775,3603,3933,Upgrade
8,Inventory,8013,7210,6487,8490,8192,7644,5379,5486,5004,4405,Upgrade
9,Other Current Assets,1914,2511,1470,1734,1737,1992,1603,1740,1024,1347,Upgrade
10,Total Current Assets,43527,52140,51976,42596,39389,39902,33762,32717,32507,23320,Upgrade
11,"Property, Plant & Equipment",13100,13050,12227,12789,11848,10390,8616,6837,5548,5806,Upgrade
12,Long-Term Investments,36384,23015,16145,10408,9867,9749,9196,9728,9807,10615,Upgrade
13,Goodwill,-,405,-,-,-,-,-,-,-,-,Upgrade
14,Other Intangible Assets,2029,1684,1439,1480,1505,1531,1587,1582,741,681,Upgrade
15,Long-Term Deferred Tax Assets,1316,1367,1328,1378,1172,1053,1032,960,922,746,Upgrade
16,Other Long-Term Assets,822,567,571,544,562,43,-,43,-,50,Upgrade
17,Total Assets,97178,92228,83686,69195,64343,62668,54193,51867,49525,41218,Upgrade
18,Accounts Payable,3814,3216,2369,2768,2683,3168,1731,2392,2097,2977,Upgrade
19,Accrued Expenses,2532,3532,3204,3020,2598,3138,2573,2112,1747,2198,Upgrade
20,Short-Term Debt,3500,2900,1000,8212,8273,1000,-,1000,2200,1200,Upgrade
21,Current Portion of Long-Term Debt,8052,1096,2059,3986,3509,748,90,968,1800,1359,Upgrade
22,Current Portion of Leases,2801,2701,2612,2867,2376,2237,1907,1273,829,1018,Upgrade
23,Current Income Taxes Payable,2016,2825,1647,2169,1391,1816,1395,1507,1009,1225,Upgrade
24,Current Unearned Revenue,1056,1118,1002,993,919,959,1193,1067,1613,1588,Upgrade
25,Other Current Liabilities,3581,3203,1858,2192,2000,2877,1452,1396,1043,847,Upgrade
26,Total Current Liabilities,27352,20591,15751,26207,23749,15943,10341,11715,12338,12412,Upgrade
27,Long-Term Debt,3882,10948,10735,492,993,11425,12080,12456,13827,6644,Upgrade
28,Long-Term Leases,3514,3824,3495,3938,4030,2908,2185,1246,627,845,Upgrade
29,Long-Term Deferred Tax Liabilities,800,855,899,691,675,655,488,527,363,256,Upgrade
30,Other Long-Term Liabilities,-,-,-,28,54,74,99,99,-,-,Upgrade
31,Total Liabilities,35548,36218,30880,31356,29501,31005,25193,26043,27155,20157,Upgrade
32,Common Stock,272,272,272,262,262,261,261,261,261,261,Upgrade
33,Additional Paid-In Capital,15229,15188,15188,4681,4681,4648,4648,4618,4609,4559,Upgrade
34,Retained Earnings,39630,34930,31786,28890,26396,24386,22532,19746,16577,15823,Upgrade
35,Comprehensive Income & Other,2175,1070,1455,567,313,-372,-591,-612,-160,-561,Upgrade
36,Total Common Equity,57306,51460,48701,34400,31652,28923,26850,24013,21287,20082,Upgrade
37,Minority Interest,4324,4550,4105,3439,3190,2740,2150,1811,1083,979,Upgrade
38,Shareholders' Equity,61630,56010,52806,37839,34842,31663,29000,25824,22370,21061,Upgrade
39,Total Liabilities & Equity,97178,92228,83686,69195,64343,62668,54193,51867,49525,41218,Upgrade
40,Total Debt,21749,21469,19901,19495,19181,18318,16262,16943,19283,11066,Upgrade
41,Net Cash (Debt),8431,17169,21374,9899,7157,8579,7227,4773,3593,2569,Upgrade
42,Net Cash Growth,-60.55%,73.44%,198.64%,15.39%,-0.97%,79.74%,101.14%,85.79%,-,-72.18%,Upgrade
43,Net Cash Per Share,2.91,5.90,7.57,3.55,2.58,3.09,2.61,1.72,1.30,0.95,Upgrade
44,Filing Date Shares Outstanding,2833,2833,2833,2714,2714,2703,2703,2703,2703,2702,Upgrade
45,Total Common Shares Outstanding,2833,2833,2833,2714,2714,2703,2703,2703,2703,2702,Upgrade
46,Working Capital,16175,31549,36225,16389,15640,23959,23421,21002,20169,10908,Upgrade
47,Book Value Per Share,20.23,18.17,17.19,12.68,11.66,10.70,9.93,8.88,7.88,7.43,Upgrade
48,Tangible Book Value,55277,49371,47262,32920,30147,27392,25263,22431,20546,19401,Upgrade
49,Tangible Book Value Per Share,19.51,17.43,16.68,12.13,11.11,10.13,9.35,8.30,7.60,7.18,Upgrade
50,Buildings,-,3800,-,3098,-,2384,-,2096,-,1982,Upgrade
51,Machinery,-,1634,-,1443,-,1214,-,1048,-,964,Upgrade
52,Construction In Progress,-,822,-,1058,-,926,-,545,-,421,Upgrade
53,Leasehold Improvements,-,2046,-,1646,-,967,-,378,-,350,Upgrade
