,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,1265,1547,927.26,1963,940.81,1234,935.93,1851,1030,1130,906.66,1260,1066,861.27,808.59,1006,701.48,509.41,638.34,952.75,Upgrade
1,Other Revenue,-18.36,18.36,-,88.73,-40.19,40.19,-,63.1,-15.82,15.82,-,40.98,-22.08,22.08,-,46.02,-16.66,16.66,-,72.98,Upgrade
2,Revenue,1247,1565,927.26,2052,900.62,1274,935.93,1914,1014,1145,906.66,1301,1044,883.35,808.59,1052,684.83,526.07,638.34,1026,Upgrade
3,Revenue Growth (YoY),38.44%,22.88%,-0.93%,7.18%,-11.19%,11.21%,3.23%,47.16%,-2.90%,29.66%,12.13%,23.70%,52.49%,67.92%,26.67%,2.52%,-13.80%,-30.30%,-26.02%,165.39%,Upgrade
4,Cost of Revenue,1055,1376,790.24,1786,777.75,1017,817.79,1686,852.85,963.38,789.8,1112,852.41,752.42,678.26,1044,570.42,452.3,575.94,906.76,Upgrade
5,Gross Profit,191.59,188.92,137.01,265.85,122.87,257.03,118.14,227.92,161.21,181.99,116.87,189.05,191.89,130.93,130.33,8.06,114.4,73.76,62.4,118.98,Upgrade
6,"Selling, General & Admin",79.66,62.13,66.03,70.63,73.09,51.88,55.1,52.67,55.36,43.51,55.7,55.88,49.55,46.39,39.63,35.4,46.13,38.83,41.09,39.97,Upgrade
7,Research & Development,55.44,45.77,17.23,122.55,17.89,73.28,12.83,85,45.18,7.35,13.71,26.81,50.43,6.95,7.98,8.5,7.35,9.58,6.23,9.64,Upgrade
8,Other Operating Expenses,-16.22,2.23,-1.96,-1.15,1.52,2.51,4.8,31.39,-3.7,7.41,4.8,43.97,-9,-6.21,2.77,39.48,-8.57,-5.14,-1.11,27.53,Upgrade
9,Operating Expenses,103,128.85,67.66,213.73,72.58,146.93,55.67,176.36,67.67,69.47,48.07,138.08,71.22,74.97,46.72,102.2,42.56,47.34,48.31,106.63,Upgrade
10,Operating Income,88.59,60.07,69.35,52.12,50.29,110.1,62.48,51.56,93.54,112.52,68.79,50.98,120.67,55.95,83.61,-94.14,71.84,26.42,14.09,12.35,Upgrade
11,Interest Expense,-44.44,-37.39,-38.92,-37.11,-47.7,-37.64,-32.7,-37.71,-46.69,-44.17,-41.05,-56.78,-52.5,-34.25,-59.43,-40.35,-59.56,-61.65,-62.56,-60.02,Upgrade
12,Interest & Investment Income,1.54,-,7.67,-,2.46,7.26,3.54,-,5.44,2.47,2.54,2.79,1.61,1.17,2.93,1.41,1.81,3.37,2.46,7.57,Upgrade
13,Currency Exchange Gain (Loss),-0.03,0.03,-,0.1,-0.05,0.05,-,-0.02,-0.09,0.09,-,0.29,0.01,-0.01,-,-0.14,-0.01,0.01,-,-0.31,Upgrade
14,Other Non Operating Income (Expenses),1.84,0.63,-1.22,-4.27,12.17,-4.78,7.66,-4.14,-3.85,1,4.66,-29.74,-2.47,9.03,-0.21,-15.97,-1.9,2.01,-0.1,9.98,Upgrade
15,EBT Excluding Unusual Items,47.5,23.35,36.88,10.83,17.17,74.99,40.98,9.68,48.35,71.9,34.94,-32.47,67.32,31.89,26.9,-149.19,12.18,-29.84,-46.12,-30.43,Upgrade
16,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-87.71,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Investments,-,-,-,-,-,0.14,-0.14,-,0.92,-0.92,-,-,-,-,-,-,-,-,-,-,Upgrade
18,Gain (Loss) on Sale of Assets,0.35,0.02,-0.21,-0.01,0.24,0,0.02,0.05,-0.2,0.19,-0.03,0.21,0.13,-0.08,-,-0.06,0.07,0.05,0,0.13,Upgrade
19,Asset Writedown,-6.93,1.76,-3.81,-2.8,-1.19,1.11,-2.19,-1.2,-2.93,5.87,-7.83,17.36,-20.3,-0.03,0.03,-,-,-,-,-,Upgrade
