,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,3263,1776,1841,1819,1245,2060,1943,1562,1685,1403,2554,12332,1663,3156,4543,2757,2708,-,-,2750,Upgrade
1,Short-Term Investments,14578,9975,10669,9168,8984,11210,11267,9791,10130,12903,10827,972.87,10672,10697,10258,10250,9738,-,-,9605,Upgrade
2,Trading Asset Securities,18073,25924,21147,24299,25806,27307,25003,21614,21179,25198,25575,24508,25545,23517,22227,22593,18571,-,-,17238,Upgrade
3,Accounts Receivable,6783,7647,7488,7958,7138,7293,7185,7074,6923,7244,7409,8229,7864,7676,-,7515,-,-,-,6165,Upgrade
4,Other Receivables,509.16,48.48,457.37,102.66,317.12,49.35,82.45,67.09,105.18,35.25,100.31,53.08,116.65,1156,7606,962.27,7390,-,-,1317,Upgrade
5,"Property, Plant & Equipment",503.48,514.51,521.77,536.19,544.25,532,508.52,505.3,437.15,431.23,434.77,407.25,380.33,373.28,381.19,394.46,410.11,-,-,413.59,Upgrade
6,Goodwill,7.27,7.27,7.27,7.27,18.91,18.97,18.38,18.6,20.82,20.09,19.42,19.52,19.75,19.74,19.94,19.88,465.51,-,-,22.37,Upgrade
7,Other Intangible Assets,261.24,272.87,270.21,282.63,251.28,250.42,245.4,258.36,225.2,221.69,215,224.42,187.35,182.85,183.26,189.42,162.7,-,-,158.61,Upgrade
8,Investments in Debt & Equity Securities,424.97,434.18,535.45,532.69,950.38,923.54,1398,2484,703.65,1000,1156,1234,1535,2194,2577,2545,3083,-,-,1341,Upgrade
