,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Cash & Equivalents,623.67,627.85,621.19,981.5,492.41,663.56,658.36,743.48,556.65,572.66,553.02,452.02,411.38,416.75,558.68,619.28,344.85,419.12,531.95,345.29,Upgrade
1,Short-Term Investments,-,1.23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,1.19,0.98,1.26,1.64,0.92,0.75,11,1.18,3.03,3.45,3.45,4.04,-,-,-,-,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,624.86,630.06,622.45,983.14,493.33,664.32,669.36,744.66,559.68,576.12,556.48,456.06,411.38,416.75,558.68,619.28,344.85,419.12,531.95,345.29,Upgrade
4,Cash Growth,26.66%,-5.16%,-7.01%,32.02%,-11.86%,15.31%,20.28%,63.28%,36.05%,38.24%,-0.39%,-26.36%,19.29%,-0.57%,5.03%,79.35%,-7.19%,4.95%,-20.74%,-7.29%,Upgrade
5,Accounts Receivable,873.47,829.3,755.61,692.53,710.59,629.9,662.34,668.99,634.71,505.58,569.75,587.09,416.78,454.68,518.07,486.44,550.74,467.8,487.6,469.83,Upgrade
6,Other Receivables,58.77,173.79,159.68,252.19,30.79,104.79,27.49,110.31,26.78,104.32,31.59,157.11,131.28,108.99,149.08,127.25,23.01,84.84,11.95,82.58,Upgrade
7,Receivables,932.24,1003,915.29,944.73,741.38,734.69,689.83,779.31,661.5,609.91,601.33,744.21,548.07,563.67,667.15,613.69,573.75,552.64,499.55,552.41,Upgrade
8,Inventory,1827,1636,1633,1342,1396,1238,1350,1135,1274,1241,1350,1099,1246,1278,1262,1037,1152,1047,1023,948.15,Upgrade
9,Other Current Assets,289.76,175.36,283.6,116.6,170.83,136.78,167.7,106.16,176.76,81.61,212.6,91.74,185.51,177.02,173.06,112.15,241.56,123.62,208.31,50.02,Upgrade
10,Total Current Assets,3674,3445,3454,3386,2801,2774,2876,2765,2672,2508,2720,2391,2391,2435,2661,2382,2312,2143,2262,1896,Upgrade
11,"Property, Plant & Equipment",3480,3404,3341,3246,3264,3149,2980,2903,2935,2884,2781,2611,2347,2419,2291,2260,2086,2069,1941,1954,Upgrade
12,Long-Term Investments,0.13,0.13,5.33,4.76,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-,0.13,-,0.13,0.13,0.1,0.1,0.1,Upgrade
