,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+3 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+3 Quarters
0,Cash & Equivalents,43.04,198.28,103.04,95.74,193.43,240.91,305.36,307.42,270.33,216.52,267.76,429.17,299.71,364.29,560.32,790.54,43.8,60,-,107.17,Upgrade
1,Trading Asset Securities,0.09,0.07,0.03,-,-,-,1.49,3.25,-,-,1.05,0.76,119.59,230,130,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,43.13,198.35,103.07,95.74,193.43,240.91,306.85,310.68,270.33,216.52,268.8,429.93,419.3,594.29,690.32,790.54,43.8,60,107.17,107.17,Upgrade
3,Cash Growth,-77.70%,-17.67%,-66.41%,-69.18%,-28.45%,11.26%,14.15%,-27.74%,-35.53%,-63.57%,-61.06%,-45.62%,857.19%,890.44%,544.12%,637.64%,27.97%,75.29%,213.09%,-,Upgrade
4,Accounts Receivable,234.65,206.13,249.07,217.37,243.55,226.34,191.68,228.11,229.35,260.03,234.5,208.87,223.59,165.16,133.91,107.48,132.86,122.93,-,89.22,Upgrade
5,Other Receivables,14.67,15.07,9.47,7.46,10.22,8.58,10.41,12.39,19.47,30.46,31.46,45.65,51.98,30.54,24.95,22.39,16.34,11.95,-,1.99,Upgrade
6,Receivables,249.33,221.2,258.54,224.83,253.78,234.91,202.09,240.5,248.82,290.49,265.97,254.52,275.57,195.7,158.86,129.87,149.2,134.87,-,91.21,Upgrade
7,Inventory,332.99,339.29,395.73,434.51,488.42,491.59,506.86,497.88,472.86,452.71,331.13,240.57,202.08,144.68,162.96,144.8,151.05,150.62,-,139.03,Upgrade
8,Other Current Assets,63.34,34.91,48.48,39.99,61.74,36.51,62.24,39.94,24.4,63.93,114.59,52.77,69.12,59.47,45.05,20.23,17.99,12.76,-,8.36,Upgrade
9,Total Current Assets,688.8,793.74,805.83,795.07,997.36,1004,1078,1089,1016,1024,980.49,977.78,966.07,994.14,1057,1085,362.04,358.25,-,345.78,Upgrade
10,"Property, Plant & Equipment",963.16,961.72,991.82,1001,927,908.18,889.74,867.81,781.63,738.07,714.86,690.27,576.24,479.22,416.21,401.75,366.44,295.37,-,242.07,Upgrade
11,Long-Term Investments,1.05,1.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
12,Other Intangible Assets,96.17,96.94,97.72,98.5,98.69,99.46,100.19,88.29,72.6,73.23,73.82,74.32,69.13,69.6,70.07,70.55,70.94,71.4,-,72.32,Upgrade
13,Long-Term Deferred Tax Assets,17.03,19.1,13.13,13.92,9.95,12.7,8.95,9.89,6.17,6.82,6.96,5.53,7.96,7.68,6.34,8.29,9.62,8.55,-,8.69,Upgrade
14,Long-Term Deferred Charges,10.98,12.13,12.82,14,15.07,14.96,15.5,16.68,23.05,19.79,20.36,18.84,11.87,7.16,6.43,6.62,6.67,6.97,-,7.57,Upgrade
15,Other Long-Term Assets,30.45,32.69,29.54,19.15,44.17,23.44,2.25,5.87,35.69,28.26,27.48,25.91,33.38,32.15,29.93,5.43,5.98,18.93,-,1.92,Upgrade
16,Total Assets,1808,1918,1951,1942,2092,2063,2095,2078,1936,1890,1824,1793,1665,1590,1586,1578,821.69,759.47,-,678.35,Upgrade
17,Accounts Payable,80.5,63.92,91.09,105.67,121.55,86.46,103.17,83.2,90.98,135.48,133.1,119.06,84.19,76.33,59.25,59.78,46.35,23.79,-,17.91,Upgrade
18,Accrued Expenses,24.02,27.47,15.24,37.4,23.48,23.7,15.72,30.88,22.2,24.32,16.22,36.66,20.87,21.09,12.64,23.09,18.13,11.37,-,14.89,Upgrade
19,Short-Term Debt,-,16.01,96.07,80.07,260.12,260.12,219.72,219.84,100,50,-,-,-,-,-,40.05,40.02,50.08,-,50.08,Upgrade
20,Current Portion of Long-Term Debt,3.52,94.07,98.8,60.06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
21,Current Portion of Leases,-,4.28,-,5.27,4.64,4.59,4.59,4.49,2.48,2.46,2.68,2.38,-,-,-,-,-,-,-,-,Upgrade
22,Current Income Taxes Payable,10.75,5.13,5.54,0.58,2.41,3.8,2.96,0.83,8.19,13.21,13.6,17.13,11.75,11.83,17.45,9.64,14.46,17.15,-,10.02,Upgrade
23,Current Unearned Revenue,0.88,2.18,1.72,1.51,2.74,1.51,3.79,1.24,3.45,1.69,1.6,2.07,4.37,1.1,1.15,1.3,0.83,0.09,-,-,Upgrade
24,Other Current Liabilities,91.24,52.56,5.76,29.67,9.49,7.57,5.94,2.86,12.36,8.39,7.66,7.87,3.37,4.6,5.81,6.41,6.29,7.28,-,5.74,Upgrade
25,Total Current Liabilities,210.91,265.63,314.2,320.23,424.44,387.77,355.89,343.34,239.65,235.56,174.85,185.17,124.55,114.94,96.31,140.28,126.08,109.76,-,98.65,Upgrade
26,Long-Term Leases,13.91,14.55,15.25,15.22,14.9,16.08,17.19,18.4,5.93,6.55,6.93,7.67,-,-,-,-,-,-,-,-,Upgrade
27,Long-Term Unearned Revenue,50.34,51.94,27.55,28,29.49,31.4,30.67,26.69,19.1,10.76,11.34,11.92,12.79,13.37,13.95,14.53,15.03,13.62,-,14.78,Upgrade
28,Total Liabilities,275.16,332.12,357,363.44,468.82,435.24,403.75,388.43,264.68,252.87,193.12,204.77,137.34,128.31,110.25,154.8,141.11,123.38,-,113.43,Upgrade
29,Common Stock,261.6,261.6,261.6,261.6,261.6,261.6,261.6,261.6,261.6,261.6,261.6,261.6,261.6,261.6,261.6,261.6,196.2,196.2,-,196.2,Upgrade
30,Additional Paid-In Capital,707.9,707.9,707.9,707.9,707.9,707.9,707.9,707.9,707.9,707.9,707.9,707.9,707.9,707.9,707.9,707.9,73.95,73.95,-,73.95,Upgrade
31,Retained Earnings,563,616.21,624.3,608.72,653.88,657.9,721.32,719.51,701.35,667.42,661.32,618.35,557.79,492.13,506.43,453.76,410.43,365.93,-,294.77,Upgrade
32,Comprehensive Income & Other,-0.02,-0.07,0.05,0.05,0.04,0.04,0.11,0.11,0.02,0.02,0.02,0.02,0.01,0.01,-0.01,0.01,-,-,-,-,Upgrade
33,Shareholders' Equity,1532,1586,1594,1578,1623,1627,1691,1689,1671,1637,1631,1588,1527,1462,1476,1423,680.58,636.09,564.92,564.92,Upgrade
34,Total Liabilities & Equity,1808,1918,1951,1942,2092,2063,2095,2078,1936,1890,1824,1793,1665,1590,1586,1578,821.69,759.47,-,678.35,Upgrade
35,Total Debt,17.43,128.92,210.12,160.62,279.66,280.79,241.5,242.72,108.4,59.01,9.61,10.05,-,-,-,40.05,40.02,50.08,50.08,50.08,Upgrade
36,Net Cash (Debt),25.7,69.43,-107.05,-64.88,-86.23,-39.88,65.35,67.96,161.93,157.52,259.2,419.88,419.3,594.29,690.32,750.49,3.78,9.93,57.09,57.09,Upgrade
37,Net Cash Growth,-,-,-,-,-,-,-74.79%,-83.81%,-61.38%,-73.50%,-62.45%,-44.05%,10987.92%,5886.55%,1109.20%,1214.60%,-,-,-,-,Upgrade
38,Net Cash Per Share,0.10,0.27,-0.41,-0.21,-0.41,-0.10,0.36,0.26,0.62,0.63,0.97,1.59,1.59,2.32,2.63,3.81,0.02,0.05,0.30,0.29,Upgrade
39,Filing Date Shares Outstanding,261.6,261.6,261.6,261.6,261.6,261.6,261.6,261.6,261.6,261.6,261.6,261.6,261.6,261.6,261.6,261.6,196.2,261.6,192.83,196.2,Upgrade
40,Total Common Shares Outstanding,261.6,261.6,261.6,261.6,261.6,261.6,261.6,261.6,261.6,261.6,261.6,261.6,261.6,261.6,261.6,261.6,196.2,196.2,192.83,196.2,Upgrade
41,Working Capital,477.89,528.11,491.63,474.84,572.92,616.16,722.14,745.66,776.76,788.09,805.64,792.61,841.52,879.2,960.89,945.17,235.96,248.49,-,247.13,Upgrade
42,Book Value Per Share,5.86,6.06,6.09,6.03,6.21,6.22,6.46,6.46,6.39,6.26,6.23,6.07,5.84,5.59,5.64,5.44,3.47,3.24,2.88,2.88,Upgrade
43,Tangible Book Value,1436,1489,1496,1480,1525,1528,1591,1601,1598,1564,1557,1514,1458,1392,1406,1353,609.64,564.69,492.6,492.6,Upgrade
44,Tangible Book Value Per Share,5.49,5.69,5.72,5.66,5.83,5.84,6.08,6.12,6.11,5.98,5.95,5.79,5.57,5.32,5.37,5.17,3.11,2.88,2.51,2.51,Upgrade
45,Buildings,-,492.41,-,489.89,-,407.91,-,403.62,-,338.88,-,231.32,-,208.15,-,203.33,92.34,92.39,-,92.39,Upgrade
