,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+1 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+1 Quarters
0,Cash & Equivalents,121.93,287.5,341.11,440.65,420,375,306.52,398.85,323.14,384.14,Upgrade
1,Short-Term Investments,-,14.17,16.75,14.36,14.91,3.14,-,-,-,2.59,Upgrade
2,Accounts Receivable,1273,1134,1089,1094,1058,931.21,781.16,576.91,375.18,327.3,Upgrade
3,Other Receivables,162.31,175.75,143.5,117.48,165.13,129.68,108,98.39,129.08,89.83,Upgrade
4,Inventory,46.59,44.65,56.08,66.33,57.99,54.21,38.79,24.45,24.53,28.58,Upgrade
5,Other Current Assets,64.14,111.74,213.62,160.57,141.74,166.18,158.85,136.36,165.7,162.72,Upgrade
6,Total Current Assets,1668,1768,1860,1893,1858,1659,1393,1235,1018,995.16,Upgrade
7,"Property, Plant & Equipment",6141,6015,5703,5918,6063,6356,5782,4834,3730,3578,Upgrade
8,Goodwill,140.31,143.35,150.32,154.6,160.51,168.8,171.03,169.24,164.92,167.24,Upgrade
9,Long-Term Investments,83.47,79.28,79.31,77.68,138.04,154.48,226.42,206.08,200.8,190.61,Upgrade
10,Long-Term Deferred Tax Assets,24.08,27,18.85,24.76,21.49,23.32,21.35,21.79,20.67,21.13,Upgrade
11,Long-Term Accounts Receivable,-,-,-,-,-,-,-,-,124.87,80.03,Upgrade
12,Other Long-Term Assets,344.7,317.2,312.11,276.35,281.98,372.31,379.03,510.51,596.95,347.49,Upgrade
13,Total Assets,8402,8350,8123,8344,8522,8734,7974,6977,5856,5379,Upgrade
14,Accounts Payable,96.79,108.67,129.28,223.03,99.69,129.51,84.73,70.7,113.9,242.77,Upgrade
15,Accrued Expenses,-,-,-,-,-,-,-,27.17,11.57,33.33,Upgrade
