,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,1050,1066,1102,1967,1292,1110,1139,1578,1016,812.28,704.25,1834,593.81,732.6,584.55,1973,970.83,791.38,866.26,1801,Upgrade
1,Short-Term Investments,-,50.53,-,-,-,300.96,-,-,-,304.35,-,-,-,152.1,-,-,-,523.01,-,275.73,Upgrade
2,Trading Asset Securities,711.06,581.83,679.73,-,452.95,331.52,310.57,-,353.16,452.64,631.73,-,1042,1053,1152,-,986.74,462.61,460.56,-,Upgrade
3,Cash & Short-Term Investments,1761,1698,1781,1967,1745,1742,1449,1578,1369,1569,1336,1834,1636,1938,1737,1973,1958,1777,1327,2077,Upgrade
4,Cash Growth,0.94%,-2.53%,22.92%,24.68%,27.49%,11.01%,8.47%,-13.96%,-16.34%,-19.03%,-23.08%,-7.05%,-16.43%,9.07%,30.90%,-5.03%,103.46%,-9.63%,98.20%,0.10%,Upgrade
5,Accounts Receivable,41.86,36.45,29.69,28.45,46.19,37.52,22.59,17.52,27.23,10.57,9.52,11.49,17.67,22.01,17.18,15.32,21.84,16.1,25.13,41.18,Upgrade
6,Other Receivables,38.72,46.07,45.56,20.94,19.96,18.35,18.21,15.23,20.3,21.39,17.43,17.8,19.25,20.79,17.65,15.14,20.96,19.02,15.04,16.16,Upgrade
7,Receivables,80.58,82.52,75.26,49.39,66.15,55.87,40.8,32.74,47.54,31.96,26.95,29.28,36.92,42.8,34.83,30.46,42.8,35.12,40.18,57.34,Upgrade
8,Inventory,500.62,476.27,470.1,453.45,433.69,414.14,386.08,381.97,335.37,317.57,34.1,35.1,32.21,30.11,29.52,29.18,29.59,31.67,29.31,29.39,Upgrade
9,Prepaid Expenses,-,0.03,-,1.54,-,-,-,0.11,-,-,-,6.33,-,0.1,-,0.01,-,11.08,-,1.36,Upgrade
10,Other Current Assets,152.04,77.13,130.83,41.9,308.45,45.6,195.06,42.02,407.44,44.01,354.83,46.01,267.84,47.02,187.46,49.77,49.6,39.26,565.05,45.21,Upgrade
11,Total Current Assets,2494,2334,2458,2513,2553,2258,2071,2034,2159,1963,1752,1950,1973,2058,1989,2082,2080,1894,1961,2210,Upgrade
12,"Property, Plant & Equipment",2040,2078,2049,1983,2032,2042,2056,2085,2093,2128,2124,2128,2112,2095,2096,1812,1747,1720,1725,1716,Upgrade
13,Long-Term Investments,721.36,706.86,688.22,691.8,217.76,669.69,680.96,667.63,590.91,587.66,738.82,692.58,611.04,566.32,359.35,376.69,367.53,558.33,587.95,574.02,Upgrade
14,Goodwill,55.01,55.01,55.01,55.01,54.27,54.27,53.12,53.12,54.45,54.45,20.34,20.34,20.34,20.34,20.34,20.34,20.62,7.5,7.5,7.5,Upgrade
15,Other Intangible Assets,157.88,160.19,157.15,159.3,159.63,162,164.36,166.27,168.18,170.37,172.71,174.93,168.89,170.54,169.69,171.79,171.14,173.03,175.19,177.15,Upgrade
16,Long-Term Deferred Tax Assets,13.58,13.58,14.6,14.6,35.1,34.35,32.97,31.42,28.92,28.92,28.75,28.75,25.64,25.64,26.8,26.8,20.84,20.84,20.48,20.48,Upgrade
17,Long-Term Deferred Charges,206.91,200.8,-,223.55,162.58,167.24,165.58,154.89,129.01,126.34,138.6,146.47,116.73,105.72,103.65,107.69,85.09,85.71,88.19,94.9,Upgrade
18,Other Long-Term Assets,16.19,15.51,233.01,14.06,462.99,11.46,15.98,17.46,6.67,7.19,7.27,8.78,10.62,12.5,289.89,296.58,285.79,248.98,228.02,167.66,Upgrade
19,Total Assets,5705,5564,5654,5654,5677,5399,5240,5211,5230,5065,4982,5150,5038,5054,5055,4894,4778,4709,4793,4968,Upgrade
20,Accounts Payable,173.87,180.04,182.21,213.11,176.39,167.32,157.49,235.19,157.07,142.89,135.83,170.68,84.59,86.28,82.28,111.58,54.62,53.07,67.34,93.33,Upgrade
21,Accrued Expenses,58.89,93.07,69.55,103.04,47.87,67.33,52.14,71.94,41.39,38.75,33.97,56.29,32.71,43.39,34.67,45.94,22.04,23.34,22.94,60.53,Upgrade
22,Short-Term Debt,-,-,-,-,4.5,4.5,4.5,6,4.5,4.5,4.5,4.5,5,6.3,6.3,5,-,2,2,0.9,Upgrade
23,Current Portion of Long-Term Debt,39.21,-,178.1,142.16,27.9,0.17,25.39,0.2,25.69,0.02,-,-,-,-,-,-,-,-,-,-,Upgrade
24,Current Portion of Leases,-,34.53,-,25.75,-,26.47,-,26.24,-,20.19,22.4,19.59,32.85,36.24,30.87,-,-,-,-,-,Upgrade
25,Current Income Taxes Payable,78.08,50.65,31.35,41.63,79.7,32.03,26.3,9.91,18.45,1.3,17.67,13.32,11.32,10.02,62.97,58.56,9.89,4.71,37.39,48.04,Upgrade
26,Current Unearned Revenue,42.42,28.73,30.08,25.64,35.9,24.7,22.18,20.94,20.38,19.9,16.24,18.99,16.7,14.24,14.97,14.99,14.91,14.47,13.13,-,Upgrade
27,Other Current Liabilities,121.69,153.65,98.27,85.94,178.27,162.43,148.64,112.03,132.36,120.05,79.65,96.64,127.55,114.04,113.65,122.93,134.27,178.81,90,140.18,Upgrade
28,Total Current Liabilities,514.16,540.67,589.56,637.28,550.53,484.94,436.64,482.44,399.86,347.61,310.26,380.01,310.71,310.51,345.71,358.99,235.74,276.41,232.8,342.98,Upgrade
29,Long-Term Debt,41.87,40.8,42.09,40.8,184.29,182.78,143.22,182.78,185.78,183.48,2.62,2.62,2.62,2.62,2.62,2.62,2.62,2.62,2.62,2.62,Upgrade
30,Long-Term Leases,247.08,250.97,227.71,198.69,201.2,202.75,197.7,195.32,192.55,196.06,171.65,176.99,190.44,192.64,224.82,-,-,-,-,-,Upgrade
31,Long-Term Unearned Revenue,38.79,40.59,42.52,44.35,41.96,42.11,43.11,36.66,37.31,38.53,39.91,41.03,42.06,43.51,40.63,43.03,31.98,32.74,32.71,33.47,Upgrade
