,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+9 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+9 Quarters
0,Market Capitalization,27919,18062,13544,17163,8985,9039,9728,5913,5791,4536,5528,4562,6837,4284,3723,3762,3912,4280,4160,4020,3386,Upgrade
1,Market Cap Growth,99.83%,99.83%,39.23%,190.24%,55.15%,99.26%,75.98%,29.63%,-15.31%,5.89%,48.47%,21.27%,74.76%,0.10%,-10.50%,-6.42%,15.54%,8.35%,23.92%,3.87%,-,Upgrade
2,Enterprise Value,28711,18798,14113,17640,9462,9465,10140,6257,6135,4952,6004,4874,7149,4584,3921,3781,3932,4272,4079,3715,3081,Upgrade
3,Last Close Price,180.08,116.50,87.29,110.82,58.01,58.36,62.73,38.08,37.29,29.21,35.60,29.37,44.13,29.32,25.48,25.74,26.78,29.29,28.47,27.37,23.06,Upgrade
4,PE Ratio,241.09,155.78,116.78,217.82,116.48,157.34,143.56,215.42,221.51,-58.57,-,-74.41,-,-364.42,-446.81,-79.32,-,239.69,-,-,33.90,Upgrade
5,PS Ratio,18.54,11.98,8.14,10.89,5.72,6.35,8.21,6.14,6.41,5.90,5.87,4.42,6.30,4.18,4.94,5.85,7.41,6.38,5.08,4.08,3.45,Upgrade
6,PB Ratio,27.34,17.72,13.43,17.37,9.17,9.81,11.13,6.76,6.65,5.36,6.75,5.33,8.09,5.76,5.14,5.28,5.63,5.84,5.84,5.48,4.53,Upgrade
7,P/TBV Ratio,18.93,18.93,14.22,18.43,9.75,10.50,11.99,7.30,7.20,5.84,7.39,5.82,8.87,6.22,5.57,5.73,6.13,6.23,6.24,5.84,4.83,Upgrade
8,P/FCF Ratio,-,-,-,-,-246.45,-,34.82,-,23.70,-126.80,-28.76,-,-,-,-,-,-21.15,-,-,-,-,Upgrade
9,P/OCF Ratio,-,-,-,-,-322.03,-,33.32,-,21.53,62.56,-67.77,-,-,-,-,-,-37.32,-,-,-,-,Upgrade
