,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,127.57,129.4,128.1,140.14,128.58,140.23,125.27,138.86,117.41,142.05,Upgrade
1,Revenue Growth (YoY),-0.42%,-7.66%,-0.37%,-0.07%,2.64%,0.99%,6.70%,-2.24%,-12.28%,-5.69%,Upgrade
2,Cost of Revenue,58.62,61.19,60.47,65.45,58.27,54.35,58.72,59.89,51.59,61.77,Upgrade
3,Gross Profit,68.95,68.21,67.63,74.69,70.31,85.88,66.55,78.97,65.82,80.27,Upgrade
4,"Selling, General & Admin",47.88,48.94,48.39,48.29,46.35,49.41,44.28,48.95,44.51,53.04,Upgrade
5,Other Operating Expenses,6.67,6.72,6.73,7.16,3.46,3.25,3.25,3.22,3.01,3.01,Upgrade
6,Operating Expenses,54.55,55.65,55.12,55.46,49.81,52.66,47.53,52.17,47.53,56.05,Upgrade
7,Operating Income,14.4,12.56,12.51,19.23,20.5,33.23,19.02,26.8,18.29,24.22,Upgrade
8,Interest Expense,-0.44,-0.28,-0.19,-0.2,-0.2,-,-0.61,-0.78,-0.38,-0.49,Upgrade
9,Interest & Investment Income,7.33,7.85,7.03,4.65,1.73,2.02,1.36,1.58,2.3,2.44,Upgrade
10,Currency Exchange Gain (Loss),0.4,0.03,-0.03,0.36,0.5,-0.14,-0.26,-0.52,-0.1,0.58,Upgrade
11,Other Non Operating Income (Expenses),0.25,0.35,1.03,1.2,0.39,0.72,1.05,15.43,0.97,0.78,Upgrade
12,EBT Excluding Unusual Items,21.95,20.51,20.35,25.24,22.93,35.83,20.55,42.51,21.09,27.53,Upgrade
13,Merger & Restructuring Charges,-,-,-,-,-,-,-,-0.26,-,-,Upgrade
14,Gain (Loss) on Sale of Investments,-0.24,-0.72,-0.5,-0.76,-1.57,-0.58,0.74,-0.06,-2.7,-1.09,Upgrade
15,Gain (Loss) on Sale of Assets,-,-,0.01,-,0,0.01,-,2,-,-,Upgrade
16,Asset Writedown,-1,-1.87,-,-,-0.08,-,0.5,0.48,-1.43,0.63,Upgrade
17,Other Unusual Items,0.06,-,-,1.97,3.7,0.57,-,-2.39,2.39,-,Upgrade
18,Pretax Income,20.76,17.92,19.86,26.45,24.98,35.83,21.79,42.29,19.35,27.06,Upgrade
19,Income Tax Expense,2.72,2.69,1.85,1.31,3.16,4.1,0.53,2.22,-0.5,-0.05,Upgrade
20,Earnings From Continuing Operations,18.04,15.24,18.01,25.14,21.83,31.73,21.26,40.06,19.85,27.11,Upgrade
21,Minority Interest in Earnings,0.12,-0.12,0.23,-0.02,0.07,0.72,0.13,0.21,-,-,Upgrade
22,Net Income,18.17,15.11,18.24,25.12,21.9,32.45,21.39,40.28,19.85,27.11,Upgrade
23,Net Income to Common,18.17,15.11,18.24,25.12,21.9,32.45,21.39,40.28,19.85,27.11,Upgrade
24,Net Income Growth,-0.39%,-39.83%,-16.71%,-22.61%,2.36%,-19.42%,7.76%,48.54%,-31.03%,-28.34%,Upgrade
25,Shares Outstanding (Basic),244,247,247,247,247,247,248,247,247,247,Upgrade
26,Shares Outstanding (Diluted),245,248,248,248,248,248,249,249,248,249,Upgrade
27,Shares Change (YoY),-1.35%,-0.09%,-0.02%,0.03%,-0.25%,-0.19%,0.15%,-0.07%,0.07%,0.73%,Upgrade
28,EPS (Basic),0.07,0.06,0.07,0.10,0.09,0.13,0.09,0.16,0.08,0.11,Upgrade
29,EPS (Diluted),0.07,0.06,0.07,0.10,0.09,0.13,0.09,0.16,0.08,0.11,Upgrade
30,EPS Growth,0.95%,-39.82%,-16.67%,-22.60%,2.56%,-19.26%,7.63%,48.69%,-31.12%,-28.83%,Upgrade
31,Free Cash Flow,3.07,32.86,17.16,39.91,19.79,36.03,19.68,50.13,27.44,32.45,Upgrade
32,Free Cash Flow Per Share,0.01,0.13,0.07,0.16,0.08,0.15,0.08,0.20,0.11,0.13,Upgrade
33,Dividend Per Share,0.055,0.055,0.055,0.075,0.065,0.110,0.060,0.120,0.050,0.080,Upgrade
34,Dividend Growth,0%,-26.67%,-15.38%,-31.82%,8.33%,-8.33%,20.00%,50.00%,-44.44%,-33.33%,Upgrade
35,Operating Margin,11.29%,9.71%,9.77%,13.72%,15.94%,23.69%,15.18%,19.30%,15.58%,17.05%,Upgrade
36,Profit Margin,14.24%,11.68%,14.24%,17.92%,17.03%,23.14%,17.08%,29.00%,16.91%,19.09%,Upgrade
37,Free Cash Flow Margin,2.41%,25.39%,13.39%,28.48%,15.39%,25.69%,15.71%,36.10%,23.37%,22.85%,Upgrade
38,EBITDA,15.09,21,19.59,21.95,24.43,32.32,22.99,26.19,21.99,23.54,Upgrade
39,D&A For EBITDA,0.69,8.44,7.07,2.72,3.93,-0.91,3.98,-0.61,3.7,-0.69,Upgrade
40,EBIT,14.4,12.56,12.51,19.23,20.5,33.23,19.02,26.8,18.29,24.22,Upgrade
