,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,11.54,7.65,15.03,9.3,32.4,142.84,100.59,64.6,56.62,37.27,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,60.08,-,Upgrade
2,Cash & Short-Term Investments,11.54,7.65,15.03,9.3,32.4,142.84,100.59,64.6,116.71,37.27,Upgrade
3,Cash Growth,-23.23%,-17.70%,-53.60%,-93.49%,-67.79%,121.13%,-13.81%,73.34%,295.56%,670.94%,Upgrade
4,Accounts Receivable,188.27,396.84,328.12,373.46,440.83,412.92,365.62,321.4,217.52,281.03,Upgrade
5,Other Receivables,317.99,264.55,302,213.39,187.66,76.48,40.81,1.4,1.08,1.06,Upgrade
6,Receivables,506.25,661.39,630.12,586.85,952.08,791.85,701.4,565.2,455,504.09,Upgrade
7,Inventory,127.58,603.97,129.11,312.3,16.58,221.98,28.88,110.7,64.46,12.27,Upgrade
8,Other Current Assets,464.28,2.19,383.62,64.54,261.56,77.76,233.52,30.94,-,6.51,Upgrade
9,Total Current Assets,1110,1275,1158,972.98,1263,1234,1064,771.44,636.16,560.13,Upgrade
10,"Property, Plant & Equipment",55.56,49.32,35.06,43.32,53.71,83.87,74,70.16,68.91,77.8,Upgrade
11,Long-Term Investments,0.29,0.3,0.31,0.31,-,-,-,-,-,-,Upgrade
12,Goodwill,1.46,1.46,1.46,1.46,1.46,1.46,1.46,1.46,0.27,-,Upgrade
13,Other Long-Term Assets,-,-,57.84,115.68,0.73,0.78,0.73,0.73,0.73,0.73,Upgrade
14,Total Assets,1167,1326,1253,1134,1319,1321,1141,843.79,706.07,638.66,Upgrade
15,Accounts Payable,154.68,284.34,183.82,180.52,270.64,427.9,338.79,115.59,50.15,91.93,Upgrade
16,Accrued Expenses,101.55,134.7,131.26,179.63,127.81,74.49,98.15,83.27,114.35,47.55,Upgrade
17,Short-Term Debt,-,-,-,-,417.42,294.59,212.28,228.68,134.02,217.89,Upgrade
18,Current Portion of Long-Term Debt,348.4,355.9,417.82,259.73,16.34,16.34,27.25,27.25,27.25,27.25,Upgrade
19,Current Portion of Leases,4.3,2.66,4.32,4.97,7.22,11.82,11.73,9.91,8.38,9.92,Upgrade
20,Current Income Taxes Payable,8.76,10.17,6.5,6.81,27.73,25.83,22.55,19.8,16.16,13.98,Upgrade
21,Current Unearned Revenue,1.26,1.3,9.72,1.78,1.47,0.97,0.98,1.04,0.97,1.03,Upgrade
22,Total Current Liabilities,618.94,789.08,753.44,633.44,868.63,851.94,711.73,485.54,351.29,409.55,Upgrade
23,Long-Term Debt,17.87,8.77,6.77,6.77,-,-,16.24,16.09,14.8,6.71,Upgrade
24,Long-Term Leases,23.52,19.18,5.72,7.94,18.19,30.73,35.97,31.4,31.39,35.56,Upgrade
25,Long-Term Unearned Revenue,8.27,9.12,1.35,10.47,7.35,1.85,1.95,2.39,2.68,3.22,Upgrade
26,Total Liabilities,668.61,826.15,767.28,658.61,894.17,884.51,765.9,535.42,400.16,455.03,Upgrade
27,Common Stock,3.79,3.79,3.79,3.79,3.79,3.79,3.63,3.02,3.02,1,Upgrade
28,Additional Paid-In Capital,1167,1167,1165,1165,1171,1171,1122,1074,1073,941.02,Upgrade
29,Retained Earnings,-741.17,-750.47,-765.52,-795.83,-905.96,-919.43,-945.16,-956.27,-891.23,-890.96,Upgrade
30,Comprehensive Income & Other,67.53,79.58,86.05,106.07,158.27,183.35,194.35,188.39,120.69,131.97,Upgrade
31,Total Common Equity,497.07,499.83,489.29,479.01,427.32,438.92,374.74,309.34,305.31,183.03,Upgrade
32,Minority Interest,1.26,0.28,-4.05,-3.9,-3,-2.94,-0.09,-1,0.57,0.57,Upgrade
33,Shareholders' Equity,498.36,500.14,485.27,475.13,424.36,436.02,374.68,308.37,305.91,183.63,Upgrade
34,Total Liabilities & Equity,1167,1326,1253,1134,1319,1321,1141,843.79,706.07,638.66,Upgrade
35,Total Debt,394.09,386.51,434.63,279.41,459.17,353.47,303.48,313.33,215.84,297.32,Upgrade
36,Net Cash (Debt),-382.55,-378.86,-419.59,-270.11,-426.77,-210.63,-202.89,-248.73,-99.13,-260.05,Upgrade
37,Net Cash Per Share,-1.00,-0.98,-1.08,-,-1.10,-,-0.62,-0.86,-0.53,-2.67,Upgrade
38,Filing Date Shares Outstanding,379.26,379.26,379.26,379.26,379.26,379.26,362.5,302.08,302.08,100.02,Upgrade
39,Total Common Shares Outstanding,379.26,379.26,379.26,379.26,379.26,379.26,362.5,302.08,302.08,100.02,Upgrade
40,Working Capital,490.72,486.13,404.44,339.54,394,382.49,352.67,285.9,284.87,150.58,Upgrade
41,Book Value Per Share,1.31,1.32,1.29,1.26,1.13,1.16,1.03,1.02,1.01,1.83,Upgrade
42,Tangible Book Value,495.62,498.37,487.83,477.55,425.87,437.46,373.29,307.88,305.04,183.03,Upgrade
43,Tangible Book Value Per Share,1.31,1.31,1.29,1.26,1.12,1.15,1.03,1.02,1.01,1.83,Upgrade
44,Buildings,-,14.71,-,23.49,-,25.49,-,24.81,-,13.41,Upgrade
45,Machinery,-,99.59,-,135.9,-,149.48,-,139.69,-,139.75,Upgrade
46,Leasehold Improvements,-,30.32,-,31.05,-,23.38,-,11.64,-,11.1,Upgrade
