,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Interest and Dividend Income,194.09,220.48,220.57,222.7,222.2,224.74,214.49,198.53,208.5,201.63,211.63,226.05,219.53,210.69,207.36,215.07,232.53,181.9,177.37,162.04,Upgrade
1,Total Interest Expense,109.83,131.59,126.98,129.13,127.68,123.08,123,121.88,135.07,144.46,120.44,130.5,151.09,163.78,121.54,113.59,113.33,102.23,108.22,109.1,Upgrade
2,Net Interest Income,84.26,88.89,93.59,93.57,94.53,101.67,91.49,76.65,73.43,57.17,91.19,95.55,68.44,46.92,85.82,101.48,119.19,79.66,69.15,52.94,Upgrade
3,Brokerage Commission,96.08,121.01,193.48,62.16,103.87,278.23,125.6,75.99,203.75,628.6,848.28,382.37,688.53,896.66,577.92,216.02,211.71,161.47,123.52,86.98,Upgrade
4,Other Revenue,165.61,162.83,175.03,180.7,240.3,223.08,223.14,233.38,224.76,243.01,238.11,293.54,352.77,248,267.99,268.92,342.16,233.34,272.67,210.43,Upgrade
5,Revenue Before Loan Losses,345.95,372.73,462.1,336.43,438.7,602.98,440.22,386.02,501.94,928.78,1178,771.47,1110,1192,931.74,586.42,673.06,474.47,465.34,350.36,Upgrade
6,Provision for Loan Losses,0.68,-0.68,-,-1.16,0.71,-0.71,-,-1.2,1.27,-1.27,-,-0.84,0.82,-0.82,-,-2.05,1.91,-1.91,-,-0.4,Upgrade
7,Revenue,345.27,373.41,462.1,337.59,437.99,603.69,440.22,387.22,500.67,930.05,1178,772.3,1109,1192,931.74,588.47,671.15,476.38,465.34,350.76,Upgrade
8,Revenue Growth (YoY),-21.17%,-38.14%,4.97%,-12.82%,-12.52%,-35.09%,-62.62%,-49.86%,-54.85%,-22.00%,26.39%,31.24%,65.22%,150.30%,100.23%,67.77%,95.11%,-35.54%,385.04%,117.17%,Upgrade
9,Salaries & Employee Benefits,-,-,-,-11.65,-3.89,3.89,-,12.46,-13.95,13.95,-,9.54,-,-,-,-,-,-,-,-,Upgrade
10,Cost of Services Provided,383.62,419.72,526.06,413.74,456.37,616.8,480.68,413.84,558.51,945.94,1131,798.93,1080,1197,894.34,575.66,547.87,411.54,376,398.37,Upgrade
11,Other Operating Expenses,4.81,3.38,2.67,3.57,2.79,2.96,-0.14,6.43,3.51,3.58,2.12,10.15,2.09,4.23,3.55,7.19,13.14,2.01,-1.94,29.89,Upgrade
12,Total Operating Expenses,383.55,423.83,531.66,406.64,452.25,627.27,480.65,428.29,550.25,959.65,1136,815.36,1074,1201,903.72,587.67,567.43,409.82,378.33,427.71,Upgrade
13,Operating Income,-38.28,-50.42,-69.56,-69.05,-14.26,-23.58,-40.43,-41.07,-49.59,-29.6,41.1,-43.06,34.64,-8.11,28.02,0.8,103.72,66.56,87.01,-76.96,Upgrade
14,Currency Exchange Gains,-0.57,0.18,0.05,-0.48,-0.22,1.8,-0.52,-0.6,1.93,1.77,-0.16,-0.56,0.1,-0.53,0.2,-1.4,-1.29,-0.02,0.55,-0.4,Upgrade
15,Other Non-Operating Income (Expenses),26.29,4.02,78.74,-0.35,34.07,-29.59,53.57,18.99,101.01,63.59,8.07,119.71,-3.05,46.06,215.95,-17.08,87.24,87.68,188.08,-20.21,Upgrade
16,EBT Excluding Unusual Items,-12.56,-46.22,9.23,-69.88,19.59,-51.38,12.61,-22.69,53.35,35.76,49,76.1,31.69,37.43,244.17,-17.67,189.67,154.22,275.65,-97.56,Upgrade
17,Asset Writedown,-0.33,1,-1,1.97,-1.97,-,-,-,-,-,-,-,-,-,-,19.18,-19.18,-,-,5.39,Upgrade
18,Legal Settlements,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.12,-2.12,-,-3.21,Upgrade
19,Gain (Loss) on Sale of Investments,130.97,26.86,101.14,38.89,-2.91,33.43,188.88,-209.04,-83.36,-48.82,-109.05,66.79,226.13,87.9,-65.79,-5.48,42.24,-26.17,-135.02,143.3,Upgrade
20,Other Unusual Items,5.92,0.08,3.06,1.18,-,-,-,13.03,-,-,-,8.5,-,-,-,2.69,-,-,-,31.17,Upgrade
21,Pretax Income,123.93,-18.79,112.38,-28.04,27.35,-12.2,201.49,-219.73,-29.96,-13.26,-60.36,151.56,257.66,125.49,178.38,-1.64,214.87,125.9,140.62,78.46,Upgrade
22,Income Tax Expense,52.67,-1.23,23.72,1.91,14.9,4.68,50.25,-7.85,1.75,8.19,2.77,55.83,73.57,42.32,53.65,-1.4,68.79,30.15,25.07,19.41,Upgrade
23,Earnings From Continuing Ops.,71.27,-17.56,88.66,-29.96,12.45,-16.88,151.24,-211.88,-31.7,-21.45,-63.14,95.73,184.09,83.17,124.73,-0.24,146.07,95.75,115.55,59.05,Upgrade
24,Minority Interest in Earnings,1.01,0.26,1.98,-0.62,1,0.57,1.61,-1.19,1.08,0.94,1.04,-0.48,-0.58,-0.71,-0.19,-0.64,-0.34,-0.63,0.8,-74.54,Upgrade
25,Net Income,72.28,-17.31,90.63,-30.57,13.44,-16.31,152.86,-213.07,-30.62,-20.51,-62.09,95.25,183.51,82.46,124.54,-0.88,145.74,95.11,116.35,-15.49,Upgrade
26,Net Income to Common,72.28,-17.31,90.63,-30.57,13.44,-16.31,152.86,-213.07,-30.62,-20.51,-62.09,95.25,183.51,82.46,124.54,-0.88,145.74,95.11,116.35,-15.49,Upgrade
27,Net Income Growth,437.65%,-,-40.71%,-,-,-,-,-,-,-,-,-,25.92%,-13.30%,7.03%,-,105.23%,-65.58%,-,-,Upgrade
28,Shares Outstanding (Basic),2859,2847,2859,2857,2858,2856,2857,2863,2839,2855,2861,2851,2801,2679,2684,2435,2894,2577,2574,2258,Upgrade
29,Shares Outstanding (Diluted),2859,2847,2859,2857,2858,2856,2857,2863,2839,2855,2861,2851,2801,2679,2684,2435,2894,2577,2574,2258,Upgrade
