,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Oct '24 Oct 31, 2024","Apr '24 Apr 30, 2024","Oct '23 Oct 31, 2023","Apr '23 Apr 30, 2023","Oct '22 Oct 31, 2022","Apr '22 Apr 30, 2022","Oct '21 Oct 31, 2021","Apr '21 Apr 30, 2021","Oct '20 Oct 31, 2020","Apr '20 Apr 30, 2020",+2 Quarters
0,Cash & Equivalents,44.98,58.54,62.8,70.23,72.65,85.78,107.61,187.72,157.22,154.89,Upgrade
1,Short-Term Investments,39.15,14.06,25.53,21.93,27.89,23.26,41.47,19.46,23.74,19.64,Upgrade
2,Trading Asset Securities,75.05,62.58,75.29,80.66,134.24,91.4,101.28,61.02,33.79,42.87,Upgrade
3,Cash & Short-Term Investments,159.17,135.18,163.62,172.82,234.78,200.43,250.36,268.2,214.74,217.4,Upgrade
4,Cash Growth,-2.72%,-21.78%,-30.31%,-13.77%,-6.22%,-25.27%,16.59%,23.37%,8.29%,12.26%,Upgrade
5,Accounts Receivable,60.25,58.44,46,61.17,60.12,117.38,96.77,93.53,66.76,69.35,Upgrade
6,Other Receivables,1.48,10.92,10.55,5.19,7.1,3.23,2.82,5.13,6.55,2.24,Upgrade
7,Receivables,108.5,113.41,118.05,135.28,142.44,180.29,159.46,112.76,95.58,91.83,Upgrade
8,Inventory,89.75,83.18,87.13,87.45,97.74,97.51,81.79,69.39,59.1,48.64,Upgrade
9,Prepaid Expenses,-,4.49,-,1.89,-,2.59,-,2.66,-,1.96,Upgrade
10,Total Current Assets,357.43,336.25,368.79,397.45,474.95,480.82,491.61,453.01,369.42,359.83,Upgrade
11,"Property, Plant & Equipment",120.95,125.03,124.22,132.31,139.19,148.8,156.64,158.2,155.77,160.64,Upgrade
12,Other Intangible Assets,2.2,-,-,-,-,-,-,-,-,-,Upgrade
13,Total Assets,480.58,461.29,493.01,529.76,614.14,629.62,648.25,611.21,525.18,520.47,Upgrade
14,Accounts Payable,25.37,18.11,11.93,14.45,12.31,36.86,38.57,36.16,29.55,20.21,Upgrade
15,Accrued Expenses,66.53,63.28,-,64.62,-,58.8,-,53.4,-,37.56,Upgrade
16,Short-Term Debt,48.62,49.39,50.43,52.49,74.35,93.39,91.6,83.34,30.84,22.02,Upgrade
17,Current Portion of Leases,0.9,0.88,0.2,5.84,11.36,13.44,12.16,12.86,10.59,11.04,Upgrade
18,Current Income Taxes Payable,0.96,0.67,0.67,0.74,1.1,1.13,0.67,0.9,0.72,0.69,Upgrade
19,Current Unearned Revenue,0.54,2.43,2.28,1.57,2.39,1.63,1.55,1.62,1.58,1.54,Upgrade
20,Other Current Liabilities,-,-,60.34,2.18,60.75,7.13,58.45,0.21,36.34,0.53,Upgrade
21,Total Current Liabilities,142.92,134.75,125.84,141.88,162.26,212.37,203,188.48,109.62,93.58,Upgrade
22,Long-Term Debt,-,-,-,-,-,-,-,8.07,-,-,Upgrade
23,Long-Term Leases,1.62,2.07,-,0.44,2.24,6.75,18.08,20.33,21.15,26.6,Upgrade
24,Other Long-Term Liabilities,-,-,-,-,-,-,-,2.41,-,-,Upgrade
25,Total Liabilities,144.54,136.82,125.84,142.33,164.51,219.12,221.07,219.29,130.77,120.18,Upgrade
26,Common Stock,2.89,2.89,2.89,2.89,2.44,2.26,2.26,1.88,1.88,180.5,Upgrade
27,Additional Paid-In Capital,994.38,994.38,994.38,994.38,984.9,981.14,981.14,971.04,971.04,792.41,Upgrade
28,Retained Earnings,-676.71,-687.97,-649.7,-636.12,-569.82,-603.25,-588.51,-620.15,-614.87,-626.99,Upgrade
29,Comprehensive Income & Other,15.48,15.16,19.6,26.29,32.11,30.35,32.29,39.16,36.36,54.36,Upgrade
30,Shareholders' Equity,336.04,324.46,367.17,387.44,449.63,410.5,427.18,391.92,394.41,400.29,Upgrade
31,Total Liabilities & Equity,480.58,461.29,493.01,529.76,614.14,629.62,648.25,611.21,525.18,520.47,Upgrade
32,Total Debt,51.13,52.34,50.63,58.77,87.96,113.58,121.84,124.59,62.58,59.66,Upgrade
33,Net Cash (Debt),108.04,82.84,112.98,114.06,146.82,86.85,128.52,143.62,152.16,157.74,Upgrade
34,Net Cash Growth,-4.37%,-27.37%,-23.04%,31.33%,14.24%,-39.53%,-15.54%,-8.96%,15.17%,-12.66%,Upgrade
35,Net Cash Per Share,0.37,0.29,0.39,0.40,0.64,0.29,0.63,0.76,0.81,0.84,Upgrade
36,Filing Date Shares Outstanding,288.75,288.75,288.75,288.75,243.62,225.62,225.62,188.02,188.02,188.02,Upgrade
37,Total Common Shares Outstanding,288.75,288.75,288.75,288.75,243.62,225.62,225.62,188.02,188.02,188.02,Upgrade
38,Working Capital,214.51,201.5,242.95,255.57,312.69,268.45,288.61,264.52,259.8,266.25,Upgrade
39,Book Value Per Share,1.16,1.12,1.27,1.34,1.85,1.82,1.89,2.08,2.10,2.13,Upgrade
40,Tangible Book Value,333.84,324.46,367.17,387.44,449.63,410.5,427.18,391.92,394.41,400.29,Upgrade
41,Tangible Book Value Per Share,1.16,1.12,1.27,1.34,1.85,1.82,1.89,2.08,2.10,2.13,Upgrade
42,Machinery,-,268.32,-,281.74,-,291.17,-,315.69,-,284.37,Upgrade
43,Leasehold Improvements,-,49.17,-,50.93,-,52.75,-,55.05,-,49.79,Upgrade
