,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+3 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+3 Quarters
0,Market Capitalization,2074,1676,1612,2151,2353,2176,2118,1975,1897,2145,2206,2027,2243,1943,2018,2316,2159,2223,-,-,-,Upgrade
1,Market Cap Growth,-22.98%,-22.98%,-23.92%,8.89%,24.03%,1.44%,-3.95%,-2.58%,-15.42%,10.42%,9.30%,-12.45%,3.91%,-12.61%,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,1941,1572,1459,2046,2248,2087,2000,1858,1780,2022,2023,1787,2002,1677,1627,1921,1764,2176,-,-,-,Upgrade
3,Last Close Price,15.47,12.30,11.83,15.52,16.98,15.70,15.28,14.05,13.50,15.26,15.69,14.00,15.49,13.41,13.93,15.29,14.25,14.68,-,-,-,Upgrade
4,PE Ratio,82.09,65.21,58.64,68.21,76.88,82.97,80.78,80.85,74.22,86.65,83.62,66.76,56.81,30.68,28.83,32.40,34.45,35.80,-,-,-,Upgrade
5,PS Ratio,5.95,5.00,4.72,6.08,6.75,6.14,6.10,5.86,5.76,6.88,7.42,6.81,7.32,6.01,6.10,7.08,7.11,7.70,-,-,-,Upgrade
6,PB Ratio,2.49,2.01,1.95,2.52,2.79,2.60,2.56,2.35,2.25,2.56,2.65,2.29,2.56,2.22,2.33,2.42,2.31,2.44,-,-,-,Upgrade
7,P/TBV Ratio,2.27,2.27,2.19,2.83,3.14,2.93,2.88,2.65,2.55,2.89,3.00,2.58,2.89,2.51,2.63,2.71,2.59,2.74,-,-,-,Upgrade
8,P/FCF Ratio,34.84,28.15,-,49.46,43.70,94.26,-,490.14,-28.13,-,-,-,-,-,-,-78.12,-,-,-,-,-,Upgrade
9,P/OCF Ratio,22.92,22.92,-,31.43,28.38,20.81,-,17.38,22.15,39.32,36.52,41.25,28.78,35.46,-,38.30,36.84,29.64,-,-,-,Upgrade
10,EV/Sales Ratio,5.79,4.69,4.28,5.78,6.45,5.89,5.76,5.52,5.40,6.48,6.81,6.00,6.54,5.19,4.92,5.88,5.81,7.53,-,-,-,Upgrade
