,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,13643,16296,16609,15885,14937,16270,22145,17297,13164,11954,11925,13435,14706,13906,15150,16780,18131,18321,17890,15910,18279,Upgrade
1,Market Cap Growth,0.16%,0.16%,-25.00%,-8.17%,13.47%,36.11%,85.70%,28.75%,-10.48%,-14.04%,-21.29%,-19.93%,-18.89%,-24.10%,-15.32%,5.47%,-0.81%,3.68%,5.61%,-22.95%,9.28%,Upgrade
2,Enterprise Value,18660,21648,21010,20956,20008,21102,25284,19711,15577,15930,15578,15897,18367,18361,18411,17956,19307,19025,17935,14687,17056,Upgrade
3,Last Close Price,26.41,31.63,32.23,30.08,28.39,30.97,42.71,32.78,24.44,22.19,22.13,24.66,26.92,25.33,27.55,30.01,32.65,32.93,32.08,28.12,31.93,Upgrade
4,PE Ratio,10.00,11.05,10.98,9.77,9.34,9.99,13.48,10.83,8.85,9.13,9.40,10.66,11.00,9.41,10.10,11.32,12.93,14.03,14.17,13.07,14.42,Upgrade
5,Forward PE,14.84,13.29,10.07,9.39,10.10,9.71,14.98,11.92,10.14,7.88,8.28,9.14,10.13,9.46,9.88,12.07,11.79,12.94,12.39,12.22,14.21,Upgrade
6,PS Ratio,0.20,0.22,0.22,0.21,0.20,0.22,0.29,0.23,0.18,0.16,0.17,0.19,0.22,0.21,0.23,0.27,0.30,0.33,0.33,0.30,0.35,Upgrade
7,PB Ratio,0.81,0.75,0.78,0.74,0.71,0.79,1.10,0.87,0.68,0.63,0.64,0.73,0.82,0.78,0.87,0.97,1.07,1.12,1.12,1.01,1.17,Upgrade
8,P/TBV Ratio,1.10,1.10,1.15,1.10,1.06,1.20,1.67,1.32,1.03,0.97,1.00,1.15,1.28,1.26,1.42,1.59,1.73,1.82,1.62,1.46,1.59,Upgrade
